f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,class
1.30813,1.11579,1.05029,0.999471,0.811569,0.644354,0.500039,0.533527,0.594042,0.649688,0.730616,0.791692,0.738387,0.554903,0.360513,0.179974,0.00170476,-0.182768,-0.344916,-0.503877,-0.698191,-0.887487,-1.07519,-1.2549,-1.43634,-1.60485,-1.76231,-1.8597,-1.72881,-1.55926,-1.38236,-1.20069,-1.0158,-0.828637,-0.635533,-0.449782,-0.265883,-0.188001,-0.00943181,-0.0410213,-0.0891041,0.0847011,0.0619584,0.00875763,-0.0645505,-0.163455,-0.293948,-0.449314,-0.572306,-0.698361,-0.800311,-0.873539,-0.929495,-0.959242,-0.99379,-0.956103,-0.820573,-0.629811,-0.446995,-0.263674,-0.0775781,0.108947,0.299459,0.491407,0.683864,0.865285,0.886013,0.970555,1.16879,1.36709,1.56887,1.76921,1.97139,2.17458,2.38151,2.58774,2.45821,2.27266,2.08456,1.89717,1.70662,1.51656,1.32708,1.13375,0.940775,0.89285,0.812256,0.646337,0.46943,0.287207,0.106941,-0.0794259,-0.254952,-0.427007,-0.594738,-0.800409,-0.867916,-0.895937,-0.841907,-0.817784,-0.75882,-0.676636,-0.583187,-0.473312,-0.364094,-0.25073,-0.192096,-0.135391,-0.0956692,-0.155444,-0.158064,-0.160071,-0.317666,-0.415476,-0.625493,-0.823216,-1.02393,-1.21445,-1.4092,-1.59958,-1.73651,-1.6776,-1.53164,-1.36567,-1.18586,-0.996061,-0.802523,-0.606721,-0.402582,-0.200691,0.0248693,0.224058,0.430435,0.618233,0.667644,0.613579,0.554051,0.522251,0.494831,0.578357,0.775008,0.972669,1.16655,1.30656,5
2.56078,2.28695,2.00422,1.73385,1.47088,1.2171,0.948479,0.681027,0.414238,0.150286,-0.106774,-0.00588378,-0.199416,-0.431482,-0.675924,-0.902054,-1.10382,-1.27758,-1.40531,-1.4604,-1.27982,-1.09903,-0.891242,-0.687119,-0.474493,-0.255151,-0.0304506,0.198562,0.431092,0.666516,0.904344,1.13998,1.35296,1.46608,1.56082,1.40242,1.14483,0.886669,0.629038,0.372408,0.115913,-0.139846,-0.394595,-0.648469,-0.901187,-1.15031,-1.39838,-1.64298,-1.88229,-2.10452,-1.87914,-1.59802,-1.28554,-0.960028,-0.646887,-0.320519,-0.00712242,0.31347,0.49749,0.472615,0.312044,0.154659,-0.00913511,-0.1607,-0.298129,-0.22283,0.0331268,0.273765,0.395882,0.134887,-0.129268,-0.382607,-0.486722,-0.383952,-0.2027,-0.266405,-0.480937,-0.401572,-0.238916,0.0182706,0.271146,0.530735,0.393204,0.151137,-0.0135067,0.175937,0.357964,0.498779,0.515682,0.290203,0.0320546,-0.236936,-0.511448,-0.78537,-1.05226,-1.32324,-1.56668,-1.73438,-1.72124,-1.46117,-1.2114,-0.955459,-0.692465,-0.43417,-0.176188,0.0828431,0.353381,0.61361,0.87441,1.12884,1.36832,1.35038,1.24489,1.01593,0.724219,0.436067,0.152397,-0.12559,-0.396271,-0.657352,-0.905603,-1.13233,-1.17955,-1.11633,-1.02563,-0.930186,-0.792881,-0.637829,-0.467985,-0.285876,-0.0570621,0.03123,-0.0509846,0.176134,0.429865,0.680408,0.952332,1.19685,1.43194,1.67529,1.92253,2.17057,2.40417,2.56794,4
1.22251,1.04282,0.847962,0.65929,0.605128,0.644617,0.695266,0.756601,0.828056,0.894284,0.873336,0.697128,0.48378,0.305036,0.130172,-0.0625145,-0.233275,-0.395012,-0.564089,-0.756886,-0.946542,-1.13389,-1.31805,-1.49759,-1.67022,-1.81009,-1.83813,-1.68043,-1.51052,-1.32669,-1.13921,-0.953998,-0.761734,-0.568223,-0.374022,-0.210986,-0.137413,0.0431773,-0.0265279,-0.0203996,0.129925,0.0924657,0.0299414,-0.0589632,-0.15637,-0.305313,-0.453073,-0.59406,-0.710659,-0.806009,-0.882622,-0.934616,-0.961232,-0.990875,-0.94619,-0.837575,-0.643677,-0.458615,-0.271849,-0.0812957,0.110707,0.305529,0.502133,0.69991,0.883111,0.901444,0.985832,1.18703,1.39013,1.59684,1.80391,2.0113,2.22397,2.43714,2.61304,2.43721,2.24769,2.05467,1.8667,1.67028,1.47419,1.27847,1.08319,0.909872,0.899679,0.763075,0.591857,0.407571,0.225305,0.0365091,-0.140916,-0.324771,-0.495027,-0.682221,-0.853898,-0.907914,-0.887412,-0.856357,-0.810273,-0.753635,-0.656106,-0.55421,-0.43899,-0.315493,-0.211755,-0.128129,-0.0640267,-0.0180765,-0.0205388,-0.0990392,-0.039831,-0.170873,-0.274347,-0.452416,-0.656754,-0.859699,-1.06395,-1.26963,-1.46541,-1.65505,-1.75273,-1.65853,-1.49796,-1.32344,-1.13375,-0.937699,-0.737901,-0.538272,-0.355009,-0.161047,0.0605987,0.273321,0.476006,0.683051,0.836141,0.782011,0.721363,0.671584,0.633172,0.606494,0.701156,0.902882,1.10582,1.21914,5
1.15495,0.958172,0.764543,0.571081,0.525721,0.583558,0.652536,0.725082,0.809125,0.904695,0.932934,0.756135,0.546699,0.341492,0.128979,-0.0786155,-0.28529,-0.476677,-0.657671,-0.846151,-1.03212,-1.21456,-1.39477,-1.56712,-1.73919,-1.88987,-1.80507,-1.62796,-1.43745,-1.24773,-1.04872,-0.855645,-0.661444,-0.474174,-0.278873,-0.161572,-0.0732827,0.0851943,0.0335427,-0.0264759,0.148093,0.131096,0.0679636,-0.0124887,-0.103143,-0.224504,-0.353406,-0.493636,-0.631509,-0.744816,-0.822823,-0.850058,-0.877983,-0.865971,-0.767454,-0.560178,-0.38927,-0.214843,-0.0346286,0.155534,0.32731,0.513702,0.697231,0.872557,0.930395,1.03709,1.22923,1.42147,1.61238,1.80263,1.99272,2.18354,2.37397,2.55857,2.43396,2.24092,2.04881,1.85737,1.66606,1.47605,1.2854,1.09396,0.92547,0.908365,0.77268,0.59606,0.416334,0.231921,0.0498105,-0.129133,-0.299728,-0.472217,-0.64746,-0.754328,-0.814337,-0.786241,-0.760477,-0.707388,-0.64389,-0.526401,-0.418775,-0.298023,-0.207932,-0.133045,-0.0742361,-0.0315031,-0.110369,-0.136311,-0.0992489,-0.246053,-0.301911,-0.47113,-0.663255,-0.865647,-1.05668,-1.25255,-1.44749,-1.6081,-1.47544,-1.62993,-1.72788,-1.62822,-1.48378,-1.32192,-1.15645,-0.983469,-0.795579,-0.602398,-0.382627,-0.168754,0.0661094,0.291833,0.52169,0.724563,0.848662,0.775151,0.682221,0.600895,0.539998,0.700046,0.867046,0.825496,1.0147,1.15595,5
2.58119,2.31491,2.05183,1.79228,1.53045,1.2731,1.0153,0.75741,0.499493,0.242044,-0.0154685,-0.0367294,-0.0910853,-0.338219,-0.561952,-0.778152,-0.979487,-1.16168,-1.31484,-1.44603,-1.52226,-1.35796,-1.16856,-0.963682,-0.747116,-0.52162,-0.289216,-0.0514032,0.190704,0.436671,0.684634,0.935316,1.18681,1.37776,1.50845,1.50651,1.25731,1.00246,0.747916,0.493746,0.240028,-0.0131334,-0.265595,-0.5118,-0.761677,-1.00989,-1.25583,-1.49855,-1.73652,-1.96712,-2.0047,-1.75457,-1.42647,-1.0801,-0.733499,-0.386744,-0.0398882,0.289622,0.526639,0.538436,0.388674,0.20997,0.0423261,-0.11251,-0.319171,-0.31519,-0.146011,0.102942,0.337421,0.487778,0.223034,-0.0386556,-0.292148,-0.467033,-0.301806,-0.176984,-0.234668,-0.438468,-0.344175,-0.160551,0.112693,0.382834,0.624324,0.433591,0.201776,0.0887586,0.261606,0.429128,0.502242,0.366974,0.0969887,-0.198926,-0.504109,-0.803713,-1.10214,-1.39894,-1.60721,-1.77941,-1.63002,-1.38897,-1.13932,-0.887237,-0.637874,-0.386918,-0.134756,0.118347,0.372194,0.626638,0.881571,1.13118,1.35662,1.26283,1.13457,0.87029,0.606978,0.347837,0.0922885,-0.158925,-0.401151,-0.636836,-0.867966,-1.0736,-1.20577,-1.14832,-1.05983,-0.943821,-0.808659,-0.644756,-0.476934,-0.290308,-0.0688194,0.0242663,-0.0575041,0.160171,0.410099,0.650933,0.918238,1.16956,1.4135,1.66307,1.92475,2.17153,2.41654,2.58358,4
2.36131,2.17029,1.98248,1.7955,1.60708,1.41999,1.23248,1.04629,0.859704,0.673315,0.487121,0.33623,0.149272,-0.0372738,-0.20525,-0.279325,-0.189972,-0.291489,-0.318158,-0.414516,-0.537186,-0.717795,-0.896727,-1.04867,-1.19133,-1.31627,-1.41907,-1.48288,-1.52511,-1.53038,-1.42558,-1.33946,-1.22768,-1.08319,-0.985039,-1.06139,-1.13619,-1.22482,-1.28003,-1.23892,-1.19163,-1.19631,-1.17017,-1.03087,-0.874697,-0.707609,-0.531929,-0.349429,-0.161467,0.0288896,0.115322,0.283792,0.412035,0.560299,0.684923,0.760958,0.710533,0.576344,0.447167,0.323593,0.206292,0.0816192,-0.0213671,-0.115661,-0.206039,-0.290871,-0.354005,-0.404795,-0.333341,-0.152578,0.0264115,0.202905,0.383355,0.569106,0.752995,0.894658,0.92928,0.920341,0.849389,0.824752,1.03084,1.24665,1.4423,1.61139,1.67287,1.49569,1.32281,1.1512,0.969262,0.781868,0.588671,0.395531,0.202464,-0.00284273,-0.202029,-0.401214,-0.462149,-0.412159,-0.349021,-0.273674,-0.187125,-0.0904274,0.00663327,0.0801158,-0.00120643,-0.138818,-0.269262,-0.438486,-0.601686,-0.757507,-0.887476,-1.02248,-1.14147,-1.25648,-1.33371,-1.39218,-1.40937,-1.41489,-1.30639,-1.1974,-1.17075,-1.27847,-1.19917,-1.07995,-0.916511,-0.749335,-0.586079,-0.419437,-0.244289,-0.0677046,0.115232,0.288817,0.459415,0.631961,0.801133,0.972129,1.15104,1.33143,1.51334,1.69343,1.8763,2.0576,2.23896,2.36253,1
2.73862,2.53345,2.32792,2.12253,1.91659,1.71005,1.50414,1.29749,1.09208,0.885575,0.677794,0.471338,0.267574,0.269614,0.135193,-0.0636778,-0.265452,-0.461859,-0.65608,-0.83674,-1.02424,-1.20737,-1.38469,-1.47895,-1.51432,-1.46282,-1.38041,-1.24142,-1.26066,-1.29453,-1.21911,-1.0686,-0.898269,-0.692465,-0.47255,-0.246278,-0.0406939,0.100525,0.224054,0.227419,0.210197,0.193383,0.0442479,-0.157525,-0.362052,-0.565758,-0.750597,-0.918378,-1.06381,-1.20272,-1.30143,-1.12237,-0.9308,-0.674143,-0.512117,-0.249358,0.0144224,0.278982,0.535035,0.737789,0.849979,0.779099,0.651325,0.514743,0.386722,0.268246,0.127598,0.297211,0.494057,0.69522,0.877528,0.79245,0.586025,0.378541,0.171775,-0.033784,-0.215836,-0.321495,-0.373524,-0.266966,-0.271118,-0.12159,0.0784417,0.220835,0.469705,0.71653,0.815731,0.625307,0.468873,0.43663,0.412289,0.265803,0.0211956,-0.258933,-0.547873,-0.732674,-0.944318,-1.15428,-1.29793,-1.18127,-1.03797,-0.884177,-0.721972,-0.526309,-0.337065,-0.145277,-0.081537,-0.0421028,-0.0595231,-0.119575,-0.273896,-0.480197,-0.673955,-0.850956,-1.01053,-1.1236,-1.18215,-1.15026,-1.27549,-1.29913,-1.27017,-1.11109,-0.952301,-0.777262,-0.605897,-0.425807,-0.225353,-0.0351782,0.162341,0.315237,0.288224,0.375147,0.582646,0.784917,0.984867,1.18899,1.39346,1.59822,1.80195,2.0062,2.21003,2.41463,2.61939,2.73846,7
2.82211,2.60497,2.38672,2.16847,1.94962,1.731,1.51263,1.2929,1.07324,0.853673,0.634216,0.441845,0.501945,0.372252,0.167651,-0.0449548,-0.260351,-0.472319,-0.661213,-0.850828,-1.04239,-1.22758,-1.37327,-1.40407,-1.38339,-1.18893,-1.17424,-1.23606,-1.20407,-1.0555,-0.858437,-0.657111,-0.456712,-0.208901,-0.0192541,0.0966726,0.146249,0.105345,0.0677335,-0.0564832,-0.268387,-0.48898,-0.701904,-0.898552,-1.07677,-1.23202,-1.37353,-1.34031,-1.15626,-0.910151,-0.682842,-0.450175,-0.161787,0.12682,0.394589,0.569835,0.751341,0.690652,0.658202,0.543296,0.420716,0.290253,0.176664,0.342591,0.540778,0.755138,0.644862,0.424192,0.206875,-0.0134924,-0.233716,-0.407113,-0.322071,-0.377377,-0.518961,-0.349142,-0.313144,-0.310798,-0.0779884,0.170988,0.401751,0.631605,0.696715,0.498122,0.296596,0.359816,0.475529,0.60071,0.606708,0.479349,0.204342,-0.0817126,-0.390573,-0.652838,-0.852289,-1.09282,-1.27253,-1.33641,-1.18093,-1.01407,-0.849214,-0.662141,-0.44821,-0.237551,-0.0255768,0.116787,0.151404,0.168596,0.134982,0.0398533,-0.195295,-0.393188,-0.599234,-0.807769,-0.995136,-1.14921,-1.14546,-1.11333,-1.23172,-1.34492,-1.35691,-1.2693,-1.08833,-0.908238,-0.713766,-0.533578,-0.335929,-0.12416,0.0887703,0.293891,0.343573,0.294406,0.500852,0.720545,0.938873,1.1588,1.37878,1.59654,1.81573,2.03431,2.25331,2.47226,2.69174,2.8216,7
2.82815,2.61069,2.39391,2.17771,1.96142,1.7447,1.52812,1.31171,1.0955,0.878331,0.662473,0.445496,0.295825,0.324959,0.239128,0.0313871,-0.174824,-0.384066,-0.584193,-0.767951,-0.954903,-1.14295,-1.31835,-1.39497,-1.39776,-1.36581,-1.17701,-1.19558,-1.20889,-1.12338,-0.962101,-0.760898,-0.555572,-0.354087,-0.106023,0.0738033,0.179396,0.173916,0.136618,0.104222,-0.0771612,-0.287016,-0.502326,-0.711622,-0.892963,-1.0554,-1.20684,-1.34447,-1.22274,-1.04948,-0.783264,-0.615656,-0.323537,-0.0306742,0.252921,0.486764,0.632815,0.613987,0.47063,0.351509,0.226547,0.213675,0.423725,0.606179,0.822113,0.793831,0.586076,0.365961,0.149273,-0.0671839,-0.287075,-0.330152,-0.323759,-0.462505,-0.398534,-0.311122,-0.37438,-0.137518,0.103453,0.328551,0.551182,0.778094,0.747206,0.551642,0.355175,0.203715,0.317825,0.426765,0.545474,0.497994,0.30968,0.033724,-0.250088,-0.543253,-0.723506,-0.995371,-1.18355,-1.32645,-1.21447,-1.05974,-0.894465,-0.720827,-0.521988,-0.311032,-0.103139,0.0348254,0.0793515,0.112376,0.0540976,-0.0336378,-0.269041,-0.478898,-0.705729,-0.912875,-1.09431,-1.19052,-1.15362,-1.14603,-1.32893,-1.37657,-1.37963,-1.26831,-1.09149,-0.907256,-0.717312,-0.54279,-0.341609,-0.134448,0.0788511,0.279428,0.307512,0.307958,0.52188,0.738129,0.954528,1.17105,1.38769,1.60292,1.81841,2.03415,2.24899,2.46335,2.67773,2.82838,7
2.6525,2.44463,2.23904,2.03409,1.82923,1.6258,1.42216,1.2165,1.01321,0.807962,0.604595,0.39985,0.19514,-0.0107707,-0.0723266,0.0120008,-0.0286773,-0.219232,-0.403154,-0.571064,-0.736737,-0.886405,-1.03379,-1.15875,-1.27766,-1.38191,-1.45665,-1.53262,-1.5457,-1.55466,-1.52603,-1.47211,-1.40631,-1.30906,-1.21364,-1.08185,-0.936511,-0.783456,-0.616148,-0.457692,-0.277013,-0.106739,0.0864164,0.281839,0.448348,0.606243,0.726797,0.784138,0.819133,0.699993,0.750714,0.701614,0.568879,0.424923,0.269129,0.137481,0.0132789,-0.130873,-0.325884,-0.247648,-0.169793,0.0294897,0.229394,0.417672,0.619142,0.719568,0.539226,0.346248,0.139643,-0.0625844,-0.264459,-0.467747,-0.444648,-0.390634,-0.190732,-0.18718,-0.362046,-0.478556,-0.411307,-0.331796,-0.140789,0.0841433,0.309232,0.534996,0.759031,0.689822,0.511858,0.333903,0.136583,0.0103155,0.147492,0.262209,0.384413,0.387019,0.322319,0.244751,0.367672,0.322552,0.258197,0.0973302,-0.0635976,-0.233224,-0.397418,-0.573015,-0.723986,-0.86632,-1.00213,-1.12366,-1.24597,-1.33757,-1.43188,-1.48612,-1.52856,-1.53969,-1.52786,-1.42854,-1.37568,-1.30346,-1.225,-1.15061,-1.04086,-0.909077,-0.765552,-0.613536,-0.462048,-0.288055,-0.104386,-0.042411,-0.0753951,-0.00149189,0.197034,0.399462,0.602149,0.802227,1.00284,1.21144,1.40997,1.60999,1.81137,1.92001,2.09781,2.29703,2.49605,2.65321,3
2.83867,2.67402,2.46524,2.24949,2.02842,1.80048,1.59004,1.5177,1.35522,1.18949,1.20677,1.00379,0.789827,0.620403,0.417668,0.249675,0.0377686,-0.187753,-0.414059,-0.600786,-0.780589,-0.974036,-1.15995,-1.33595,-1.37523,-1.36691,-1.26099,-1.17354,-1.18946,-1.17814,-1.05731,-0.897173,-0.727025,-0.541975,-0.352952,-0.135852,0.0445575,0.143787,0.135415,0.095638,-0.0150344,-0.264408,-0.503843,-0.745782,-0.938744,-1.10984,-1.28216,-1.34914,-1.15604,-0.937019,-0.70114,-0.529754,-0.279096,-0.0300139,0.219033,0.446834,0.568705,0.493124,0.345928,0.210154,0.161281,0.385454,0.610689,0.737042,0.821563,0.611281,0.385291,0.158328,-0.0692817,-0.295178,-0.436849,-0.355769,-0.422174,-0.540378,-0.373649,-0.366217,-0.415347,-0.157228,0.102666,0.336449,0.570151,0.776759,0.606692,0.411101,0.200848,0.223585,0.342261,0.468285,0.487396,0.472948,0.296283,0.287248,0.109356,-0.168612,-0.430704,-0.6745,-0.863477,-1.09435,-1.29642,-1.33529,-1.17898,-1.00653,-0.829267,-0.628709,-0.418796,-0.206447,-0.000784407,0.0507614,0.0913899,0.0987932,0.0133118,-0.183487,-0.388382,-0.58376,-0.766272,-0.93104,-1.08291,-1.17973,-1.12744,-1.17881,-1.31096,-1.35975,-1.33578,-1.21727,-1.01848,-0.813958,-0.60201,-0.405994,-0.182705,0.0416779,0.267085,0.339861,0.276347,0.48951,0.723028,0.9564,1.18876,1.42114,1.65746,1.89571,2.13547,2.37856,2.62636,2.83291,7
1.3015,1.13923,1.01532,0.821915,0.626274,0.538579,0.582488,0.654638,0.719758,0.794712,0.862452,0.822302,0.637933,0.417376,0.22618,0.0246005,-0.169823,-0.355322,-0.538432,-0.729664,-0.918695,-1.10529,-1.2885,-1.47222,-1.63784,-1.79744,-1.87738,-1.72853,-1.55446,-1.37098,-1.18123,-0.996728,-0.802973,-0.608218,-0.418902,-0.227712,-0.167638,0.00618899,-0.00694635,-0.0732502,0.108635,0.10481,0.0477307,-0.0239999,-0.114939,-0.219308,-0.374555,-0.50079,-0.646327,-0.762143,-0.837689,-0.89753,-0.927566,-0.957528,-0.900295,-0.732331,-0.543779,-0.371229,-0.189739,-0.0106795,0.175069,0.354862,0.547034,0.730525,0.887357,0.919859,1.02677,1.22259,1.41786,1.61286,1.80822,2.00391,2.19995,2.39654,2.5757,2.40138,2.21023,2.01815,1.82763,1.63479,1.44231,1.25025,1.05867,0.91231,0.900035,0.759043,0.581522,0.400844,0.216108,0.0329251,-0.141377,-0.319832,-0.487111,-0.664764,-0.82625,-0.871979,-0.848944,-0.826848,-0.784519,-0.697988,-0.609031,-0.487891,-0.371387,-0.245558,-0.187277,-0.109634,-0.061175,-0.0689599,-0.186934,-0.12111,-0.191958,-0.312492,-0.435167,-0.629816,-0.823534,-1.016,-1.21207,-1.40392,-1.58938,-1.75827,-1.74275,-1.61481,-1.45944,-1.29535,-1.11799,-0.933381,-0.743887,-0.540932,-0.357636,-0.158826,0.0541439,0.242373,0.449345,0.650025,0.770974,0.705449,0.650073,0.605354,0.554229,0.541769,0.735138,0.930614,1.12504,1.30233,5
2.72172,2.51192,2.30443,2.09773,1.89177,1.68658,1.4812,1.27549,1.06965,0.865145,0.660622,0.455425,0.250864,0.045409,-0.00430214,0.0604779,-0.051559,-0.248393,-0.422943,-0.592122,-0.751799,-0.905181,-1.04853,-1.17339,-1.28194,-1.37172,-1.45532,-1.51809,-1.51407,-1.51169,-1.48364,-1.43099,-1.35549,-1.25948,-1.14537,-1.0157,-0.872696,-0.718432,-0.554644,-0.382828,-0.204232,-0.0198829,0.169341,0.346323,0.511496,0.649844,0.704934,0.76338,0.668554,0.681171,0.668847,0.57615,0.442912,0.282538,0.144881,0.0142598,-0.11636,-0.266499,-0.373446,-0.295654,-0.104934,0.0935729,0.292847,0.483893,0.688694,0.657242,0.45289,0.24009,0.0374056,-0.164906,-0.366772,-0.567553,-0.508622,-0.440166,-0.27665,-0.238692,-0.442235,-0.556849,-0.452222,-0.373734,-0.152469,0.070129,0.290174,0.509335,0.715846,0.653511,0.458218,0.283236,0.0837872,-0.0965701,0.0134742,0.14197,0.260766,0.350094,0.310886,0.169999,0.310928,0.315987,0.260989,0.127847,-0.0365139,-0.198082,-0.366279,-0.530447,-0.683332,-0.836362,-0.97267,-1.09161,-1.19803,-1.3062,-1.37855,-1.451,-1.48261,-1.4982,-1.47897,-1.42651,-1.36631,-1.29702,-1.20518,-1.11094,-0.989061,-0.855561,-0.716166,-0.569042,-0.408924,-0.242652,-0.0576773,0.0139978,-0.0355049,-0.0349291,0.166771,0.365363,0.564756,0.767865,0.971214,1.17762,1.38124,1.57987,1.78402,1.98378,2.18624,2.38533,2.58542,2.72273,3
2.45227,2.24885,2.05174,1.8558,1.6597,1.55214,1.35691,1.16317,0.967941,0.773671,0.579406,0.384709,0.189811,-0.00451364,-0.199026,-0.391557,-0.425887,-0.607976,-0.796837,-0.959213,-1.10125,-1.23128,-1.33441,-1.4034,-1.44642,-1.40932,-1.30144,-1.16663,-0.983157,-1.06585,-1.15395,-1.22471,-1.29292,-1.26617,-1.2143,-1.14969,-1.00174,-0.84981,-0.676743,-0.492008,-0.300261,-0.105479,0.110283,0.214494,0.323254,0.437252,0.600577,0.717828,0.752516,0.623579,0.4789,0.351123,0.217857,0.0910878,-0.0146547,-0.125234,-0.226602,-0.317726,-0.396382,-0.44826,-0.50191,-0.37741,-0.187972,-0.014601,0.171288,0.35822,0.549249,0.737559,0.907665,0.94215,1.03287,1.22687,1.41994,1.58856,1.59096,1.45012,1.2619,1.07038,0.87871,0.683019,0.489132,0.312194,0.118563,-0.0732285,-0.262438,-0.452893,-0.54462,-0.501133,-0.443778,-0.37939,-0.307508,-0.213761,-0.125297,-0.0121973,0.10238,0.223484,0.345509,0.445692,0.407061,0.286974,0.129449,0.00834137,-0.173277,-0.348035,-0.51659,-0.660631,-0.81213,-0.952474,-1.09741,-1.2043,-1.28852,-1.36761,-1.35787,-1.27005,-1.15868,-1.0687,-1.07338,-1.25109,-1.387,-1.39593,-1.34746,-1.27419,-1.18813,-1.07383,-0.910865,-0.73538,-0.557088,-0.401724,-0.335291,-0.138155,0.0544644,0.247387,0.432281,0.622039,0.808646,0.99942,1.18731,1.3819,1.57058,1.75858,1.94945,2.13953,2.32997,2.45405,1
2.8376,2.61561,2.3948,2.17453,1.95427,1.73365,1.51316,1.29284,1.0727,0.851666,0.631857,0.411587,0.407915,0.399944,0.18852,-0.0229674,-0.237462,-0.450851,-0.635027,-0.829809,-1.01888,-1.20898,-1.32013,-1.35104,-1.33193,-1.12964,-1.14189,-1.19068,-1.13375,-0.989246,-0.802393,-0.591059,-0.378249,-0.15543,0.0331708,0.142414,0.180902,0.153849,0.12339,0.0129027,-0.205291,-0.421965,-0.636716,-0.83876,-1.02537,-1.19267,-1.34846,-1.39524,-1.22012,-1.0051,-0.710452,-0.542814,-0.244281,0.054701,0.343482,0.55752,0.666169,0.588243,0.471441,0.332281,0.21702,0.227749,0.435943,0.645704,0.762634,0.555702,0.335411,0.115366,-0.100308,-0.327935,-0.381872,-0.363925,-0.45396,-0.491705,-0.36206,-0.371362,-0.264951,-0.0288847,0.19853,0.413069,0.649268,0.864143,0.83625,0.655382,0.444297,0.234522,0.285661,0.40797,0.539795,0.558479,0.421792,0.177268,-0.112467,-0.40953,-0.706536,-0.877677,-1.13424,-1.32287,-1.38929,-1.23961,-1.07722,-0.904861,-0.714737,-0.510302,-0.293952,-0.0759855,0.0379268,0.0741983,0.0954569,0.0343019,-0.0837499,-0.327849,-0.530515,-0.753446,-0.954531,-1.11035,-1.18426,-1.15232,-1.16075,-1.321,-1.3507,-1.30822,-1.13054,-0.944906,-0.753125,-0.563112,-0.379528,-0.166981,0.0480417,0.260961,0.391833,0.366876,0.495685,0.715486,0.935461,1.15558,1.37583,1.59581,1.81383,2.03281,2.25109,2.46925,2.6873,2.83797,7
2.54787,2.28134,2.01704,1.75364,1.491,1.22921,0.998878,0.819165,0.970366,0.70849,0.446237,0.18434,-0.0793371,-0.299118,-0.198263,-0.337064,-0.572353,-0.787173,-0.989235,-1.16391,-1.32418,-1.45106,-1.53273,-1.51184,-1.30136,-1.08578,-0.854161,-0.614685,-0.36807,-0.115392,0.140346,0.400706,0.662516,0.926594,1.19344,1.40426,1.52944,1.461,1.20283,0.940293,0.683261,0.427149,0.166155,-0.0879169,-0.347187,-0.598074,-0.854367,-1.09987,-1.3505,-1.58583,-1.81148,-1.95875,-1.72999,-1.41802,-1.07702,-0.751335,-0.405423,-0.06864,0.272763,0.542122,0.677163,0.564416,0.38979,0.2209,0.0561076,-0.0496176,-0.24698,-0.185732,0.0577556,0.310473,0.437053,0.165514,-0.0985397,-0.362444,-0.359552,-0.147928,-0.119565,-0.332973,-0.340589,-0.192266,0.0788372,0.357565,0.538235,0.311271,0.083799,0.234155,0.397866,0.573244,0.573122,0.351505,0.0409669,-0.270586,-0.596856,-0.922844,-1.24841,-1.5389,-1.73204,-1.74817,-1.50667,-1.26068,-1.01942,-0.765605,-0.509768,-0.259458,-0.00056862,0.252999,0.513684,0.769365,1.03118,1.28831,1.39216,1.30507,1.15511,0.88444,0.617837,0.3532,0.0915872,-0.166968,-0.419047,-0.663734,-0.903951,-1.12778,-1.35155,-1.31667,-1.24564,-1.14011,-1.0049,-0.844963,-0.664823,-0.468384,-0.234069,-0.168645,-0.258684,-0.015347,0.240118,0.503959,0.764374,1.02198,1.27496,1.5421,1.79913,2.0572,2.3137,2.54888,4
