f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,class
332.119,332.015,332.048,332.139,331.824,331.81,331.707,331.696,331.77,331.826,331.691,331.706,331.701,331.568,331.756,331.814,331.534,331.692,331.715,331.648,331.697,331.807,331.633,331.6,331.649,331.365,331.489,331.442,331.221,331.157,331.361,331.113,331.192,330.885,331.15,331.074,331.044,330.931,331.033,331.031,330.947,331.04,331.036,331.119,331.017,330.984,330.97,330.766,330.927,330.84,330.405,329.82,331.424,338.283,349.777,367.793,390.795,412.934,432.773,451.126,464.375,477.837,490.856,503.504,516.689,525.706,535.36,537.021,537.29,537.921,538.504,539.439,540.011,541.308,541.402,542.41,543.072,543.493,544.16,544.253,544.151,544.417,544.486,544.307,544.417,544.048,544.058,543.47,542.966,542.2,541.402,539.698,537.17,530.691,519.345,504.904,490.58,476.286,463.783,453.377,445.451,439.105,431.787,424.508,415.93,405.952,396.036,384.098,371.331,359.174,348.245,339.236,330.795,323.868,317.151,314.777,314.858,315.765,318.104,321.131,322.609,323.595,324.115,325.053,325.365,325.701,326.103,326.352,326.65,326.695,326.669,326.143,325.095,323.989,322.566,321.659,320.684,320.15,320.064,319.984,319.963,320.04,320.099,320.04,320.16,320.216,320.193,320.087,320.081,320.1,1
271.164,271.071,271.077,270.964,270.909,270.634,270.324,269.966,269.757,269.535,269.467,269.442,269.534,269.593,269.809,270.135,270.518,270.838,271.29,271.663,271.861,272.09,272.149,272.159,272.285,272.31,272.362,272.444,272.558,272.88,273.288,274.091,275.645,278.676,282.961,284.843,284.934,283.091,281.539,279.235,278.586,279.872,282.881,285.617,286.736,288.029,291.023,295.259,303.218,315.906,330.708,347.867,366.066,383.713,401.611,419.707,439.019,459.599,478.973,493.773,504.333,507.396,510.672,511.267,511.741,512.159,512.442,512.687,512.898,513.041,513.569,514.25,514.89,515.059,515.264,515.484,515.573,515.931,515.639,515.7,515.318,514.496,513.069,509.692,504.471,496.827,487.372,475.847,462.505,448.158,433.209,418.772,405.676,392.377,379.276,364.515,350.035,337.217,324.472,313.062,303.629,296.712,292.279,289.351,288.294,288.362,288.969,290.143,291.115,291.425,291.402,290.61,289.783,289.124,288.73,289.079,289.818,290.238,289.566,287.744,284.64,281.584,277.724,273.674,270.249,267.436,265.502,264.633,264.259,264.3,264.21,264.094,264.078,264.441,264.992,265.745,266.339,266.807,267.138,267.271,267.205,266.936,266.793,266.672,266.746,266.91,267.059,267.525,267.625,267.879,1
318.505,318.563,318.717,318.837,319.024,318.974,319.123,319.794,319.694,319.682,319.774,319.786,319.719,319.693,319.74,319.531,319.602,319.573,319.562,319.261,319.342,319.447,319.75,319.509,319.694,319.441,319.445,319.263,319.254,319.008,319.043,318.999,319.027,318.971,319.125,319.087,319.302,319.284,319.419,319.638,319.733,319.617,319.613,319.583,319.637,319.619,319.691,319.628,319.879,320.008,320.223,321.818,325.18,330.13,336.71,348.475,339.891,339.891,377.987,383.907,396.266,406.545,421.814,440.913,464.348,485.834,506.43,519.159,525.583,528.456,530.06,531.574,532.761,532.849,533.405,534.041,535.719,534.416,534.584,535.119,535.624,535.902,536.242,535.889,535.676,534.886,533.097,526.865,515.85,500.36,483.617,469.128,454.43,438.723,417.4,339.891,404.308,381.468,362.121,342.446,331.425,321.064,313.012,306.336,302.694,300.797,300.547,300.789,302.022,304.154,306.589,308.319,309.139,309.394,308.818,307.855,306.999,306.719,306.352,306.856,307.213,307.927,308.895,309.921,310.516,311.442,312.338,313.6,315.13,316.588,317.932,318.909,319.786,320.187,320.454,320.575,320.43,320.175,320.014,319.688,319.127,318.44,318.064,316.796,315.868,315.241,314.312,313.292,313.005,312.402,1
823.228,823.465,823.679,823.723,823.76,823.776,823.801,823.723,823.391,821.77,818.53,814.775,811.655,811.893,818.289,833.631,855.884,880.987,902.497,921.097,932.094,938.173,939.286,937.016,932.479,925.43,917.62,911.652,909.132,911.435,918.928,927.615,932.79,931.29,926.885,927.65,933.794,942.547,955.397,975.294,1002.91,891.56,889.671,1107.96,1137.77,1170.93,1170.93,1227.68,1250.3,1274.12,1293.87,1311.28,1327.5,1341.75,1353.72,1363.09,1368.93,1370.59,1370.79,1370.96,1370.89,1371.36,1371.81,1371.83,1371.8,1371.74,1371.86,1371.5,1371.34,1371.33,1370.99,1370.57,1370.05,1368.73,1367.45,1364.07,1355.45,1338.99,1313.57,1279.81,1241.24,1201.87,1163.41,1127.54,1090.65,1057.69,1028.27,1002.93,981.045,964.407,951.846,942.81,937.301,934.762,933.314,932.579,932.566,933.456,933.456,935.277,939.278,944.278,947.82,948.642,948.601,949.962,953.961,958.723,962.355,964.011,960.524,949.562,931.248,909.277,885.696,885.684,838.218,819.517,807.171,802.839,804.905,811.934,812.76,809.042,805.267,802.714,801.369,800.762,800.814,801.73,804.08,807.427,811.383,815.685,819.79,823.385,826.358,829.104,831.838,834.614,836.917,838.595,839.716,840.335,840.532,840.453,840.173,839.86,839.85,839.503,1
254.173,254.43,254.248,254.22,254.341,254.367,254.342,254.254,254.333,254.248,254.329,254.264,254.31,254.439,254.731,255.153,255.121,255.423,255.478,255.717,255.847,255.977,255.872,256.1,256.154,256.316,256.414,256.544,256.933,257.973,260.534,263.652,266.14,266.981,267.852,266.757,264.755,264.14,263.745,264.892,266.092,266.857,267.557,267.07,267.718,268.893,269.277,269.393,270.398,272.538,275.288,279.864,285.826,293.451,302.077,313.434,326.314,340.658,358.893,376.758,393.419,409.035,422.745,435.744,447.742,458.907,472.216,485.577,495.992,503.457,507.908,508.412,509.172,509.267,509.052,508.926,508.86,508.595,507.986,507.849,507.492,506.422,505.823,505.563,505.336,504.665,504.71,504.552,503.748,502.896,499.9,493.398,479.913,462.588,445.184,428.398,408.811,390.031,371.981,353.097,336.368,322.895,312.266,300.156,289.424,281.014,274.856,270.788,268.094,267.653,266.226,266.643,266.614,266.504,266.059,266.529,266.6,266.803,266.856,266.511,266.759,266.96,267.512,268.737,269.112,269.119,268.199,264.835,259.891,253.676,248.236,244.088,241.655,240.806,240.455,240.228,240.095,239.919,239.968,239.812,239.87,239.746,240.119,240.381,240.544,241.105,241.602,242.404,242.66,243.066,1
266.896,266.979,267.136,267.098,267.132,267.226,267.155,267.368,267.567,267.809,267.988,268.14,268.18,268.357,268.378,268.539,268.758,269.132,269.364,269.578,269.658,269.929,270.013,270.213,270.394,270.738,271.034,271.516,272.058,272.208,272.568,273.924,276.856,282.058,286.458,288.467,289.275,289.195,288.095,286.728,286.032,287.134,289.356,291.898,293.499,294.721,297.001,302.147,311.485,325.807,341.746,361.443,382.04,399.96,418.907,439.031,458.719,477.901,492.548,500.161,501.983,502.631,502.454,502.309,502.304,502.138,502.134,501.988,501.58,501.465,501.107,500.807,500.718,500.323,499.786,498.416,498.156,497.978,497.396,496.478,496.85,496.033,495.584,493.597,491.287,487.585,483.187,476.421,467.991,457.478,445.434,432.378,418.762,404.93,391.438,377.511,363.459,348.257,333.232,320.633,307.946,298.716,290.264,284.584,282.288,281.636,280.922,281.597,281.647,281.923,282.216,282.195,282.43,282.451,282.596,282.783,282.121,281.097,280.185,276.336,273.011,268.545,264.006,260.219,256.702,254.263,252.931,252.875,253.87,255.816,257.751,260.323,262.774,265.112,267.109,267.76,268.004,268.14,268.308,268.273,268.352,268.627,268.87,269.016,269.23,269.196,269.213,269.05,268.901,268.693,1
275.839,275.751,275.775,275.769,275.827,275.78,275.684,275.637,275.494,275.585,275.345,275.31,275.152,275.405,275.342,275.369,275.262,275.601,275.638,275.876,275.984,276.301,276.447,276.444,276.334,276.707,276.778,276.732,276.962,276.876,276.989,276.859,277.434,278.878,282.007,286.692,290.162,290.821,291.271,291.164,289.683,289.135,289.644,290.933,292.512,294.33,296.477,298.912,303.962,311.144,318.112,343.967,363.75,383.604,392.37,407.354,423.786,440.363,455.715,471.665,484.978,494.316,497.479,499.418,499.737,500.737,501.019,500.663,501.035,500.556,501.71,501.33,501.592,501.268,501.539,501.433,501.336,500.673,500.792,501.126,500.511,499.668,497.587,492.273,485.494,474.177,462.974,448.818,434.793,418.196,401.501,385.557,369.947,353.316,340.409,325.921,314.289,303.297,295.259,289.843,285.866,283.256,283.053,283.552,284.101,283.655,283.467,283.672,284.201,284.421,285.075,285.225,286.185,287.344,287.456,287.203,285.778,283.255,280.812,278.45,275.473,272.229,269.857,269.386,268.969,268.752,268.744,268.681,268.604,268.848,269.277,269.855,270.005,270.402,270.464,270.482,270.363,270.494,270.494,270.707,270.889,270.937,270.997,270.994,270.83,270.991,271.064,270.953,271.044,271.279,1
842.468,841.585,840.503,839.559,838.628,837.725,836.792,836.214,835.679,835.314,834.502,834.501,828.845,828.584,831.647,843.789,865.428,891.951,916.963,937.245,949.876,954.461,953.278,947.911,940.755,933.352,927.174,923.053,922.797,925.319,934.163,941.351,942.24,938.403,937.905,941.66,948.033,956.683,969.409,891.578,889.842,887.002,884.862,881.637,878.562,1197.95,1226.79,1253.73,1278.94,1300.1,1316.51,1330.38,1341.73,1349.99,1354.97,1357.78,1358.52,1358.73,1358.22,1358.38,1358.64,1359.08,1359.56,1359.76,1360.13,1360.44,1360.73,1361.38,1361.59,1360.59,1353.93,1338.16,1312.84,1280.69,1245.08,1210.07,888.325,1143.13,893.96,896.665,898.834,1020.53,997.442,980.088,968.157,959.765,953.888,949.63,946.219,945.033,945.501,948.561,951.716,954.808,957.604,959.415,960.757,962.216,966.018,971.655,976.869,981.118,979.757,971.31,955.666,934.688,911.664,888.593,867.207,849.66,837.03,829.898,827.078,827.146,825.314,822.496,821.564,821.645,822.562,823.899,825.475,827.328,829.623,831.613,833.738,835.289,836.26,836.783,837.207,837.721,838.249,838.541,838.639,838.519,838.004,837.281,836.629,835.961,835.425,834.997,834.837,834.705,834.558,834.463,834.476,834.518,834.665,834.903,835.166,835.351,1
277.516,277.933,278.217,278.288,278.317,278.537,278.43,278.055,277.775,277.586,276.671,276.549,276.617,276.244,276.091,275.81,275.916,275.712,275.468,275.253,275.125,275.368,275.491,276.16,278.777,283.314,288.066,289.918,292.347,291.946,288.199,286.223,285.516,286.721,289.828,291.458,293.614,297.887,303.66,320.981,335.687,355.371,376.492,394.064,410.046,426.112,442.705,460.898,478.201,492.264,499.557,502.49,503.269,503.366,503.846,504.277,504.643,505.477,504.842,504.631,504.677,504.506,504.798,505.056,504.799,504.853,504.781,504.305,504.594,504.527,503.771,502.364,500.814,498.295,495.002,490.247,484.578,478.413,472.669,465.638,458.677,450.209,441.228,432.005,419.343,408.179,394.289,381.564,369.424,356.294,342.169,330.053,321.237,310.536,300.824,294.196,288.806,286.035,283.804,281.829,281.333,280.506,280.797,280.788,281.059,281.632,281.851,281.679,282.386,283.837,284.525,285.23,285.178,284.961,284.48,283.795,282.536,280.858,279.151,277.278,276.573,276.105,275.682,276.561,277.226,278.369,279.489,280.415,280.654,281.662,282.575,283.134,284.378,284.832,285.657,285.772,286.084,286.254,285.877,286.249,286.211,286.049,286.03,285.925,285.767,285.917,285.779,286.058,286.436,286.299,1
937.019,937.02,937.031,937.048,937.069,937.309,937.502,938.984,944.188,956.2,976.252,1007.26,1045.9,1088.84,1133.19,1174.21,1210.88,1242.82,1270.45,1294.75,1316.5,1335.75,1351.71,1366.16,1377.67,1386.49,1391.19,1391.05,1390.77,1390.52,1390.66,1390.18,1390.25,1390.29,1390.29,1389.38,1386.02,1379.31,1367,1348.78,1326.12,1300.28,1273.31,1246.74,1220.72,1199.02,1178.5,1158.97,1137.6,1113.3,1087.1,1059.86,1032.97,1006.21,980.632,955.15,930.419,909.73,896.717,893.882,895.035,898.55,901.216,903.856,906.615,909.499,912.311,914.36,915.56,915.978,915.986,915.927,915.984,916.209,916.617,917.197,917.692,918.049,918.222,918.242,918.192,918.125,918.007,917.912,917.818,917.58,917.377,917.159,917.026,916.942,916.96,917.004,917.101,917.306,917.441,917.647,917.921,918.381,918.846,919.233,919.491,919.625,919.77,919.903,920.055,920.25,920.438,920.669,920.901,921.147,921.397,921.494,921.516,921.48,921.254,921.038,920.714,920.445,920.154,919.829,919.489,919.227,918.933,918.676,918.495,918.41,918.349,918.352,918.406,918.493,918.639,918.674,918.696,918.663,918.621,918.46,918.377,918.421,918.596,918.813,919.082,919.371,919.758,920.301,921.08,922.044,923.092,924.493,925.622,926.706,1
277.908,277.714,277.647,277.607,277.818,278.068,278.438,278.703,278.948,279.01,279.16,279.271,279.368,279.432,279.597,279.705,279.647,279.525,279.714,279.753,279.552,279.598,279.525,279.57,279.276,278.687,278.357,278.015,277.208,276.539,276.089,275.706,275.39,274.827,274.736,275.328,278.813,285.453,296.333,307.916,316.927,331.258,331.258,361.667,394.647,405.387,412.993,423.794,435.922,451.743,468.745,486.262,501.571,515.413,522.825,526.555,527.408,528.972,531.799,532.605,532.052,533.25,533.274,533.546,534.455,534.738,533.262,533.566,533.15,532.776,532.313,529.68,525.32,518.26,507.819,495.793,481.604,468.172,455.519,444.475,433.012,423.02,412.768,406.036,381.336,361.861,333.954,318.678,303.528,287.359,275.732,269.671,267.378,267.875,270.408,272.808,273.887,274.656,275.058,275.861,276.836,277.933,278.833,279.222,279.418,279.539,279.52,279.984,280.457,281.117,281.59,282.279,282.429,282.637,283.001,283.399,283.741,284.136,284.396,285.011,285.429,286.059,287.052,287.472,288.031,288.441,288.882,289.175,289.634,290.375,290.625,290.988,290.964,291.315,291.45,291.465,291.522,291.473,291.381,291.298,291.271,291.059,290.958,290.988,290.833,290.303,290.284,289.723,289.536,289.252,1
917.7,917.792,917.857,917.913,917.989,918.043,918.098,918.106,918.117,918.14,918.154,918.29,918.475,918.707,919.805,924.573,937.517,960.714,992.828,1031.25,1072.46,1112.25,1147.36,1177.9,1204.96,1229.71,1254.15,1276.72,1298.31,1320.03,1337.47,1352.49,1364.73,1373.86,1380.17,1383.2,1383.59,1382.59,1382.26,1381.35,1381.16,1381.75,1382.09,1382.28,1382.19,1382.39,1382.64,1382.4,1381.45,1377.62,1369.07,1354.35,1334.36,1310.18,1284.65,1258.66,1235.51,1215.38,1197.54,1181.06,1161.86,1142.18,1119.18,1093.13,1063.84,1032.45,999.626,964.75,931.006,902.356,886.383,883.296,884.389,890.929,898.488,904.994,909.692,913.254,916.117,918.107,919.165,919.612,919.685,919.707,920.056,921.142,922.405,923.59,924.233,924.206,923.41,922.395,921.546,921.164,921.132,921.254,921.431,921.439,921.413,921.311,921.198,921.105,921.063,920.971,920.933,920.831,920.77,920.748,920.727,920.718,920.759,920.839,920.999,921.172,921.218,921.316,921.345,921.357,921.396,921.465,921.559,921.562,921.573,921.54,921.497,921.39,921.352,921.322,921.312,921.307,921.345,921.376,921.466,921.641,921.777,921.889,921.963,922.049,922.12,922.232,922.315,922.379,922.408,922.454,922.467,922.405,922.234,922.042,921.744,921.476,1
903.272,903.235,903.21,903.077,902.875,902.806,902.653,902.52,902.374,902.168,901.992,901.945,902.806,907.867,921.651,946.088,977.475,1015.77,1056.45,1095.62,1132.3,1165.87,1196.17,1224.65,1250.71,1274.27,1295.73,1317.55,1336.29,1352.32,1365.68,1375.61,1382.93,1386.07,1385.82,1385.77,1384.86,1385.29,1385.28,1386.15,1387.09,1387.34,1387.08,1386.49,1385.13,1380.97,1372.05,1356.37,1335.62,1310.68,1283.63,1256.06,1231.77,1209.9,1189.84,1171.86,1153.03,1132.14,1109.09,1086.22,1059.18,1031.43,1003.29,974.199,944.764,916.267,894.116,884.961,885.282,890.709,899.191,905.759,909.349,910.524,910.49,909.651,909.004,909.087,909.415,909.854,909.755,909.241,908.495,907.833,907.622,907.616,907.671,907.665,907.58,907.281,907.022,906.817,906.653,906.452,906.304,906.167,906.01,905.89,905.737,905.662,905.637,905.623,905.622,905.625,905.651,905.718,905.825,906.042,906.239,906.388,906.538,906.721,906.955,907.136,907.271,907.305,907.343,907.405,907.46,907.664,907.944,908.209,908.44,908.5,908.575,908.678,908.793,908.913,909.062,909.098,909.134,909.148,909.064,908.95,908.775,908.607,908.468,908.302,908.163,907.977,907.848,907.758,907.71,907.581,907.505,907.324,907.223,907.058,906.885,906.648,1
327.456,327.561,327.262,327.263,327.022,327.116,327.098,326.899,326.79,326.834,326.694,326.372,326.259,326.263,326.107,326.243,326.114,326.431,326.478,326.572,326.423,326.526,326.495,326.539,326.689,326.756,326.73,326.551,326.664,326.63,326.663,326.716,326.592,326.697,326.739,326.686,326.841,326.796,326.81,326.8,326.822,327.061,327.017,327.364,329.529,335.926,345.936,362.774,362.774,362.774,362.774,422,446.695,461.641,475.984,491.799,509.308,522.787,529.671,532.995,533.334,535.603,535.813,534.946,536.921,537.121,538.957,539.545,539.741,539.695,539.673,540.196,539.141,538.802,538.325,537.931,537.409,536.899,537.183,536.375,536.53,536.213,533.773,531.281,528.343,523.722,515.549,502.822,490.799,479.073,467.289,456.26,448.094,445.35,435.84,418.857,394.947,377.306,357.292,340.276,327.026,315.243,307.531,304.932,305.207,307.91,311.707,313.972,315.289,316.287,316.555,316.821,317.065,317.097,317.586,318.106,318.836,319.735,320.347,320.839,321.225,321.405,321.466,321.475,321.653,321.725,321.694,321.914,321.739,321.766,321.649,321.531,321.546,321.548,321.712,321.774,321.822,321.986,322.13,322.17,321.938,321.939,322.083,322.042,322.12,321.941,322.064,321.958,322.061,322.008,1
818.995,818.874,818.817,818.69,818.583,818.706,819.053,820.318,823.799,831.235,842.769,857.421,874.882,893.922,913.495,931.913,945.039,952.938,955.088,952.968,947.078,939.293,931.059,923.243,916.581,912.575,909.956,907.705,906.945,909.3,910.454,911.953,913.89,915.208,914.895,917.877,923.451,930.543,940.017,953.853,976.018,1002.5,1034.44,1068.88,1100.75,1130.36,1159.24,1187.57,1214.12,1246.95,1276.6,1301.82,1324.12,1342.47,1355.8,1363.9,1368.07,1369.38,1370.29,1370.46,1370.7,1370.7,1370.67,1370.19,1369.48,1368.73,1367.57,1365.72,1362.74,1356.11,1343.61,1324.89,1298.58,1266.97,1231.13,1192.98,1154.12,1117.18,1082.01,1047.52,1019.09,995.735,977.135,965.221,956.455,949.602,945.533,946.079,950.525,954.7,955.697,954.58,951.682,948.888,946.484,944.5,941.99,938.549,936.838,937.34,940.404,944.135,945.244,945.431,945.09,945.376,947.706,953.299,960.363,965.56,961.092,961.086,947.766,929.026,907.903,885.669,863.795,843.578,828.025,817.382,813.223,814.006,817.14,820.275,820.175,819.322,819.133,819.606,820.467,820.754,820.63,820.378,820.322,820.509,821.025,821.361,821.451,821.45,821.476,821.513,821.563,821.693,821.852,821.941,822.004,821.95,821.917,821.899,821.898,821.826,1
923.171,923.089,923.026,922.823,922.66,922.546,922.475,922.463,922.47,922.767,924.371,931.513,948.936,977.397,1013.98,1056.12,1098.33,1137.4,1170.47,1199.07,1224.41,1247.46,1269.05,1288.38,1307.22,1324.76,1339.96,1354.33,1367.77,1379.88,1389.11,1396.9,1402.5,1403.28,1403.75,1403.37,1402.56,1402.41,1402.23,1402.04,1400.68,1398.04,1391.79,1379.1,1358.92,1333.66,1304.4,1271.97,1239.79,1209.53,1183.11,1161.2,1143.4,1127.37,1111.68,1094.36,1075.28,1053.9,1031.81,1008.19,984.834,959.885,937.752,919.724,907.427,903.588,905.908,911.561,918.369,923.558,925.6,925.649,924.632,924.046,924.234,924.721,925.445,926.073,926.549,926.887,927.072,927.16,927.125,926.874,926.415,925.749,924.94,924.281,923.517,922.91,922.339,922.102,922.008,922.012,922.183,922.45,922.838,923.099,923.189,923.208,923.19,923.177,923.15,923.146,923.156,923.254,923.394,923.747,924.076,924.604,925.011,925.347,925.872,926.337,926.783,927.391,927.988,928.543,928.884,929.158,929.372,929.412,929.432,929.36,929.245,929.042,928.829,928.78,928.749,928.851,929.108,929.416,929.778,930.122,930.365,930.591,930.842,930.969,931.042,931.055,930.986,930.833,930.608,930.413,930.29,930.185,930.077,930.009,929.936,929.949,1
810.092,810.084,810.043,810.064,810.082,808.606,805.729,803.349,802.935,806.634,815.884,831.718,851.986,873.253,892.684,892.681,908.159,921.702,921.702,919.862,919.862,915.947,908.666,908.666,909.726,914.895,920.457,920.457,921.648,921.012,920.448,920.664,923.737,923.725,929.778,938.774,952.101,973.779,880.869,1082.44,1117.07,1117.04,1181.75,1181.76,1238.51,1238.51,1296.25,1296.25,1333.62,1348.34,1358.33,1365.61,1365.57,1371.6,1371.59,1372.69,1372.75,1372.99,1372.92,1372.95,1373.04,1372.29,1371.83,1371.4,1370.86,1370.85,1365.8,1365.79,1359.15,1326.1,1326.11,1297.5,1224.41,1184.48,1184.48,1142.42,1071.03,1071.02,1038.76,986.025,967.053,952.279,942.132,942.132,934.855,927.752,927.184,927.188,927.52,929.26,931.785,931.77,940.94,940.937,943.006,942.144,941.891,943.693,943.69,953.324,953.324,959.945,959.945,958.404,938.661,919.224,919.218,895.457,870.256,845.85,823.296,796.287,793.919,796.417,801.399,804.905,803.344,800.627,800.612,799.244,800.043,801.361,802.431,802.44,802.615,802.001,801.993,802.007,802.128,802.354,802.761,802.798,802.746,802.728,802.476,802.462,802.496,802.502,802.517,802.418,801.793,801.474,801.197,801.147,800.899,800.497,800.488,800.252,800.245,799.991,1
833.933,833.755,833.548,833.492,833.438,833.45,833.462,833.686,833.829,834.05,834.255,834.452,834.904,836.113,838.603,842.418,849.484,862.396,881.35,902.906,924.019,941.589,953.186,959.361,960.072,955.895,948.122,939.202,930.111,924.525,923.597,925.842,929.04,929.452,927.065,925.511,927.902,932.481,942.367,959.724,893.262,890.209,886.393,882.605,879.091,1182.93,1213.34,1241,1269.69,1292.77,1312.45,1330.19,1343.88,1353.29,1358.48,1360.36,1360.9,1360.97,1361.06,1360.98,1360.94,1360.94,1360.6,1360.75,1360.83,1360.92,1360.9,1360.52,1357.52,1348.28,1330.67,1302.9,1267.19,1227.63,1185.84,1141.87,1100.52,1063.23,1029.76,1003.61,982.131,966.189,952.886,942.334,934.943,930.206,927.758,926.651,926.05,926.343,927.221,929.552,932.081,935.605,939.308,941.809,942.711,943.302,949.442,956.944,963.439,967.162,964.783,953.843,935.925,912.728,886.859,861.743,840.777,827.169,820.563,819.279,820.773,821.06,821.412,823.992,826.974,829.936,831.764,832.471,832.583,832.175,830.962,829.718,828.565,828.024,828.113,829.049,830.617,832.15,833.61,834.803,835.719,836.027,835.971,835.569,835.047,834.673,834.297,834.107,834.085,834.08,834.004,833.551,832.798,832.005,831.303,830.867,830.443,830.279,1
281.777,281.628,281.248,281.144,280.781,280.514,280.28,280.016,279.697,279.379,279.291,279.18,279.477,279.51,280.02,280.62,280.882,281.134,281.425,281.661,281.762,282.005,282.314,282.637,282.936,283.086,283.38,283.456,283.721,283.852,284.116,284.441,284.946,284.989,285.289,285.512,285.75,285.887,285.944,286.184,286.36,286.641,286.583,286.737,286.661,286.756,286.652,286.626,286.447,286.465,286.257,286.338,286.084,285.899,285.538,285.46,285.391,285.295,285.391,285.38,285.268,285.307,285.223,285.296,285.213,285.215,285.327,285.626,287.22,290.565,297.455,306.975,316.25,325.483,336.585,350.259,373.535,392.038,402.612,413.219,425.453,441.45,460.529,481.672,499.59,514.544,524.177,528.864,529.47,531.241,532.249,533.029,533.992,534.983,534.916,535.017,535.77,536.599,536.138,536.236,536.158,536.046,535.587,532.696,530.391,525.759,518.202,507.516,494.338,478.825,464.895,451.984,439.572,425.609,413.138,409.777,383.931,375.51,344.021,324.627,310.938,296.157,283.719,275.843,271.93,271.069,271.191,272.169,274.102,275.735,277.187,278.686,279.337,280.215,281.032,281.319,281.648,281.844,282.578,283.009,283.115,283.518,283.74,283.533,283.616,283.679,283.556,283.751,283.644,283.512,1
825.44,825.462,825.57,825.451,825.388,825.162,824.931,824.591,824.34,824.097,823.525,824.716,827.826,835.027,846.493,863.798,884.519,904.516,920.965,933.735,940.868,943.336,942.167,939.51,936.973,934.566,932.785,933.361,937.739,942.277,944.19,945.034,944.935,942.568,941.454,942.422,943.719,944.803,946.158,950.182,956.938,969.178,884.15,882.165,879.552,877.595,874.69,871.75,1181.64,1209.31,1237.66,1261.93,1282.75,1301.45,1318.12,1331.95,1341.98,1347.37,1348.72,1349.17,1349.42,1349.29,1349.95,1350.44,1350.76,1351.03,1351.09,1351.33,1351.48,1351.97,1352.09,1351.53,1347,1334.03,1309.68,1274.46,1236.67,1198,884.464,888.581,892.055,895.817,1023.6,999.279,980.514,966.977,956.875,949.898,944.685,944.661,939.247,940.076,941.682,941.899,941.896,945.436,949.713,953.071,955.359,957.774,962.946,969.285,975.576,979.904,980.389,974.013,960.554,940.483,916.433,889.869,863.121,839.772,822.142,812.088,808.911,810.618,814.136,813.076,809.186,806.716,806.072,806.626,808.539,810.867,813.185,815.019,816.296,817.015,817.541,817.854,818.103,818.456,818.952,819.669,820.129,820.363,820.506,820.744,820.849,821.023,821.055,821.232,821.3,821.28,821.16,820.988,820.75,820.588,820.507,820.438,1
282.901,282.811,282.715,282.484,282.243,282.31,282.185,282.045,281.895,281.771,281.555,281.409,281.603,281.626,281.683,281.931,282.119,282.287,282.777,282.784,282.743,282.778,282.943,282.69,282.625,282.604,283.143,284.911,287.795,290.726,292.683,293.151,293.505,292.759,291.486,292.737,294.557,295.546,296.644,297.083,298.449,302.168,309.827,317.528,347.765,370.25,370.25,410.042,429.721,451.078,468.798,482.523,489.831,493.365,495.264,496.08,496.34,496.976,496.618,497.355,496.965,497.066,497.785,497.599,497.812,497.79,497.824,497.616,497.628,497.709,497.234,496.634,495.957,495.19,494.583,493.715,492.686,490.431,485.599,479.482,469.307,458.204,444.987,430.634,415.903,400.366,384.809,370.25,357.349,344.755,333.251,322.301,315.806,308.106,302.403,298.565,297.027,295.253,294.031,292.213,290.926,290.236,290.191,290.818,291.994,292.806,293.04,293.089,293.238,291.567,288.804,284.145,279.451,274.646,269.814,266.696,265.036,264.6,264.704,265.131,265.25,265.44,266.093,266.475,267.881,268.824,269.471,269.908,269.954,269.751,269.642,269.567,269.527,269.525,269.754,270.091,270.305,270.945,271.431,272.057,272.89,273.57,274.209,274.667,274.766,274.773,274.877,274.828,274.992,275.313,1
