f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,class
-0.317009,-1.6371,-2.51768,-2.98294,-2.88231,-2.91227,-2.7022,-2.29253,-1.75676,-1.12475,-0.795594,-0.663469,-0.622719,-0.460616,0.0109721,0.361357,0.499589,0.401571,0.32451,0.386564,0.426049,0.459035,0.432486,0.376529,0.355461,0.345657,0.370225,0.406111,0.439565,0.383635,0.324703,0.425666,0.383528,0.345669,0.330648,0.293185,0.380947,0.352292,0.289725,0.313066,0.349814,0.282925,0.217805,0.254778,0.266775,0.285278,0.258628,0.138942,0.155474,0.213637,0.141157,0.10044,0.119995,0.111679,0.0528604,0.0553453,0.135607,0.0902869,-0.0120926,-0.00458158,0.0156507,0.0222999,-0.00565778,-0.0391659,-0.083731,-0.0728251,0.0198156,0.0203721,-0.000287305,-0.00966831,0.0254265,0.0806243,0.140753,0.1844,0.181911,0.239027,0.234198,0.259628,0.395696,0.433455,0.43902,0.454055,0.431044,0.481961,0.516127,0.580107,0.587274,0.566278,0.622049,0.581445,0.637427,0.695867,0.67173,0.699827,0.70349,0.73286,0.767727,0.696957,0.694891,0.765858,0.708404,0.733345,0.785805,0.746344,0.819987,0.849627,0.868455,0.85739,0.865379,0.853924,0.765736,0.861667,0.920392,0.884701,0.844696,0.785444,0.761643,0.688626,0.560222,0.513842,0.563962,0.575417,0.424625,0.272516,0.207976,0.00698658,-0.063538,0.156297,0.120105,-0.0528296,-0.273368,-0.842058,-1.47981,-2.12846,-2.88094,-3.55455,-3.95516,-3.09588,-2.26491,-0.745439,2
1.15166,0.839648,0.0221595,-1.00217,-1.71243,-2.0923,-2.32429,-2.38716,-2.49477,-2.54088,-2.28564,-1.79923,-1.13758,-0.696822,-0.607228,-0.485122,-0.197749,-0.013052,0.019615,0.018649,0.000165908,0.13149,0.0882249,0.171644,0.152291,0.0434408,0.225142,0.197068,0.13697,0.0960893,0.0755292,0.16964,0.241088,0.147242,0.066701,-0.00104076,0.102581,0.282048,0.125423,0.115476,0.198921,0.235603,0.179478,0.0423211,0.0508412,-0.00697177,-0.105627,0.0311206,0.187101,0.113695,0.00700477,-0.207936,-0.078728,0.0605612,-0.0696159,0.0282128,-0.00798463,-0.014124,-0.0149538,-0.0209916,0.181797,0.214684,0.14903,0.165885,0.197401,0.283418,0.237907,0.281336,0.338381,0.239081,0.352912,0.421364,0.348814,0.481242,0.437009,0.350743,0.491438,0.486843,0.566127,0.424303,0.409553,0.579281,0.54716,0.596322,0.499358,0.457735,0.335482,0.336451,0.489477,0.421875,0.426112,0.444977,0.498816,0.593784,0.455483,0.544866,0.596872,0.65747,0.746006,0.687141,0.616621,0.54666,0.684546,0.790334,0.705544,0.668012,0.684614,0.807782,0.910678,0.824593,0.831393,0.88426,0.789268,0.757941,0.843783,0.901479,0.894172,0.748061,0.660335,0.745097,0.789481,0.738258,0.715662,0.648808,0.35728,0.32093,0.290804,0.300953,0.425666,0.432956,0.441482,0.0182893,-0.621128,-1.22017,-1.90773,-2.21409,-3.04336,-3.53096,-4.88083,-3.78184,2
-1.21187,-1.78186,-1.50065,-1.84916,-1.88086,-1.95767,-2.2127,-2.14327,-2.02096,-1.85626,-1.53602,-1.16245,-0.834905,-0.693383,-0.624093,-0.461396,-0.236531,-0.0170671,0.13775,0.178913,0.159773,0.150898,0.17709,0.19026,0.139608,0.127065,0.160592,0.158688,0.186399,0.219779,0.20455,0.228157,0.250913,0.246136,0.263657,0.228972,0.183849,0.20203,0.216121,0.230524,0.246376,0.222521,0.218398,0.245085,0.244139,0.205727,0.163207,0.173173,0.216063,0.241521,0.250343,0.222806,0.18838,0.247231,0.339785,0.323102,0.237851,0.184296,0.153677,0.160499,0.218972,0.229897,0.199653,0.213178,0.248162,0.268048,0.257517,0.252904,0.292554,0.297924,0.301365,0.381018,0.389907,0.314695,0.334049,0.421195,0.445005,0.426755,0.446064,0.487912,0.503223,0.54097,0.611988,0.624246,0.61034,0.634493,0.673492,0.72033,0.734535,0.709767,0.729291,0.756401,0.735026,0.740631,0.76138,0.719016,0.679743,0.709207,0.727153,0.723539,0.746354,0.750899,0.725532,0.707372,0.713382,0.753867,0.78221,0.765062,0.76708,0.791137,0.770706,0.736934,0.760204,0.778929,0.698672,0.580593,0.516386,0.498886,0.562967,0.714436,0.810922,0.840919,0.853907,0.783928,0.635901,0.45151,0.299153,0.228783,0.123503,-0.154114,-0.492844,-0.831247,-1.46188,-1.94082,-2.22562,-3.08911,-3.39655,-3.62404,-4.56084,-2.1894,2
-0.411204,-1.4398,-1.86825,-2.43867,-2.52545,-2.55449,-2.59924,-2.42441,-2.21262,-1.85641,-1.33474,-0.89616,-0.647909,-0.525944,-0.431969,-0.187541,0.176353,0.417076,0.508291,0.520183,0.496416,0.481136,0.475939,0.497859,0.523378,0.519693,0.51765,0.532083,0.568533,0.543235,0.45377,0.457679,0.476551,0.439555,0.480401,0.509556,0.46087,0.419201,0.427761,0.463253,0.410684,0.382964,0.458363,0.394171,0.301677,0.345958,0.337325,0.274245,0.266477,0.28373,0.284719,0.275263,0.294853,0.271265,0.191133,0.175468,0.188038,0.182643,0.183146,0.180499,0.188486,0.146074,0.0844745,0.114632,0.10407,0.0278015,0.0415097,0.108042,0.14483,0.173739,0.201954,0.231935,0.267069,0.285934,0.281172,0.294123,0.319631,0.320773,0.345522,0.449327,0.556549,0.576028,0.53434,0.531006,0.579861,0.609454,0.646614,0.710441,0.714477,0.687851,0.701456,0.700693,0.667238,0.660265,0.683909,0.713486,0.74637,0.7711,0.809091,0.853385,0.860462,0.84839,0.829551,0.815247,0.808415,0.76634,0.769507,0.83606,0.859526,0.841087,0.795766,0.732749,0.652546,0.501464,0.394724,0.425265,0.434771,0.364638,0.342995,0.337291,0.277248,0.207397,0.122949,0.0858005,0.123193,0.0622522,-0.113037,-0.353037,-0.78364,-1.39773,-1.99367,-2.36915,-2.83587,-3.4177,-3.48702,-3.21336,-2.37647,-1.25374,-0.968641,0.188499,2
0.900163,1.07975,0.841048,0.156997,-0.40107,-0.82945,-0.894883,-1.19252,-1.42356,-1.54576,-1.5191,-1.16466,-0.8253,-0.60396,-0.526621,-0.329668,-0.219609,-0.0529026,0.323943,0.452684,0.543883,0.506898,0.438855,0.516951,0.476106,0.443328,0.431368,0.426064,0.469596,0.540219,0.552763,0.453367,0.414623,0.446073,0.430658,0.43164,0.462451,0.411942,0.384586,0.471202,0.447331,0.375847,0.408996,0.389913,0.34936,0.344705,0.30493,0.295031,0.308985,0.290662,0.302907,0.324972,0.329012,0.289132,0.227011,0.231524,0.252004,0.252981,0.244774,0.191852,0.154514,0.138242,0.100621,0.13452,0.160096,0.0880451,0.0653842,0.0989129,0.100941,0.100471,0.0987507,0.101402,0.0708016,0.0614284,0.160268,0.198138,0.202113,0.217973,0.214482,0.213501,0.239046,0.312373,0.268308,0.279958,0.358674,0.388411,0.491424,0.468549,0.448972,0.537415,0.530415,0.54078,0.562221,0.515918,0.584442,0.683588,0.63474,0.659951,0.731046,0.667064,0.669555,0.687853,0.643729,0.654337,0.653583,0.652521,0.644416,0.630262,0.635184,0.634162,0.666707,0.731464,0.786355,0.821893,0.817595,0.756799,0.659824,0.562253,0.474666,0.364547,0.299637,0.284771,0.149035,-0.0809064,-0.210715,-0.307037,-0.596641,-0.909674,-1.00535,-1.13936,-1.44202,-1.81169,-2.18597,-2.73519,-3.12112,-3.51083,-4.17964,-4.03004,-4.37816,-2.46073,2
-0.565191,-1.40043,-1.78163,-2.48757,-2.72248,-2.67021,-2.52024,-2.1783,-1.74821,-1.20639,-0.72399,-0.497204,-0.426827,-0.320086,-0.0832752,0.254663,0.465193,0.48507,0.515266,0.510766,0.466693,0.530904,0.561783,0.466848,0.435858,0.499429,0.516266,0.49599,0.510928,0.505993,0.483171,0.502498,0.49679,0.46672,0.494838,0.501336,0.447896,0.41005,0.407694,0.419616,0.397011,0.352636,0.350411,0.373381,0.4069,0.408066,0.363845,0.334645,0.299475,0.281013,0.313757,0.302885,0.266151,0.259305,0.215715,0.146024,0.134591,0.175416,0.172071,0.121175,0.11738,0.129511,0.111517,0.110171,0.109278,0.118351,0.164936,0.17771,0.152222,0.189277,0.279007,0.333186,0.324199,0.287015,0.300033,0.375868,0.403931,0.392494,0.455705,0.548607,0.569993,0.557096,0.562615,0.589835,0.63795,0.65378,0.611581,0.638764,0.72775,0.698688,0.657337,0.736967,0.77873,0.751161,0.720063,0.643156,0.620424,0.72316,0.76395,0.712645,0.7092,0.703079,0.696335,0.728927,0.719111,0.723066,0.788525,0.765225,0.682315,0.686613,0.682742,0.632699,0.546465,0.38579,0.387322,0.489042,0.418451,0.348555,0.314115,0.210578,0.158871,0.045761,-0.176047,-0.139748,0.0353113,-0.135337,-0.482031,-0.83674,-1.34687,-1.87251,-2.35396,-2.78239,-3.19534,-3.5846,-3.56336,-3.06061,-2.09122,-1.02363,-0.416041,0.571602,2
0.972332,0.445893,0.125458,-0.577879,-0.848191,-0.987567,-1.19423,-1.36148,-1.46096,-1.3872,-1.10584,-0.735623,-0.423257,-0.231654,-0.168474,-0.159678,-0.0248948,0.294527,0.51986,0.576731,0.583732,0.56604,0.602891,0.611908,0.559977,0.583732,0.596389,0.552574,0.566615,0.558727,0.516149,0.556444,0.570666,0.543006,0.581065,0.583732,0.537535,0.548801,0.533551,0.472349,0.482358,0.517245,0.501166,0.474549,0.492877,0.516149,0.469037,0.407539,0.406551,0.414649,0.380983,0.362512,0.387747,0.401664,0.374907,0.364088,0.346432,0.294366,0.320714,0.294513,0.212027,0.266957,0.268798,0.204215,0.197022,0.195131,0.236291,0.251697,0.211747,0.222336,0.245818,0.19739,0.157598,0.221852,0.266741,0.245818,0.234418,0.227199,0.285593,0.307938,0.245818,0.267109,0.320581,0.38163,0.392443,0.364088,0.42279,0.42714,0.425164,0.453792,0.465462,0.525696,0.53375,0.553599,0.558317,0.482358,0.515467,0.555701,0.515562,0.552438,0.600627,0.57411,0.574885,0.587042,0.561948,0.54994,0.537587,0.54568,0.590915,0.572257,0.516149,0.539691,0.568054,0.522683,0.447954,0.364088,0.280544,0.256595,0.31208,0.27571,0.16134,0.0557757,-0.148472,-0.292549,-0.398964,-0.632758,-0.736893,-0.725374,-0.8978,-1.17862,-1.6296,-2.26251,-2.72574,-3.33939,-3.70795,-4.11327,-4.3866,-3.55275,-3.34935,-1.23636,2
1.11557,0.737544,0.224353,-0.296605,-0.524403,-0.836769,-1.10537,-1.25423,-1.3669,-1.32741,-1.12795,-0.808969,-0.505284,-0.328044,-0.27666,-0.27437,-0.139781,0.180717,0.478617,0.560425,0.547904,0.586107,0.519578,0.437424,0.511483,0.528507,0.499908,0.537136,0.55868,0.576502,0.550363,0.477475,0.479234,0.508003,0.460237,0.422578,0.45223,0.472582,0.473171,0.457406,0.4141,0.406772,0.419457,0.404205,0.414253,0.417131,0.401083,0.387883,0.35349,0.365095,0.355428,0.314635,0.344761,0.355081,0.349761,0.320961,0.297636,0.322904,0.278753,0.315724,0.341899,0.264532,0.309153,0.273841,0.237078,0.298736,0.212474,0.182114,0.244135,0.268999,0.262831,0.226012,0.262001,0.236785,0.196658,0.244672,0.216482,0.24497,0.278718,0.225874,0.255158,0.277073,0.306559,0.357899,0.332442,0.359887,0.464429,0.521487,0.47698,0.435717,0.487481,0.522877,0.530751,0.561764,0.576128,0.578793,0.573272,0.585052,0.628292,0.63496,0.62026,0.645398,0.66253,0.616953,0.575011,0.600924,0.642084,0.665751,0.695201,0.688925,0.635898,0.635638,0.628292,0.568294,0.548435,0.447277,0.340917,0.305338,0.210366,0.212099,0.141245,-0.0632999,-0.111116,-0.230349,-0.476893,-0.671929,-0.833553,-0.907087,-0.989502,-1.22598,-1.70263,-2.28238,-2.80232,-3.32822,-3.55954,-4.04505,-4.32953,-3.66585,-3.37632,-1.40035,2
-0.334658,-1.32553,-1.49758,-2.38159,-2.76465,-2.90048,-3.08171,-2.94444,-2.71823,-2.39866,-1.93826,-1.48054,-1.12091,-0.923586,-0.822751,-0.70789,-0.454536,-0.124352,0.0455357,0.0478922,0.0520205,0.0409037,0.0379546,0.0809231,0.0998168,0.125801,0.159929,0.115819,0.0815447,0.140658,0.19626,0.186036,0.154643,0.133004,0.101531,0.107396,0.150652,0.125441,0.100589,0.153283,0.140539,0.129115,0.19037,0.160754,0.105595,0.12441,0.110205,0.108659,0.165479,0.153257,0.103374,0.142768,0.175639,0.0847951,0.0436607,0.127067,0.122321,0.0178087,0.0102112,0.0507497,0.0492519,0.0916035,0.139063,0.0953296,0.0906411,0.166049,0.172365,0.166066,0.232513,0.291326,0.334982,0.360856,0.322259,0.306596,0.364254,0.422927,0.43019,0.460739,0.559428,0.59174,0.571384,0.625598,0.653662,0.671241,0.737316,0.702389,0.674515,0.757435,0.772384,0.751397,0.787022,0.761583,0.71411,0.758529,0.794425,0.759987,0.797825,0.889345,0.853926,0.764652,0.781199,0.831911,0.868975,0.91762,0.907399,0.885852,0.919786,0.920821,0.878742,0.868455,0.867741,0.846125,0.813104,0.766942,0.725516,0.718414,0.733677,0.782043,0.807125,0.737754,0.706379,0.719957,0.657199,0.627455,0.725137,0.827291,0.798457,0.540578,0.160821,-0.21101,-0.648812,-1.13676,-1.71847,-2.19489,-2.58159,-3.16757,-2.84476,-1.93097,-1.59187,0.453262,2
-0.276243,-1.30551,-2.00164,-2.80525,-2.92118,-2.78234,-2.40093,-1.9175,-1.27491,-0.812966,-0.626656,-0.493756,-0.302309,0.0895675,0.452349,0.550389,0.469359,0.443756,0.487458,0.49961,0.468671,0.434108,0.516521,0.432403,0.361092,0.485435,0.480661,0.484301,0.44709,0.518108,0.54464,0.454973,0.519998,0.485453,0.512221,0.473128,0.369381,0.398996,0.368675,0.333133,0.303275,0.33826,0.335538,0.305973,0.302187,0.243857,0.247134,0.182061,0.113434,0.149609,0.155052,0.175742,0.185498,0.131833,0.0950713,0.0377911,-0.0571014,-0.0814578,-0.0777891,-0.126446,-0.16821,-0.152194,-0.112808,-0.104467,-0.123804,-0.141318,-0.141238,-0.105976,-0.141927,-0.073306,0.0469587,-0.0809674,-0.0644598,0.0989769,0.104127,0.163159,0.266653,0.282394,0.329163,0.397721,0.477158,0.499665,0.532518,0.586973,0.552094,0.675174,0.686338,0.593649,0.699103,0.735929,0.681221,0.647495,0.689544,0.770469,0.772789,0.734633,0.733952,0.796371,0.857209,0.75586,0.731849,0.778788,0.756626,0.853037,0.853594,0.865407,0.830337,0.763937,0.891327,0.913258,0.930931,0.991985,1.03789,0.988347,0.907924,0.914347,0.782847,0.620983,0.394189,0.35712,0.427941,0.244231,0.119175,-0.0490861,-0.115555,-0.16568,-0.293403,-0.322678,-0.485593,-0.653133,-0.915921,-1.46115,-1.86423,-2.3528,-2.82402,-3.18505,-3.86529,-3.33759,-2.82093,-1.12042,2
0.898367,0.235221,-0.529196,-1.3714,-2.0195,-2.58335,-2.97423,-2.90853,-2.65861,-2.34142,-1.80283,-1.31094,-0.946253,-0.675037,-0.595373,-0.499643,-0.206975,0.190522,0.491157,0.519433,0.434073,0.462979,0.429568,0.444868,0.58588,0.490351,0.447921,0.577712,0.549181,0.497885,0.47597,0.485432,0.510357,0.474726,0.46089,0.423814,0.388393,0.371326,0.320592,0.346998,0.388298,0.339034,0.316391,0.336478,0.33193,0.346989,0.324442,0.22698,0.203697,0.257233,0.277257,0.211394,0.158037,0.202003,0.162932,0.0941103,0.0836001,0.0601206,0.0951267,0.0449344,0.018334,0.13673,0.098874,0.0480911,0.0688772,0.066753,0.117744,0.111316,0.118311,0.142201,0.122399,0.155986,0.156939,0.19135,0.267335,0.275675,0.35336,0.433311,0.396935,0.420897,0.49022,0.460969,0.485097,0.594347,0.58798,0.556622,0.631706,0.674001,0.666721,0.684362,0.673697,0.668336,0.695606,0.704855,0.705688,0.694234,0.677356,0.661312,0.646177,0.658149,0.696326,0.747317,0.760445,0.726408,0.730542,0.764302,0.753249,0.723016,0.752921,0.783996,0.725185,0.711087,0.704375,0.581735,0.495876,0.397059,0.289403,0.363174,0.454932,0.427107,0.381475,0.330164,0.241297,0.136358,0.109406,0.252495,0.374588,0.224763,-0.130892,-0.623341,-1.23199,-1.80853,-2.3392,-2.95356,-3.51748,-3.81982,-3.31386,-2.18376,-1.46041,-0.126323,2
-0.95514,-1.92849,-2.08708,-2.63752,-2.76659,-2.65809,-2.50388,-2.05199,-1.52353,-1.08301,-0.743556,-0.638931,-0.562125,-0.331987,-0.0871324,0.230827,0.498065,0.550532,0.511074,0.465576,0.467892,0.559815,0.581289,0.515732,0.53419,0.554121,0.523101,0.511651,0.50836,0.545572,0.571525,0.521324,0.50908,0.525887,0.487086,0.512296,0.528714,0.446273,0.467241,0.485622,0.405917,0.397212,0.404394,0.394722,0.368673,0.342911,0.374009,0.399228,0.435469,0.378067,0.303044,0.365583,0.298789,0.267359,0.383474,0.316695,0.234524,0.219899,0.165421,0.17142,0.172321,0.118767,0.0628273,0.0425179,0.0745599,0.0707609,0.0158712,0.00978729,0.0408849,0.0319337,0.0235577,0.0552771,0.0598343,0.0696868,0.117932,0.10762,0.159416,0.247252,0.248431,0.333981,0.306055,0.234239,0.393037,0.413238,0.395225,0.520148,0.549924,0.560186,0.582837,0.635291,0.702261,0.670045,0.680514,0.75629,0.746158,0.700598,0.721652,0.766292,0.778464,0.797038,0.814354,0.806334,0.833405,0.850515,0.849449,0.886093,0.864397,0.825181,0.854989,0.871418,0.852748,0.790902,0.666872,0.569912,0.516282,0.443837,0.413999,0.371283,0.293132,0.285458,0.222492,0.142575,0.0814964,-0.050017,-0.033509,0.0380963,-0.0517135,-0.266137,-0.650961,-1.086,-1.63059,-2.22923,-2.69742,-3.27382,-3.65623,-3.58576,-2.85615,-1.7104,-1.12433,0.103738,2
0.731092,0.391837,0.0235161,-0.441061,-0.65557,-0.842648,-1.06894,-1.28545,-1.40147,-1.33848,-1.17807,-0.905204,-0.598553,-0.340003,-0.190001,-0.175604,-0.0461513,0.242759,0.444775,0.550952,0.595166,0.542908,0.527741,0.543384,0.481883,0.524395,0.648611,0.616312,0.553551,0.58214,0.571931,0.51554,0.518848,0.551249,0.555209,0.555567,0.537174,0.486707,0.456749,0.464049,0.454985,0.442101,0.447571,0.430324,0.430905,0.424849,0.403292,0.470233,0.513165,0.464887,0.442961,0.4321,0.430654,0.441474,0.372913,0.323268,0.374917,0.353591,0.315939,0.360735,0.316503,0.248302,0.254229,0.231416,0.225602,0.272974,0.27225,0.224966,0.202354,0.191915,0.176365,0.17179,0.205279,0.237296,0.195042,0.163961,0.194119,0.216618,0.240183,0.259972,0.242429,0.253107,0.294995,0.295246,0.319108,0.372542,0.39323,0.418314,0.437094,0.448306,0.459199,0.48084,0.541514,0.544121,0.501456,0.535522,0.594104,0.60866,0.598108,0.586624,0.598892,0.618539,0.614061,0.602364,0.617884,0.636045,0.632669,0.638147,0.614438,0.596384,0.66946,0.704765,0.654584,0.635124,0.59979,0.499261,0.413184,0.337016,0.284692,0.285079,0.21739,0.0886601,-0.0521275,-0.237913,-0.408595,-0.611764,-0.832366,-0.952125,-1.1197,-1.37451,-1.69437,-2.10591,-2.6355,-3.1698,-3.3176,-3.73908,-4.1207,-3.89598,-3.92752,-1.86622,2
0.192663,-0.373474,-0.367544,-0.236688,-0.317895,-0.754555,-1.3321,-1.7557,-1.70738,-1.1937,-0.583749,-0.142029,0.0085794,0.0708075,0.192663,0.212233,0.225701,0.36797,0.506679,0.508049,0.406724,0.293036,0.166077,0.223567,0.48085,0.536997,0.493264,0.641194,0.772143,0.741393,0.687788,0.620078,0.439095,0.325349,0.468558,0.593079,0.45344,0.297198,0.316242,0.378308,0.436686,0.484372,0.476238,0.495047,0.572079,0.599253,0.49668,0.275587,0.131502,0.311515,0.654406,0.767969,0.551532,0.210363,0.0718832,0.260509,0.63652,0.827716,0.579347,0.281282,0.223214,0.388184,0.688281,0.65907,0.309493,0.1284,0.258399,0.487379,0.460867,0.362266,0.525556,0.599809,0.420522,0.346228,0.36391,0.328674,0.385443,0.409132,0.255983,0.240521,0.430735,0.577419,0.66494,0.595172,0.402262,0.365305,0.420722,0.565027,0.825718,0.809917,0.405211,0.114885,0.294859,0.648578,0.699509,0.565143,0.65573,0.695247,0.352945,0.110589,0.235902,0.338593,0.312848,0.357039,0.473277,0.627229,0.706914,0.5809,0.358219,0.319465,0.522034,0.51008,0.365274,0.624946,0.837217,0.461272,-0.148322,-0.306862,0.0585593,0.282417,0.240091,0.0869176,-0.15928,-0.395145,-0.852631,-1.32602,-1.55811,-1.67146,-1.42992,-1.33478,-2.15319,-3.13015,-3.42162,-3.45041,-3.53783,-3.77359,-3.62914,-2.84454,-2.32953,-0.863309,2
0.351209,-0.636882,-1.14606,-1.70709,-2.24563,-2.57295,-2.59205,-2.43014,-2.05417,-1.74223,-1.49363,-1.09896,-0.887027,-0.720566,-0.322109,0.124405,0.378246,0.401714,0.401944,0.447543,0.477949,0.538574,0.50162,0.350366,0.337188,0.234592,0.0639116,0.10313,0.306623,0.736351,0.91068,0.583551,0.144737,-0.0776759,0.0717422,0.120898,0.0701449,0.30485,0.325208,-0.0190248,-0.156013,-0.196499,-0.320233,-0.29594,-0.156753,0.0563259,0.241945,0.28078,0.122835,-0.179413,-0.232374,-0.00933083,-0.00542601,-0.2196,-0.21381,0.00772302,0.146356,0.0422961,-0.290718,-0.598304,-0.598669,-0.334515,-0.0404908,0.137153,0.220196,0.0294692,-0.413015,-0.493749,-0.23224,0.0257234,0.172181,0.181997,0.299409,0.356278,0.30213,0.409159,0.485031,0.534029,0.724322,0.698833,0.446783,0.350772,0.448921,0.688698,0.801896,0.770766,0.727881,0.54132,0.504274,0.791463,1.07229,0.990001,0.631699,0.438043,0.547258,0.832103,0.826096,0.598778,0.746018,1.01794,1.12793,1.04535,0.906958,0.917381,0.751572,0.54904,0.724404,0.926318,0.932947,0.981074,1.0293,1.07062,1.07907,0.95292,0.839203,0.761834,0.706613,0.687281,0.742041,0.803867,0.695328,0.601664,0.577079,0.374813,0.365199,0.689243,0.642719,0.262213,-0.212535,-1.01522,-1.72203,-2.02801,-2.47319,-3.29808,-3.78537,-3.46784,-2.56942,-1.5382,-0.840095,0.404941,2
1.53755,1.43326,0.89591,0.124164,-0.540695,-0.928236,-1.40118,-1.65651,-1.60757,-1.16173,-0.744492,-0.489228,-0.35897,-0.29707,0.0617746,0.40114,0.463094,0.501441,0.423714,0.426578,0.439084,0.398592,0.407521,0.423608,0.384675,0.397307,0.378466,0.378868,0.406215,0.405404,0.350199,0.28472,0.266884,0.27781,0.303382,0.227138,0.218536,0.233184,0.25131,0.176606,0.183941,0.178695,0.107725,0.07964,-0.0282271,-0.011635,-0.00758469,-0.0182209,-0.0384587,-0.126529,-0.0890867,-0.154529,-0.135675,-0.118744,-0.151843,-0.0721611,-0.185826,-0.159019,-0.0488795,-0.0852452,-0.0748657,-0.0719977,-0.0405552,0.0317461,0.0722571,0.0751177,0.190871,0.186567,0.232552,0.282942,0.304304,0.341429,0.345349,0.286737,0.337881,0.417947,0.419066,0.42194,0.429968,0.430192,0.383191,0.459074,0.462529,0.445716,0.447001,0.399746,0.530829,0.487315,0.505761,0.533763,0.490417,0.509645,0.469872,0.488985,0.449386,0.565806,0.575132,0.603537,0.625225,0.636467,0.695617,0.594677,0.642716,0.66894,0.693318,0.783984,0.737064,0.748205,0.75842,0.798667,0.808284,0.784313,0.759763,0.753049,0.743024,0.773774,0.728219,0.726113,0.702822,0.682991,0.525773,0.342113,0.238905,0.247952,0.0369934,-0.249199,-0.490632,-0.677731,-1.10285,-1.27096,-1.4075,-1.77097,-2.15236,-2.59929,-3.10741,-3.51922,-4.16612,-4.51769,-3.81481,-2.62858,2
-0.989071,-2.01253,-2.28381,-2.56959,-2.73193,-2.93146,-2.91735,-2.57668,-2.16384,-1.6401,-1.16745,-0.993627,-0.873916,-0.760056,-0.584654,-0.216079,0.0618439,0.175196,0.161591,0.117546,0.101046,0.0854251,0.204104,0.269267,0.207535,0.200148,0.185323,0.195636,0.240446,0.235555,0.219968,0.219924,0.222242,0.215035,0.19823,0.219968,0.244388,0.227217,0.266413,0.238065,0.140687,0.170552,0.174426,0.175141,0.259742,0.259609,0.22075,0.234775,0.23805,0.210461,0.140687,0.108798,0.176838,0.141285,0.0513477,0.101046,0.101666,0.0424516,0.0992846,0.0839425,0.0415851,0.0895171,0.00646282,0.024393,0.130954,0.0415851,0.038727,0.110759,0.0733113,0.0422875,0.101046,0.161697,0.146257,0.203351,0.267116,0.279429,0.334063,0.323205,0.345887,0.404677,0.37853,0.446124,0.541178,0.517251,0.532587,0.616374,0.639134,0.63988,0.673469,0.672355,0.675835,0.711488,0.72085,0.764225,0.793669,0.755116,0.778312,0.839723,0.855508,0.824802,0.814577,0.864156,0.88646,0.914702,0.960057,0.933499,0.907942,0.950858,0.982815,0.967281,0.95332,0.994837,1.05087,0.973823,0.820783,0.755116,0.766586,0.804455,0.817976,0.813002,0.755116,0.610751,0.529906,0.496168,0.393304,0.398351,0.512815,0.425673,0.159517,-0.143435,-0.652126,-1.31222,-1.90578,-2.61005,-3.26123,-3.48643,-3.04827,-1.95067,-0.930241,0.111512,2
0.344539,-0.399574,-1.04895,-1.66631,-2.28065,-2.6855,-2.7981,-2.75713,-2.59921,-2.26517,-1.74239,-1.09819,-0.655414,-0.593176,-0.574119,-0.329258,0.0725453,0.414009,0.532872,0.523214,0.455773,0.404425,0.480576,0.520362,0.488536,0.50977,0.528622,0.552952,0.577606,0.537257,0.472329,0.428334,0.476634,0.574573,0.548588,0.455362,0.464341,0.491379,0.45845,0.43656,0.380833,0.34603,0.414993,0.420904,0.372705,0.389387,0.391971,0.379027,0.392332,0.357909,0.307496,0.279857,0.186028,0.138864,0.2276,0.248537,0.185305,0.150237,0.117201,0.105649,0.127299,0.135743,0.153029,0.188746,0.210769,0.254181,0.262142,0.216019,0.256252,0.273116,0.218522,0.284665,0.391915,0.444442,0.471022,0.480332,0.548902,0.60903,0.572169,0.578513,0.660189,0.676857,0.660071,0.678692,0.678093,0.692602,0.698097,0.646961,0.611369,0.585361,0.638052,0.757052,0.738056,0.685182,0.736246,0.729085,0.663387,0.683848,0.731015,0.742786,0.764979,0.736817,0.662987,0.679338,0.741535,0.716569,0.675658,0.723946,0.757125,0.686665,0.62345,0.593368,0.472321,0.350946,0.40715,0.444898,0.314162,0.228706,0.197881,0.0485924,-0.053118,-0.0342871,-0.0860816,-0.0588915,-0.029298,-0.336343,-0.671286,-0.976858,-1.5233,-1.98942,-2.33585,-2.84114,-3.42084,-3.62609,-3.11255,-2.29378,-1.33337,-0.447704,-0.238934,0.162906,2
