f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,class
-1.16045,-1.16254,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16254,-1.16045,-1.16045,-1.16045,-1.16045,-1.16254,-1.16254,0.565492,0.870193,0.676103,0.461143,0.250357,0.129311,0.0166136,-0.0480832,-0.102345,-0.15452,-0.192086,-0.231738,-0.254695,-0.273478,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16254,-1.16045,-1.16045,-1.16045,-1.16254,-1.16045,-1.16254,0.246183,0.728278,0.870193,0.922368,0.947412,0.966195,0.980804,0.991239,0.995413,0.987065,0.984978,0.97663,0.964108,0.95576,0.951586,0.941151,0.936977,0.926542,0.926542,0.924455,0.916107,0.911933,0.911933,0.91402,0.907759,0.907759,0.907759,0.907759,0.909846,0.909846,0.909846,0.907759,0.907759,0.903585,0.905672,0.907759,0.909846,0.907759,0.907759,0.905672,0.905672,0.909846,0.911933,0.909846,0.909846,0.91402,0.91402,0.911933,0.91402,0.918194,0.916107,0.918194,0.924455,0.941151,0.964108,1.00793,1.01211,1.00167,0.982891,0.974543,0.964108,0.959934,0.95576,0.949499,0.949499,0.945325,0.949499,0.936977,0.943238,0.939064,0.949499,0.947412,0.943238,0.941151,0.939064,0.941151,-1.12706,-1.16045,-1.16045,-1.16045,-1.16254,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,-1.16045,1
-1.04269,-1.04269,-1.04269,-1.04485,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-0.670458,0.0155761,1.15175,1.02407,0.866085,0.716759,0.573925,0.428928,0.368332,0.316392,0.203857,-1.04053,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,0.351019,0.695118,0.863921,0.954815,0.985113,1.00892,1.02623,1.03922,1.04571,1.05004,1.05437,1.04787,1.04571,1.03489,1.02623,1.0219,1.01108,1.00243,0.995934,0.993769,0.985113,0.980785,0.97862,0.976456,0.972128,0.9678,0.965636,0.965636,0.952651,0.952651,0.952651,0.948322,0.946158,0.950487,0.948322,0.946158,0.943994,0.94183,0.94183,0.946158,0.946158,0.946158,0.950487,0.948322,0.948322,0.952651,0.948322,0.956979,0.963471,0.989441,1.03489,1.08899,1.09765,1.07817,1.06735,1.06302,1.05869,1.05869,1.05437,1.0522,1.0522,1.05004,1.05004,1.04571,1.04571,1.04571,1.04354,1.04138,1.04354,1.03922,-1.01023,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04269,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,-1.04485,1
-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.16116,-1.16116,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-0.690493,0.786887,0.917628,0.64525,0.37723,0.224698,0.111388,0.0111532,-0.0498596,-0.106514,-0.147916,-0.184959,-0.219824,-0.243793,-1.14591,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.16116,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,0.131,0.455675,0.834825,0.863153,0.893659,0.91327,0.928523,0.948135,0.95903,0.969925,0.969925,0.965567,0.969925,0.967746,0.95903,0.956851,0.952493,0.948135,0.943777,0.943777,0.941598,0.939418,0.93506,0.932881,0.926344,0.924165,0.921986,0.921986,0.921986,0.921986,0.924165,0.926344,0.926344,0.926344,0.926344,0.926344,0.926344,0.924165,0.921986,0.924165,0.921986,0.926344,0.924165,0.928523,0.928523,0.926344,0.924165,0.924165,0.928523,0.928523,0.930702,0.932881,0.932881,0.939418,0.956851,0.974283,0.978641,0.987357,0.987357,0.976462,0.972104,0.967746,0.963388,0.956851,0.956851,0.956851,0.950314,0.950314,0.948135,0.948135,0.945956,0.945956,0.945956,0.945956,0.945956,0.945956,-0.858278,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,-1.15898,1
1.11387,1.11387,1.11387,1.11387,1.11387,1.09508,1.09508,1.09508,1.11387,1.11387,1.09508,1.09508,1.09508,1.11387,1.11387,1.09508,1.11387,1.11387,1.09508,-0.408042,0.0992602,0.362306,0.456251,0.512618,0.531407,0.568985,0.587774,0.606563,0.606563,0.625352,0.625352,0.625352,1.13265,1.09508,1.11387,1.09508,1.11387,1.09508,1.09508,1.11387,1.11387,1.11387,1.11387,1.09508,1.11387,1.11387,1.11387,1.11387,1.11387,1.11387,-0.0886296,-0.746244,-0.802611,-0.952923,-0.971712,-0.990501,-1.00929,-1.00929,-1.00929,-1.02808,-1.04687,-1.04687,-1.04687,-1.04687,-1.04687,-1.04687,-1.00929,-1.02808,-1.02808,-1.04687,-1.04687,-1.02808,-1.02808,-1.04687,-1.04687,-1.04687,-1.04687,-1.04687,-1.04687,-1.06566,-1.06566,-1.06566,-1.06566,-1.06566,-1.06566,-1.06566,-1.06566,-1.06566,-1.06566,-1.08445,-1.08445,-1.08445,-1.08445,-1.06566,-1.06566,-1.06566,-1.06566,-1.06566,-1.08445,-1.06566,-1.06566,-1.06566,-1.06566,-1.04687,-1.02808,-0.971712,-0.952923,-0.934134,-0.952923,-0.934134,-0.952923,-0.952923,-0.934134,-0.934134,-0.934134,-0.952923,-0.934134,-0.934134,-0.934134,-0.934134,-0.934134,-0.934134,-0.915345,-0.915345,1.07629,1.11387,1.11387,1.11387,1.11387,1.09508,1.11387,1.11387,1.09508,1.07629,1.0575,1.03871,1.01992,1.00113,0.982342,0.963553,0.944764,0.925975,0.907186,0.888397,0.869608,0.850819,0.83203,0.813241,0.794452,0.775663,0.756875,0.738086,1
-1.52073,-1.54336,-1.55326,-1.55326,-1.55326,-1.5575,-1.5575,-1.5575,-1.5575,-1.5575,-0.656516,-0.887066,0.610807,1.07757,1.53443,1.67445,1.82438,1.82863,1.90076,1.84701,1.83287,1.83287,1.83711,1.83711,1.83711,1.83287,1.82863,1.82863,1.83287,1.83287,1.82863,1.82438,-0.954959,-1.42596,-1.48537,-1.51224,-1.53063,-1.53487,-1.54336,-1.54336,-1.5476,-0.720165,-0.430208,0.00401994,0.180823,0.29822,0.347725,0.388743,0.398644,0.402887,0.402887,0.40713,0.40713,0.40713,0.402887,0.40713,0.402887,0.402887,0.40713,0.402887,0.40713,0.402887,0.402887,0.402887,0.402887,0.402887,0.402887,0.40713,0.40713,0.402887,0.402887,0.402887,0.40713,0.402887,0.40713,0.40713,0.40713,0.40713,0.402887,0.40713,0.40713,0.40713,0.40713,0.40713,0.402887,0.40713,0.40713,0.40713,0.40713,0.40713,0.40713,0.40713,0.402887,0.402887,0.402887,0.40713,0.402887,0.40713,0.402887,0.40713,0.402887,0.40713,0.40713,0.411374,0.40713,0.40713,0.40713,0.40713,0.40713,0.40713,0.402887,0.402887,0.402887,0.402887,0.402887,0.40713,0.402887,0.402887,0.40713,-0.874337,-0.981833,-1.00022,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,-1.00446,1
-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,0.996573,0.985792,0.982198,0.982198,0.982198,0.982198,0.989386,0.982198,0.982198,0.982198,0.982198,0.985792,0.985792,0.985792,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.20279,-1.20279,-1.19919,0.820481,0.809699,0.791731,0.791731,0.788137,0.795324,0.795324,0.798918,0.798918,0.795324,0.798918,0.798918,0.798918,0.802512,0.802512,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.798918,0.802512,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.795324,0.798918,0.795324,0.795324,0.795324,-1.19201,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,-1.19919,1
-1.63035,-1.65347,-1.66214,-1.66792,-1.66792,-1.66792,-1.66792,-1.67225,-1.67225,-0.737429,-0.997503,0.523932,0.958834,1.45298,1.55556,1.6986,1.76795,1.77662,1.86043,1.81419,1.79541,1.79107,1.78674,1.78674,1.79107,1.78674,1.78674,1.78674,1.78674,1.78674,1.79107,1.7824,-1.3067,-1.53788,-1.59278,-1.62602,-1.6448,-1.64913,-1.6578,-1.66214,-1.66214,-0.816896,-0.512031,-0.104581,0.0659121,0.260968,0.292755,0.325987,0.325987,0.325987,0.325987,0.325987,0.325987,0.325987,0.325987,0.325987,0.325987,0.330321,0.334656,0.330321,0.334656,0.334656,0.334656,0.330321,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.33899,0.33899,0.33899,0.334656,0.33899,0.33899,0.334656,0.334656,0.334656,0.330321,0.330321,0.330321,0.330321,0.330321,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.334656,0.330321,0.330321,0.330321,0.330321,0.330321,0.330321,0.334656,0.33899,0.33899,0.334656,0.334656,0.334656,0.334656,0.330321,0.330321,0.330321,0.334656,0.334656,0.334656,0.33899,0.33899,0.33899,0.33899,0.334656,0.334656,0.334656,-0.257736,-1.07119,-1.10298,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,-1.10731,1
1.12986,1.1101,1.12986,1.12986,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.12986,1.1101,1.12986,1.12986,1.12986,1.12986,1.1101,1.1101,1.1101,1.1101,1.12986,0.754367,0.121957,0.398637,0.596265,0.655553,0.675316,0.695079,0.734605,0.734605,0.754367,0.754367,0.754367,0.77413,0.77413,1.12986,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.12986,1.12986,1.1101,1.12986,1.12986,1.1101,1.12986,1.1101,1.1101,1.1101,1.1101,0.932233,-0.648792,-0.866183,-0.885946,-0.905709,-0.905709,-0.925472,-0.925472,-0.945235,-0.964997,-0.964997,-0.964997,-0.964997,-0.98476,-0.98476,-0.98476,-0.98476,-0.98476,-0.98476,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.00452,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.02429,-1.00452,-0.964997,-0.945235,-0.905709,-0.866183,-0.846421,-0.846421,-0.846421,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,-0.826658,1.1101,1.12986,1.1101,1.12986,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1.1101,1
-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06519,-1.06375,-1.06519,-1.06375,-1.06375,-1.06375,-1.06519,-1.06375,-1.06375,1.86789,1.86789,1.86789,1.86789,1.86789,1.86789,1.86789,1.86789,1.86789,1.86789,1.86215,1.81771,1.78618,-0.659487,-1.06232,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06519,-1.06375,-1.06519,-1.06375,-1.06519,-1.06375,0.364078,0.590582,0.620687,0.623554,0.63789,0.643624,0.645057,0.652225,0.659393,0.666561,0.670861,0.678029,0.683764,0.683764,0.688064,0.695232,0.699533,0.700966,0.703834,0.706701,0.708134,0.713868,0.718169,0.72247,0.723903,0.723903,0.726771,0.728204,0.729638,0.731071,0.731071,0.732505,0.733938,0.735372,0.736806,0.739673,0.739673,0.739673,0.738239,0.738239,0.739673,0.74254,0.74254,0.743973,0.743973,0.743973,0.741106,0.741106,0.74254,0.741106,0.739673,0.726771,0.683764,0.60205,0.553309,0.514603,0.506001,0.498834,0.495967,0.494533,0.495967,0.488799,0.488799,0.487365,0.488799,0.487365,0.488799,0.487365,0.484498,0.487365,0.487365,0.488799,-1.03938,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,-1.06375,1
-1.10361,-1.10141,-1.10361,-1.10361,-1.10141,-1.10141,-1.10141,-1.10141,-1.10361,-1.10141,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,0.679196,0.991738,0.758432,0.507518,0.351247,0.232393,0.131148,0.0717207,0.0100927,-0.0295252,-0.0603392,-0.0977561,-0.121967,-1.086,-1.10141,-1.10141,-1.10141,-1.10361,-1.10141,-1.10141,-1.10361,-1.10141,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,-1.10361,0.329237,0.800251,0.899296,0.947718,0.965326,0.985135,1.00054,1.00274,1.00714,1.00935,0.998341,0.993939,0.991738,0.985135,0.976331,0.960924,0.960924,0.958723,0.949919,0.947718,0.943316,0.936713,0.947718,0.941115,0.93011,0.925708,0.925708,0.925708,0.914703,0.923507,0.914703,0.914703,0.916904,0.914703,0.912502,0.912502,0.912502,0.919105,0.921306,0.921306,0.916904,0.923507,0.927909,0.925708,0.925708,0.93011,0.936713,0.938914,0.936713,0.936713,0.95212,0.978532,1.01155,1.08418,1.07317,1.05116,1.04016,1.02915,1.02475,1.02035,1.02035,1.01595,1.02035,1.02255,1.02035,1.01595,1.01155,1.00054,0.99614,0.993939,0.989537,0.985135,0.982934,-1.0662,-1.10141,-1.10141,-1.10141,-1.10361,-1.10141,-1.10361,-1.10141,-1.10361,-1.10581,-1.10801,-1.11021,-1.11242,-1.11462,-1.11682,-1.11902,-1.12122,-1.12342,-1.12562,-1.12782,-1.13002,-1.13222,-1.13443,-1.13663,-1.13883,-1.14103,-1.14323,-1.14543,-1.14763,1
0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.406432,0.375879,0.406432,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,2.66733,-0.479598,-0.51015,-0.51015,-0.540703,-0.540703,-0.479598,-0.540703,-0.51015,-0.51015,-0.51015,-0.540703,-0.51015,0.406432,0.406432,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.314774,0.375879,0.436985,0.436985,0.406432,10.1528,3.58392,-0.479598,-0.449045,-0.418492,-0.387939,-0.479598,-0.479598,-0.449045,-0.449045,-0.479598,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.479598,-0.449045,-0.418492,-0.449045,-0.449045,-0.449045,-0.449045,-0.418492,-0.418492,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.418492,-0.418492,-0.418492,-0.418492,-0.418492,-0.418492,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.479598,-0.418492,-0.479598,-0.479598,-0.449045,-0.449045,-0.449045,-0.418492,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.449045,-0.479598,-0.449045,-0.479598,-0.479598,-0.449045,-0.479598,-0.479598,-0.479598,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,0.375879,1
-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26481,-1.26272,-1.26272,-1.26481,-1.26272,-1.26272,-1.26272,-1.26272,-1.26481,-1.26272,0.613456,0.882674,0.632239,0.363021,0.204412,0.0812816,-0.0314142,-0.0961099,-0.162893,-0.210893,-0.258893,-0.292284,-0.319415,-1.24811,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26481,-1.26272,-1.26272,-1.26481,-1.26272,-1.26272,-0.392458,0.264934,0.749108,0.813804,0.849282,0.874326,0.893109,0.90563,0.909804,0.90563,0.899369,0.895195,0.884761,0.880587,0.876413,0.874326,0.870152,0.868065,0.863891,0.863891,0.859717,0.853456,0.849282,0.847195,0.847195,0.838848,0.838848,0.836761,0.838848,0.834674,0.834674,0.834674,0.836761,0.834674,0.838848,0.836761,0.851369,0.851369,0.851369,0.849282,0.849282,0.851369,0.853456,0.849282,0.849282,0.849282,0.849282,0.845108,0.847195,0.840935,0.843022,0.845108,0.849282,0.849282,0.847195,0.851369,0.851369,0.859717,0.855543,0.8785,0.893109,0.897282,0.897282,0.884761,0.8785,0.874326,0.874326,0.874326,0.865978,0.861804,0.859717,0.85763,0.855543,0.855543,0.851369,0.851369,0.849282,0.845108,0.847195,0.843022,0.843022,0.843022,0.838848,-1.22933,-1.26272,-1.26272,-1.26272,-1.26272,-1.26481,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,-1.26272,1
0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,3.02846,-0.395987,-0.48854,-0.457689,-0.457689,-0.48854,-0.457689,-0.457689,-0.48854,-0.48854,-0.48854,-0.457689,-0.48854,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.344434,0.313583,0.406135,0.406135,10.3401,3.39867,-0.272584,-0.457689,-0.457689,-0.365136,-0.334285,-0.303434,-0.395987,-0.365136,-0.365136,-0.365136,-0.365136,-0.334285,-0.365136,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.457689,-0.395987,-0.365136,-0.395987,-0.395987,-0.365136,-0.365136,-0.365136,-0.365136,-0.334285,-0.365136,-0.334285,-0.334285,-0.365136,-0.365136,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.365136,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.395987,-0.426838,-0.457689,-0.426838,-0.426838,-0.426838,-0.457689,-0.426838,-0.426838,-0.426838,-0.395987,-0.426838,-0.426838,-0.395987,-0.395987,-0.426838,-0.457689,-0.457689,-0.426838,-0.426838,-0.426838,-0.426838,-0.426838,-0.426838,-0.426838,-0.426838,-0.426838,-0.426838,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,0.375284,1
-1.63136,-1.65828,-1.6682,-1.6682,-1.6682,-1.67245,-1.67245,-1.67245,-1.67245,-1.67245,-0.751458,-0.988082,0.499676,0.957339,1.43767,1.52835,1.61479,1.66013,1.70122,1.72814,1.72814,1.77773,1.75081,1.72814,1.72814,1.72814,1.72389,1.72814,1.72389,1.72389,1.72389,1.71964,1.71964,1.71539,1.61479,-1.30972,-1.5591,-1.60869,-1.63136,-1.64553,-1.65403,-1.65828,-1.66253,-1.66253,-0.806717,-0.520501,-0.0529198,0.173786,0.200707,0.250299,0.287139,0.29139,0.29139,0.295641,0.295641,0.295641,0.299891,0.299891,0.299891,0.299891,0.299891,0.295641,0.295641,0.295641,0.295641,0.299891,0.299891,0.295641,0.295641,0.295641,0.295641,0.295641,0.295641,0.29139,0.295641,0.295641,0.295641,0.295641,0.295641,0.299891,0.299891,0.299891,0.299891,0.299891,0.295641,0.299891,0.299891,0.295641,0.295641,0.299891,0.299891,0.295641,0.295641,0.295641,0.295641,0.295641,0.295641,0.295641,0.295641,0.295641,0.295641,0.299891,0.295641,0.295641,0.295641,0.299891,0.299891,0.295641,0.295641,0.295641,0.295641,0.295641,0.29139,0.29139,0.295641,0.299891,0.295641,0.299891,0.295641,0.29139,0.29139,0.295641,0.29139,0.295641,0.29139,0.295641,0.29139,0.29139,-0.810968,-1.09577,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,-1.11844,1
-1.61742,-1.64485,-1.65496,-1.65496,-1.65929,-1.65929,-1.65929,-1.65929,-1.65929,-1.65929,-1.12364,0.0415191,1.03053,1.36694,1.63982,1.79286,1.78709,1.84773,1.86217,1.80586,1.80153,1.80586,1.80586,1.80153,1.80586,1.80586,1.80153,1.80586,1.80586,1.80153,1.80586,0.938127,-1.45571,-1.56256,-1.59865,-1.62175,-1.63619,-1.64052,-1.64485,-1.64919,-1.03123,-0.647179,-0.153396,0.0602887,0.198895,0.230659,0.276861,0.308624,0.337501,0.341832,0.337501,0.341832,0.341832,0.341832,0.337501,0.341832,0.341832,0.341832,0.341832,0.346164,0.341832,0.341832,0.346164,0.346164,0.346164,0.346164,0.346164,0.346164,0.346164,0.346164,0.346164,0.350495,0.346164,0.346164,0.346164,0.341832,0.341832,0.341832,0.341832,0.337501,0.341832,0.341832,0.341832,0.346164,0.341832,0.346164,0.350495,0.350495,0.350495,0.350495,0.350495,0.350495,0.350495,0.346164,0.350495,0.350495,0.346164,0.346164,0.350495,0.346164,0.350495,0.354826,0.350495,0.350495,0.350495,0.354826,0.350495,0.350495,0.350495,0.346164,0.350495,0.350495,0.350495,0.350495,0.346164,0.341832,0.341832,0.346164,0.346164,0.350495,0.346164,0.346164,0.346164,0.346164,0.346164,-0.951824,-1.07166,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,-1.09476,1
-1.10103,-1.10103,-1.10248,-1.10103,-1.10248,-1.10103,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,1.84611,1.84611,1.84611,1.84611,1.84611,1.84611,1.84611,1.84611,1.84611,1.84611,1.84611,1.84467,1.81872,-1.09959,-1.10103,-1.10103,-1.10103,-1.10248,-1.10103,-1.10248,-1.10248,-1.10103,-1.10248,-1.10248,-1.10248,-1.10103,-1.10248,-1.10248,-1.10248,-1.10248,0.16429,0.505842,0.600957,0.593752,0.598075,0.60384,0.611045,0.612486,0.622574,0.622574,0.626898,0.632662,0.639868,0.648515,0.65428,0.657162,0.665809,0.668691,0.668691,0.673015,0.675897,0.677338,0.677338,0.68022,0.683103,0.688867,0.693191,0.697514,0.697514,0.709043,0.706161,0.710484,0.706161,0.709043,0.710484,0.711925,0.713367,0.714808,0.713367,0.716249,0.714808,0.719131,0.714808,0.713367,0.71769,0.714808,0.714808,0.714808,0.719131,0.724896,0.720572,0.716249,0.711925,0.683103,0.625457,0.560605,0.513047,0.487107,0.482783,0.47846,0.47846,0.477019,0.475578,0.477019,0.475578,0.475578,0.472695,0.474137,0.472695,0.471254,0.474137,0.477019,0.475578,0.475578,0.475578,-0.873334,-1.10103,-1.10103,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,-1.10248,1
