f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.711134,-0.647027,-0.471447,-0.205931,0.0739435,0.393219,0.629373,0.905433,1.09893,1.33484,1.46047,1.46524,1.41672,1.29249,1.11618,0.897862,0.650097,0.379169,0.089087,-0.190254,-0.452181,-0.685839,-0.712424,-0.690607,-0.568225,-0.35128,-0.113051,0.187772,0.44967,0.73922,1.05521,1.3096,1.59676,1.60714,1.5045,1.52132,1.4916,1.50001,1.58526,1.59732,1.75465,1.50366,1.22777,0.952042,0.640563,0.346807,0.0669046,-0.212717,-0.47397,-0.64742,-0.651346,-0.751854,-0.807828,-0.885565,-1.03453,-1.12579,-1.21466,-1.25842,-1.19954,-1.15711,-1.08111,-1.01356,-0.908084,-0.768596,-0.680371,-0.689204,-0.74431,-0.822243,-0.96333,-1.0858,-1.18496,-1.25859,-1.30656,-1.20621,-1.12601,-0.969275,-0.873618,-0.707377,-0.629163,-0.602326,1
-0.840589,-0.77254,-0.608004,-0.329501,-0.044166,0.255235,0.574524,0.847167,1.05938,1.3296,1.49654,1.50078,1.49836,1.4262,1.23319,0.988237,0.690938,0.411808,0.109617,-0.182811,-0.462366,-0.704248,-0.809687,-0.784019,-0.661179,-0.457192,-0.204902,0.102665,0.406614,0.673355,0.947614,1.24633,1.47653,1.70269,1.67197,1.57576,1.49532,1.46844,1.52059,1.69602,1.76453,1.53514,1.22288,0.914266,0.607063,0.309804,0.0113933,-0.286331,-0.55968,-0.761464,-0.730198,-0.784302,-0.892268,-0.963207,-1.01865,-1.11604,-1.18801,-1.21433,-1.13571,-1.05019,-0.999081,-0.93952,-0.840549,-0.714434,-0.613299,-0.626699,-0.680884,-0.815851,-0.952172,-1.08843,-1.2022,-1.25376,-1.24339,-1.12748,-0.97596,-0.804533,-0.648729,-0.534821,-0.53278,-0.614391,2
-0.754224,-0.662061,-0.539779,-0.264425,0.0113926,0.316841,0.590651,0.87414,1.10874,1.37493,1.50571,1.4985,1.51498,1.4519,1.24879,1.02989,0.689867,0.483557,0.289862,-0.00057817,-0.265738,-0.518875,-0.637142,-0.703534,-0.694653,-0.502219,-0.255621,0.012062,0.287442,0.589775,0.880679,1.1628,1.46915,1.59169,1.5644,1.47816,1.50082,1.60045,1.68591,1.70548,1.72247,1.41844,1.15457,0.875298,0.59858,0.310637,0.0209178,-0.259868,-0.518746,-0.694292,-0.599813,-0.671046,-0.78939,-0.874884,-1.04183,-1.17403,-1.21995,-1.23033,-1.16728,-1.08382,-1.04559,-0.961357,-0.914864,-0.827851,-0.755022,-0.671535,-0.734041,-0.785451,-0.880805,-0.973946,-1.10506,-1.1982,-1.28272,-1.24307,-1.17459,-1.05288,-0.90763,-0.764418,-0.642213,-0.574121,1
-0.928621,-0.830813,-0.596574,-0.326065,-0.00407542,0.297764,0.635678,0.941494,1.1997,1.50962,1.61643,1.59289,1.64211,1.60448,1.35965,1.14424,0.905295,0.635143,0.30775,0.00507231,-0.319735,-0.616991,-0.867921,-0.98381,-0.865514,-0.650159,-0.418826,-0.164277,0.0962109,0.360176,0.617132,0.856079,1.15565,1.35216,1.51639,1.48608,1.5278,1.57952,1.59485,1.7466,1.69792,1.47128,1.18365,0.890673,0.587353,0.28546,-0.00496701,-0.322392,-0.610501,-0.838962,-0.351386,-0.495147,-0.654189,-0.767225,-0.958721,-1.15177,-1.25082,-1.34928,-1.25846,-1.10442,-0.949983,-0.783291,-0.71833,-0.63921,-0.597145,-0.635947,-0.69538,-0.774393,-0.889569,-1.04554,-1.08663,-1.23733,-1.30981,-1.24999,-1.10525,-0.914373,-0.750356,-0.569006,-0.429294,-0.329863,2
-0.7893,-0.738157,-0.539861,-0.276183,0.0378516,0.337818,0.60356,0.846913,1.09848,1.33153,1.49903,1.54245,1.55564,1.482,1.35111,1.10167,0.872878,0.555737,0.257559,-0.043876,-0.311108,-0.568998,-0.755162,-0.807263,-0.719172,-0.524813,-0.252899,0.0185265,0.314427,0.577722,0.8467,1.10338,1.38453,1.61843,1.55203,1.54798,1.52031,1.60992,1.71953,1.68122,1.67185,1.37559,1.10636,0.837123,0.518342,0.238659,-0.0580294,-0.354015,-0.615778,-0.803432,-0.550502,-0.650981,-0.744244,-0.86775,-1.02878,-1.14356,-1.1688,-1.21871,-1.15725,-1.09274,-0.976338,-0.901421,-0.888353,-0.80173,-0.727579,-0.642616,-0.588663,-0.678904,-0.759014,-0.883585,-1.01475,-1.1432,-1.2586,-1.30741,-1.24406,-1.12398,-0.981956,-0.815883,-0.648129,-0.549332,1
-0.822433,-0.738636,-0.539844,-0.265559,0.0414922,0.339643,0.651302,0.962906,1.25641,1.4861,1.56466,1.52547,1.53536,1.52249,1.34392,1.05975,0.813448,0.507256,0.208956,-0.0791189,-0.352434,-0.609778,-0.769162,-0.858184,-0.796889,-0.605766,-0.339037,-0.0444693,0.250379,0.532445,0.815874,1.10826,1.41016,1.58369,1.57734,1.43087,1.47938,1.49898,1.57063,1.65851,1.66075,1.38273,1.12337,0.851699,0.568643,0.292753,-0.016481,-0.305358,-0.57886,-0.771495,-0.596287,-0.663646,-0.84822,-1.02673,-1.17833,-1.27695,-1.31995,-1.22782,-1.10004,-1.00932,-0.894083,-0.814709,-0.715145,-0.606625,-0.525682,-0.575091,-0.658366,-0.81066,-0.962095,-1.07896,-1.21813,-1.32885,-1.35106,-1.21791,-1.04371,-0.867737,-0.700889,-0.560201,-0.427611,-0.517304,2
-0.910161,-0.828988,-0.616093,-0.327703,-0.0273065,0.253961,0.569979,0.806234,1.13012,1.45646,1.64124,1.59081,1.5857,1.5187,1.36954,1.14704,0.806057,0.520435,0.235254,-0.080411,-0.384563,-0.677855,-0.892988,-0.945282,-0.819943,-0.588254,-0.329061,-0.059148,0.216371,0.504568,0.773088,1.03473,1.3163,1.50812,1.5894,1.52311,1.58852,1.59064,1.67262,1.82178,1.64635,1.37254,1.11125,0.825275,0.522551,0.204312,-0.0782248,-0.382395,-0.650932,-0.819255,-0.426913,-0.551687,-0.654546,-0.790534,-0.943131,-1.0672,-1.22172,-1.3226,-1.25453,-1.14606,-1.00761,-0.859048,-0.751429,-0.647935,-0.59573,-0.614736,-0.685912,-0.721862,-0.834136,-0.977264,-1.10689,-1.21364,-1.28847,-1.21059,-1.06752,-0.90577,-0.737395,-0.604263,-0.44666,-0.378727,3
-0.875259,-0.780951,-0.566302,-0.351724,-0.076878,0.218304,0.531247,0.867242,1.19054,1.51242,1.59638,1.51577,1.51965,1.57186,1.36674,1.08753,0.921036,0.630899,0.335999,0.0184352,-0.266834,-0.563198,-0.793773,-0.911433,-0.812257,-0.617874,-0.359484,-0.052697,0.225958,0.513609,0.775526,1.05402,1.32458,1.52724,1.54805,1.48138,1.53306,1.48508,1.62812,1.70555,1.68809,1.41983,1.14627,0.85613,0.571813,0.26208,-0.0186918,-0.308371,-0.578225,-0.797142,-0.48136,-0.582864,-0.635265,-0.778217,-0.932986,-1.06257,-1.21787,-1.31933,-1.27212,-1.16829,-1.05297,-0.92191,-0.881026,-0.824339,-0.74243,-0.612071,-0.547959,-0.589689,-0.678441,-0.748692,-0.867692,-1.02796,-1.15802,-1.28667,-1.31184,-1.1779,-1.01795,-0.832153,-0.659957,-0.508804,2
-0.79364,-0.699045,-0.620012,-0.319971,-0.0526041,0.249483,0.545295,0.818771,1.10623,1.30256,1.48252,1.51403,1.46482,1.38106,1.15657,0.931721,0.699655,0.466649,0.146898,-0.146536,-0.406356,-0.555658,-0.684974,-0.679307,-0.575064,-0.339681,-0.0772896,0.206497,0.486387,0.800056,1.09584,1.40428,1.63704,1.60276,1.43856,1.39959,1.52675,1.59475,1.64008,1.69841,1.66524,1.4217,1.12686,0.856448,0.572026,0.271238,-0.0065502,-0.289259,-0.537193,-0.692521,-0.572576,-0.637704,-0.729756,-0.859708,-1.02264,-1.14222,-1.22634,-1.30843,-1.2115,-1.12467,-0.993861,-0.922375,-0.851581,-0.828111,-0.768042,-0.689369,-0.600413,-0.66156,-0.74015,-0.815064,-0.969424,-1.11306,-1.22651,-1.33516,-1.3243,-1.2092,-1.05382,-0.898519,-0.767877,-0.63118,1
-0.759068,-0.729447,-0.530723,-0.27447,-0.0178492,0.266389,0.583964,0.875871,1.14195,1.32629,1.4852,1.52024,1.52235,1.40956,1.22178,1.01298,0.78174,0.52757,0.262937,-0.0363224,-0.298451,-0.548616,-0.711211,-0.749871,-0.589594,-0.384598,-0.146213,0.0968898,0.368321,0.654273,0.957485,1.24779,1.53895,1.6383,1.5798,1.52103,1.52446,1.58902,1.68547,1.80775,1.63461,1.34526,1.09589,0.836474,0.548942,0.263939,-0.0263874,-0.301376,-0.548801,-0.690867,-0.844582,-0.860736,-0.805106,-0.866191,-0.978453,-1.02022,-1.09332,-1.11667,-1.09952,-1.03139,-0.991813,-0.951837,-0.95405,-0.913889,-0.835595,-0.777725,-0.819968,-0.854991,-0.940162,-0.992209,-1.0855,-1.13347,-1.13606,-1.09116,-1.05725,-0.984329,-0.888538,-0.82935,-0.757276,-0.818282,1
-0.708531,-0.642984,-0.446146,-0.272884,-0.0688853,0.246593,0.527119,0.795928,1.05625,1.30742,1.46789,1.5494,1.54289,1.45148,1.28325,1.13,0.813645,0.579222,0.285112,-0.0292347,-0.310298,-0.492391,-0.694719,-0.678446,-0.697267,-0.494853,-0.291619,-0.0172065,0.279961,0.567166,0.844833,1.12273,1.45204,1.60601,1.52478,1.41921,1.49761,1.59893,1.61874,1.70195,1.72855,1.48714,1.17511,0.916917,0.644174,0.324055,0.051623,-0.247554,-0.462108,-0.635173,-0.536711,-0.651531,-0.732078,-0.829379,-0.956991,-1.1131,-1.25342,-1.31401,-1.27138,-1.16792,-1.0535,-0.953595,-0.857652,-0.858728,-0.803086,-0.705191,-0.67921,-0.719851,-0.77869,-0.860369,-1.02172,-1.15315,-1.25846,-1.31597,-1.2723,-1.14622,-0.998198,-0.875935,-0.684786,-0.584315,1
-0.82231,-0.731625,-0.553918,-0.29824,-0.0207542,0.263459,0.564541,0.776091,1.07501,1.33423,1.50683,1.50642,1.50972,1.46137,1.29555,1.04683,0.800161,0.541335,0.268252,-0.0572708,-0.321754,-0.601091,-0.798775,-0.861707,-0.723931,-0.511846,-0.262854,0.0196302,0.293371,0.570137,0.828963,1.1176,1.38834,1.57308,1.67821,1.61443,1.52967,1.53317,1.66401,1.77531,1.74116,1.47145,1.19701,0.887801,0.570795,0.264261,-0.0439397,-0.357921,-0.597697,-0.815768,-0.615039,-0.692866,-0.832761,-0.943957,-1.04382,-1.09274,-1.09527,-1.14263,-1.1623,-1.12629,-1.00543,-0.920401,-0.845352,-0.757588,-0.661287,-0.635262,-0.655815,-0.733991,-0.863826,-1.01109,-1.13683,-1.25317,-1.30318,-1.20879,-1.07122,-0.930667,-0.807518,-0.649849,-0.538324,-0.549536,2
-0.867863,-0.814671,-0.570514,-0.285531,0.0216346,0.359704,0.62834,0.854064,1.13593,1.35291,1.55009,1.54398,1.57895,1.49595,1.35207,1.06641,0.808772,0.514456,0.251487,-0.0418378,-0.301752,-0.548163,-0.751831,-0.849578,-0.779954,-0.604389,-0.323429,-0.0180119,0.299055,0.613509,0.923793,1.18965,1.50606,1.68407,1.60886,1.56441,1.54735,1.53766,1.63941,1.70598,1.5562,1.30172,1.02786,0.762426,0.497435,0.195304,-0.074385,-0.338428,-0.59078,-0.797312,-0.608518,-0.701082,-0.837486,-0.938161,-1.0207,-1.13717,-1.21369,-1.26482,-1.18834,-1.05457,-0.940288,-0.832872,-0.808646,-0.72219,-0.61014,-0.56786,-0.628509,-0.69807,-0.828912,-0.958448,-1.08714,-1.20534,-1.28247,-1.2779,-1.13711,-0.977765,-0.813681,-0.695099,-0.550059,-0.530046,1
-0.703917,-0.632026,-0.444154,-0.232182,0.0285178,0.329104,0.594224,0.849206,1.08504,1.3294,1.47621,1.54108,1.53748,1.45747,1.34069,1.04251,0.860186,0.598501,0.430596,0.141496,-0.132179,-0.389034,-0.587743,-0.727464,-0.666602,-0.591611,-0.387088,-0.129392,0.160213,0.422763,0.732023,1.01271,1.32507,1.52618,1.59034,1.57616,1.54276,1.56775,1.60692,1.66627,1.69702,1.469,1.18932,0.909996,0.631203,0.344289,0.0493978,-0.202748,-0.452924,-0.636543,-0.556747,-0.644809,-0.727536,-0.81156,-0.944241,-1.06138,-1.17455,-1.23601,-1.25817,-1.16991,-1.10006,-0.996141,-0.953155,-0.919901,-0.823959,-0.789335,-0.871269,-0.943328,-1.06779,-1.17469,-1.25055,-1.29077,-1.20878,-1.11597,-1.05996,-0.944313,-0.822301,-0.704758,-0.609848,-0.513714,1
-0.839077,-0.772382,-0.567804,-0.315778,-0.0212351,0.276273,0.560447,0.841315,1.08233,1.38983,1.55869,1.58759,1.59571,1.59571,1.47162,1.19717,0.922534,0.716842,0.428022,0.123997,-0.172265,-0.449356,-0.709126,-0.81065,-0.798297,-0.640165,-0.413053,-0.138304,0.171217,0.467517,0.759907,0.992799,1.24382,1.5381,1.59703,1.60289,1.6061,1.53961,1.60421,1.67561,1.62329,1.36716,1.07968,0.799005,0.497927,0.18238,-0.104249,-0.349267,-0.613702,-0.833788,-0.565821,-0.646681,-0.769965,-0.870866,-1.0075,-1.11619,-1.19504,-1.26353,-1.25661,-1.14231,-1.02314,-0.874454,-0.796484,-0.711392,-0.61782,-0.593964,-0.587561,-0.652385,-0.763713,-0.890339,-1.00728,-1.13883,-1.23949,-1.27678,-1.18301,-1.05775,-0.9362,-0.769436,-0.641222,-0.55207,2
-0.89738,-0.812799,-0.589097,-0.315731,-0.0143996,0.286307,0.570392,0.816196,1.16415,1.42345,1.61748,1.55784,1.53467,1.61949,1.57295,1.335,1.10411,0.78537,0.466832,0.184681,-0.112782,-0.393603,-0.659655,-0.793457,-0.87562,-0.784794,-0.575195,-0.305254,-0.0143794,0.293601,0.566161,0.846619,1.13091,1.41439,1.55905,1.58,1.53789,1.53427,1.56973,1.64165,1.62533,1.36603,1.10431,0.812167,0.550244,0.246052,-0.0601755,-0.333945,-0.604792,-0.822551,-0.525873,-0.614322,-0.763195,-0.955647,-1.13085,-1.26844,-1.34823,-1.33386,-1.18435,-1.00489,-0.83875,-0.73521,-0.640837,-0.535202,-0.540178,-0.560024,-0.620266,-0.781308,-0.933505,-1.08949,-1.2359,-1.35994,-1.32484,-1.1949,-1.03233,-0.866231,-0.689978,-0.523919,-0.37281,-0.44643,2
-0.896435,-0.793023,-0.578534,-0.346191,-0.0392802,0.296155,0.608419,0.909852,1.17572,1.48391,1.5995,1.54989,1.5522,1.54615,1.36867,1.10636,0.808663,0.503139,0.229573,-0.0896969,-0.371799,-0.616787,-0.793912,-0.849735,-0.736809,-0.482787,-0.22656,0.0468994,0.330993,0.633494,0.931548,1.21929,1.50223,1.61497,1.59114,1.49885,1.53619,1.5682,1.66423,1.71243,1.496,1.23174,1.00695,0.753,0.459392,0.161995,-0.084184,-0.361751,-0.620041,-0.836504,-0.566726,-0.664892,-0.795548,-0.901539,-1.03488,-1.13132,-1.23121,-1.19911,-1.1106,-1.09865,-0.989942,-0.894177,-0.842408,-0.739974,-0.648033,-0.645187,-0.685948,-0.735635,-0.880234,-1.00081,-1.11893,-1.22403,-1.29407,-1.20745,-1.07055,-0.903637,-0.748848,-0.595233,-0.49616,-0.517963,2
-0.822531,-0.760501,-0.610826,-0.327619,-0.0534489,0.242888,0.556428,0.895565,1.17009,1.47816,1.58786,1.61476,1.55508,1.60074,1.48365,1.27051,1.01436,0.675031,0.389891,0.0892915,-0.196417,-0.465661,-0.728975,-0.813399,-0.827684,-0.662739,-0.517043,-0.244009,0.0478752,0.344856,0.608151,0.908827,1.19018,1.50828,1.54314,1.44235,1.50525,1.61116,1.63314,1.6051,1.66061,1.43667,1.17294,0.87965,0.564954,0.28061,-0.0429338,-0.32993,-0.594267,-0.793354,-0.514163,-0.621266,-0.696236,-0.828991,-0.983706,-1.14465,-1.28594,-1.28679,-1.19162,-1.06927,-0.962126,-0.859267,-0.81139,-0.742976,-0.65895,-0.580986,-0.588735,-0.671909,-0.79163,-0.940452,-1.08134,-1.21896,-1.32231,-1.32863,-1.17999,-1.00366,-0.820371,-0.634471,-0.50056,-0.455392,2
-0.856049,-0.762148,-0.57589,-0.316332,-0.010579,0.232256,0.554207,0.841528,1.11847,1.45248,1.60253,1.54861,1.56254,1.60568,1.43302,1.192,0.887427,0.584828,0.291593,-0.0258897,-0.233701,-0.519083,-0.771282,-0.902474,-0.835481,-0.6142,-0.398832,-0.109507,0.196049,0.488759,0.782618,1.06205,1.35785,1.49023,1.48109,1.58791,1.61146,1.59862,1.58797,1.72721,1.62217,1.31994,1.07158,0.769246,0.570963,0.279371,-0.0581537,-0.352243,-0.599481,-0.805254,-0.484848,-0.555553,-0.648501,-0.734977,-0.902441,-1.01944,-1.19655,-1.30943,-1.30912,-1.17669,-1.04973,-0.903164,-0.784884,-0.695616,-0.582199,-0.508438,-0.554304,-0.652706,-0.740135,-0.820466,-1.00525,-1.14856,-1.28959,-1.29226,-1.26965,-1.10913,-0.975741,-0.810676,-0.694663,-0.540965,2
-0.896042,-0.861496,-0.634919,-0.378403,-0.131195,0.201792,0.531638,0.832172,1.1166,1.4094,1.62603,1.52069,1.52504,1.57465,1.57497,1.30729,1.08697,0.838936,0.567071,0.265732,-0.0569797,-0.349155,-0.619249,-0.825064,-0.898764,-0.841927,-0.612549,-0.325318,-0.0356557,0.264926,0.560951,0.873081,1.17136,1.47914,1.56241,1.43839,1.50427,1.49492,1.57223,1.67853,1.75149,1.4479,1.16073,0.860035,0.538564,0.239479,-0.064179,-0.357546,-0.62197,-0.837852,-0.483783,-0.567436,-0.726078,-0.898378,-1.04449,-1.17007,-1.28841,-1.27387,-1.14154,-0.982692,-0.848192,-0.662702,-0.573154,-0.532535,-0.565681,-0.56858,-0.608313,-0.730314,-0.869597,-1.01716,-1.17272,-1.30052,-1.40287,-1.27134,-1.1194,-0.961851,-0.803837,-0.645598,-0.527397,-0.470624,3
-0.895692,-0.86802,-0.650071,-0.363438,-0.11278,0.19548,0.520658,0.832114,1.0892,1.32613,1.58791,1.57558,1.48456,1.50453,1.52399,1.30581,0.975422,0.759157,0.446312,0.110972,-0.186362,-0.493353,-0.776981,-0.914452,-0.931684,-0.750525,-0.517394,-0.225984,0.0823796,0.382041,0.695233,0.997135,1.3138,1.4453,1.44426,1.53649,1.42567,1.4552,1.50853,1.56811,1.6937,1.50036,1.19308,0.91254,0.621755,0.334098,0.0186294,-0.288831,-0.58342,-0.79793,-0.365175,-0.50718,-0.694349,-0.916467,-1.13438,-1.3523,-1.4132,-1.39435,-1.22685,-1.04044,-0.857963,-0.680278,-0.473863,-0.333873,-0.41859,-0.438705,-0.488142,-0.572337,-0.703624,-0.904638,-1.06511,-1.23279,-1.40582,-1.4461,-1.28811,-1.10112,-0.916884,-0.710764,-0.513416,-0.412406,3
-0.889126,-0.80412,-0.592434,-0.315973,-0.00848966,0.307251,0.625755,0.928142,1.13551,1.46323,1.61672,1.50314,1.49531,1.56469,1.55717,1.37558,1.08808,0.756687,0.474715,0.178315,-0.138163,-0.422959,-0.608152,-0.809769,-0.879579,-0.782385,-0.57753,-0.296694,-0.0196949,0.260282,0.572339,0.87933,1.17895,1.50605,1.55655,1.45601,1.44143,1.47566,1.53998,1.57344,1.68365,1.44665,1.15393,0.855999,0.551924,0.257212,-0.0582991,-0.338045,-0.600953,-0.811058,-0.460535,-0.522041,-0.666066,-0.86294,-0.97995,-1.17644,-1.33238,-1.36805,-1.29225,-1.1559,-0.967578,-0.78524,-0.614261,-0.523637,-0.52069,-0.494534,-0.562993,-0.649673,-0.812041,-0.969405,-1.13034,-1.27557,-1.38522,-1.36618,-1.18341,-1.01809,-0.849325,-0.674692,-0.468962,-0.437894,3
-0.607056,-0.553424,-0.386046,-0.130829,0.126369,0.417038,0.70159,0.921156,1.12903,1.28516,1.44518,1.51739,1.55646,1.45084,1.27191,1.10119,0.916003,0.628392,0.353411,0.169807,-0.148754,-0.413088,-0.595106,-0.628208,-0.596154,-0.491921,-0.26723,-0.00436792,0.255039,0.546812,0.809476,1.0983,1.37578,1.51682,1.53636,1.41177,1.44745,1.50578,1.47633,1.50719,1.60375,1.4902,1.21398,0.99863,0.687205,0.403616,0.0715486,-0.176985,-0.44956,-0.51902,-0.750054,-0.759115,-0.83237,-0.926324,-1.03976,-1.11624,-1.19445,-1.25978,-1.23959,-1.21087,-1.16183,-1.06938,-0.998531,-0.910354,-0.801448,-0.719076,-0.742324,-0.816343,-0.926098,-0.985845,-1.10797,-1.19068,-1.26872,-1.24896,-1.21396,-1.09121,-0.985137,-0.882632,-0.806602,-0.723578,1
-0.848778,-0.756482,-0.539781,-0.338062,-0.0560648,0.291476,0.631878,0.978203,1.25731,1.49598,1.51725,1.43731,1.48231,1.55788,1.43446,1.14491,0.810167,0.545676,0.245698,-0.00903359,-0.315581,-0.557971,-0.723843,-0.875797,-0.829544,-0.664812,-0.405523,-0.102849,0.197585,0.501816,0.808268,1.11624,1.42535,1.57421,1.56586,1.50358,1.48573,1.45706,1.50529,1.60801,1.65851,1.41871,1.13143,0.855926,0.534853,0.224262,-0.0709127,-0.347612,-0.604793,-0.753064,-0.501465,-0.625736,-0.746039,-0.941701,-1.13389,-1.28683,-1.3726,-1.33933,-1.16395,-0.991827,-0.861955,-0.702178,-0.574452,-0.503934,-0.50606,-0.595793,-0.701704,-0.848475,-1.01178,-1.17055,-1.33829,-1.46909,-1.35549,-1.19286,-1.0208,-0.828519,-0.62885,-0.425631,-0.340568,-0.422346,2
-0.917114,-0.821673,-0.604037,-0.314337,-0.0175646,0.315224,0.60773,0.950042,1.27645,1.55193,1.62769,1.54609,1.48298,1.54901,1.59248,1.3858,1.10173,0.815713,0.510877,0.223238,-0.0754493,-0.376343,-0.635705,-0.81103,-0.872533,-0.830758,-0.670861,-0.403987,-0.111806,0.170025,0.479566,0.78424,1.07512,1.37233,1.56945,1.56442,1.47503,1.51007,1.49742,1.56036,1.67522,1.44777,1.18625,0.878335,0.571714,0.266879,-0.0425971,-0.334779,-0.617811,-0.830255,-0.500078,-0.58723,-0.681373,-0.851783,-0.951167,-1.11611,-1.25978,-1.29526,-1.26856,-1.1292,-0.957186,-0.789713,-0.660689,-0.578323,-0.613008,-0.622272,-0.671461,-0.71833,-0.854768,-0.99922,-1.12594,-1.24148,-1.31051,-1.2646,-1.11895,-0.939486,-0.75274,-0.587473,-0.451359,-0.434487,2
-0.936633,-0.827049,-0.614716,-0.319594,-0.10099,0.213614,0.547613,0.860964,1.16283,1.46559,1.52087,1.54719,1.473,1.46841,1.44863,1.1865,0.867676,0.555209,0.26959,-0.0220699,-0.31811,-0.599649,-0.799211,-0.858967,-0.838689,-0.597123,-0.330121,-0.0229177,0.273123,0.558565,0.84701,1.14234,1.44227,1.57351,1.53677,1.44474,1.53076,1.56927,1.54366,1.59736,1.6915,1.43044,1.16177,0.876684,0.587003,0.27171,-0.0408109,-0.344623,-0.626268,-0.858931,-0.501298,-0.575662,-0.6741,-0.78667,-0.937039,-1.08617,-1.23052,-1.25184,-1.29034,-1.17532,-1.03756,-0.894965,-0.788224,-0.703546,-0.606149,-0.561443,-0.626162,-0.696922,-0.864071,-1.04182,-1.17186,-1.27487,-1.28513,-1.15873,-1.11929,-0.984713,-0.79393,-0.601698,-0.474344,-0.415312,3
-0.900747,-0.821568,-0.674205,-0.408251,-0.0870507,0.24042,0.557761,0.881447,1.20928,1.49813,1.55518,1.48645,1.49191,1.56026,1.33073,1.05374,0.765831,0.486207,0.191575,-0.127102,-0.420961,-0.681266,-0.857589,-0.888357,-0.775924,-0.565142,-0.266368,0.0170034,0.285348,0.593161,0.867136,1.16804,1.48212,1.60395,1.58248,1.46103,1.44747,1.55104,1.65215,1.76626,1.65592,1.36933,1.06654,0.773175,0.500141,0.195191,-0.0939236,-0.372437,-0.622724,-0.801702,-0.363041,-0.524055,-0.650291,-0.823432,-1.02514,-1.11584,-1.20208,-1.3039,-1.3002,-1.24179,-1.05736,-0.86015,-0.699644,-0.589338,-0.579151,-0.577438,-0.664827,-0.788917,-0.950213,-1.10426,-1.25379,-1.38358,-1.32657,-1.1626,-0.971585,-0.818668,-0.638108,-0.432523,-0.29836,-0.274258,2
-0.925613,-0.891289,-0.637815,-0.351175,-0.0408735,0.280722,0.588365,0.92616,1.25936,1.53736,1.64161,1.55286,1.54622,1.64025,1.59221,1.45065,1.16584,0.881359,0.61545,0.322115,0.0147783,-0.277688,-0.558264,-0.805043,-0.941166,-0.879263,-0.667421,-0.366199,-0.0895923,0.212754,0.498082,0.784263,1.06976,1.35526,1.44605,1.39682,1.48966,1.56853,1.53736,1.59885,1.59119,1.37417,1.09889,0.804704,0.529596,0.228085,-0.0693382,-0.364342,-0.637134,-0.850696,-0.458731,-0.532167,-0.683161,-0.840747,-1.00779,-1.18544,-1.32935,-1.35069,-1.1997,-1.05526,-0.918016,-0.772473,-0.661817,-0.544977,-0.506922,-0.55656,-0.584343,-0.649671,-0.726292,-0.891067,-1.02653,-1.17231,-1.29923,-1.34608,-1.20893,-1.03983,-0.905956,-0.733276,-0.552336,-0.506785,2
-0.863178,-0.789343,-0.660671,-0.373189,-0.0569014,0.272832,0.551265,0.817835,1.09144,1.37013,1.5896,1.60992,1.58393,1.56693,1.54953,1.28687,1.01561,0.687872,0.395095,0.10779,-0.174356,-0.447161,-0.680097,-0.828156,-0.808105,-0.632763,-0.395293,-0.108456,0.176152,0.466643,0.738685,1.03164,1.32596,1.52726,1.57611,1.5851,1.5337,1.538,1.58159,1.63982,1.57924,1.3287,1.03555,0.789497,0.517651,0.228196,-0.0556115,-0.331816,-0.590315,-0.759853,-0.580582,-0.605363,-0.710135,-0.877386,-1.03815,-1.18236,-1.26954,-1.25864,-1.17284,-1.06443,-0.911938,-0.814574,-0.726844,-0.633232,-0.649277,-0.663993,-0.713652,-0.820437,-0.957884,-1.07956,-1.20278,-1.26446,-1.27335,-1.15009,-1.07008,-0.927905,-0.824287,-0.65127,-0.520624,-0.525216,2
-0.913865,-0.800521,-0.593724,-0.313091,0.00223703,0.321664,0.591025,0.877953,1.15097,1.4465,1.68841,1.65603,1.53653,1.62638,1.59472,1.37459,1.13359,0.827448,0.57236,0.268871,-0.0246076,-0.339185,-0.614237,-0.838381,-0.929419,-0.808719,-0.584026,-0.311993,-0.0317076,0.225905,0.501726,0.772734,1.0743,1.39325,1.50323,1.49024,1.50982,1.54275,1.5347,1.5649,1.59875,1.38172,1.112,0.799633,0.521489,0.219519,-0.0767962,-0.374027,-0.640716,-0.843523,-0.406873,-0.501955,-0.595645,-0.786998,-0.943344,-1.13492,-1.29436,-1.3787,-1.28791,-1.14946,-0.982724,-0.81505,-0.687232,-0.571216,-0.48415,-0.489694,-0.549752,-0.647706,-0.804052,-0.856388,-1.01972,-1.16641,-1.29986,-1.37891,-1.25014,-1.13779,-0.938751,-0.758287,-0.610943,-0.448467,2
