f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,class
-0.407958,-0.362874,-0.170543,0.0750052,0.293462,0.349254,0.565751,0.748837,0.916476,1.05755,1.24189,1.339,1.42574,1.47881,1.32059,1.17706,1.01598,0.835611,0.661624,0.524763,0.258764,0.0539992,-0.20334,-0.32607,-0.381364,-0.374284,-0.227886,-0.0342672,0.220614,0.500539,0.758931,1.01059,1.28669,1.45842,1.43294,1.3811,1.38174,1.38847,1.34959,1.38238,1.45599,1.46196,1.32115,1.10228,0.850649,0.568033,0.310694,0.0527411,-0.18915,-0.397104,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,-1.09803,1
-0.363979,-0.318005,-0.134526,0.0878303,0.292776,0.354483,0.601732,0.761612,0.880237,1.10651,1.2845,1.44284,1.44676,1.29579,1.12511,0.976311,0.838667,0.56233,0.269666,-0.0115308,-0.302657,-0.43212,-0.457187,-0.302027,-0.129736,0.121953,0.36588,0.63977,0.827829,0.810698,1.04501,1.25429,1.38767,1.46969,1.37466,1.33226,1.33764,1.33904,1.35173,1.3783,1.45322,1.38281,1.13262,0.929218,0.803671,0.67225,0.410037,0.112199,-0.155608,-0.357721,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,-1.10982,0
-0.417143,-0.351254,-0.181764,0.0597672,0.281994,0.525115,0.765492,0.961517,1.16926,1.29345,1.39928,1.47276,1.44243,1.36159,1.21794,1.08624,0.905884,0.742547,0.508758,0.327347,0.0884044,-0.144154,-0.285545,-0.392941,-0.340922,-0.248499,-0.0571144,0.149755,0.365598,0.644073,0.859634,0.915677,1.09591,1.30632,1.38243,1.39554,1.43981,1.46319,1.48532,1.48455,1.47686,1.33165,1.12073,0.92783,0.758109,0.48935,0.24364,-0.0007374,-0.22563,-0.346973,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,-1.09844,0
-0.541493,-0.517797,-0.348331,-0.124421,0.107662,0.342646,0.578421,0.84567,1.09766,1.28598,1.44552,1.44981,1.43204,1.32348,1.17732,1.01326,0.75751,0.543025,0.245489,-0.0756447,-0.30173,-0.464142,-0.549831,-0.47314,-0.29738,-0.089223,0.132776,0.35985,0.592296,0.82817,1.0822,1.3127,1.45304,1.47314,1.42341,1.34029,1.38768,1.37714,1.39674,1.3798,1.40307,1.4528,1.29886,1.11177,0.810702,0.559932,0.351676,0.0652138,-0.195575,-0.399547,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,-1.06202,1
-0.473295,-0.354298,-0.205937,3.79452e-05,0.186233,0.410709,0.629912,0.851193,1.00754,1.14325,1.26583,1.29788,1.30117,1.26436,1.18009,1.0456,0.890145,0.71344,0.497719,0.287111,0.0377435,-0.196606,-0.352669,-0.412103,-0.31851,-0.142796,0.084524,0.343446,0.606746,0.837165,1.11309,1.3498,1.4501,1.45867,1.32018,1.30989,1.32753,1.35527,1.39271,1.42818,1.49676,1.40006,1.25669,1.00221,0.748589,0.520055,0.270623,0.0205843,-0.207055,-0.394337,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,-1.10151,1
-0.343642,-0.329079,-0.248335,0.00161857,0.220306,0.495665,0.7752,1.05726,1.19513,1.06926,1.13085,1.30922,1.39954,1.25826,1.05839,0.995362,0.786324,0.566584,0.340528,0.0510268,-0.219841,-0.416947,-0.403999,-0.262863,-0.0717919,0.146931,0.413447,0.659962,0.902862,1.14797,1.25072,1.3289,1.23851,1.13541,1.11622,1.13415,1.22356,1.23752,1.21594,1.22995,1.3262,1.36073,1.32416,1.16387,0.915354,0.668138,0.422781,0.180372,-0.0464561,-0.250265,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,-1.1287,0
-0.443481,-0.380264,-0.210118,0.000680212,0.209677,0.462723,0.702904,0.942236,1.11207,1.25734,1.36507,1.40556,1.397,1.3116,1.19472,1.06126,0.8792,0.725082,0.585605,0.428529,0.16689,-0.070049,-0.287871,-0.428815,-0.45367,-0.335727,-0.104346,0.095569,0.346402,0.588435,0.830649,1.09406,1.33201,1.3829,1.38892,1.33947,1.34585,1.3989,1.37626,1.35755,1.38992,1.4005,1.27785,1.10999,0.858385,0.60732,0.357079,0.0986823,-0.159998,-0.351113,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,-1.09865,1
-0.552756,-0.486496,-0.295853,-0.054835,0.149,0.392519,0.631256,0.909759,1.13706,1.34068,1.46091,1.49397,1.44294,1.30388,1.17809,1.03961,0.850892,0.676546,0.448335,0.165819,-0.0891876,-0.344551,-0.51079,-0.544978,-0.488503,-0.279171,-0.0730557,0.164527,0.404638,0.619163,0.855372,1.09699,1.3462,1.45014,1.41101,1.36448,1.38215,1.46039,1.49826,1.48653,1.44514,1.49134,1.28791,1.07864,0.790377,0.556339,0.310594,0.0407477,-0.232644,-0.433511,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,-1.0592,1
-0.467389,-0.433973,-0.265674,-0.0343139,0.128096,0.358412,0.576951,0.820407,1.01884,1.21862,1.37441,1.43608,1.41673,1.29078,1.19147,0.963847,0.839581,0.636241,0.450074,0.222166,-0.0372726,-0.239219,-0.460659,-0.577586,-0.451,-0.258422,-0.104888,0.137814,0.383039,0.630324,0.878189,1.12397,1.37493,1.48734,1.46184,1.3488,1.35379,1.41244,1.46486,1.48734,1.54419,1.51101,1.39538,1.17499,0.899828,0.607293,0.359456,0.0404082,-0.213722,-0.415553,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,-1.06868,1
-0.501809,-0.424433,-0.211517,0.0359416,0.291548,0.566365,0.79948,1.02728,1.26848,1.41435,1.47557,1.41313,1.389,1.29578,1.1962,0.912587,0.666514,0.488112,0.268491,0.020212,-0.00946502,-0.223286,-0.441663,-0.521414,-0.390541,-0.161188,0.0793679,0.321933,0.569307,0.753508,0.965886,1.1932,1.42168,1.4111,1.38985,1.35735,1.39947,1.38439,1.4017,1.41684,1.47636,1.34563,1.19467,0.970554,0.738514,0.471987,0.208826,-0.0516465,-0.270164,-0.447943,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,-1.0782,1
-0.0435633,0.0284695,0.159382,0.29718,0.464674,0.384678,0.284489,0.431227,0.603396,0.903859,1.2074,1.40891,1.57194,1.50345,1.5613,1.41318,1.21485,1.03354,0.957755,0.744893,0.486561,0.240355,0.00786671,-0.200833,-0.2648,-0.297065,-0.157316,0.0515899,0.311155,0.576474,0.844876,1.11523,1.31622,1.46851,1.5186,1.42941,1.26289,1.07382,0.998909,0.967722,0.855922,0.639824,0.649997,0.773717,0.937049,0.83532,0.596049,0.369521,0.223451,0.0247189,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,-1.15956,0
-0.253853,-0.207874,-0.0554498,0.130794,0.338032,0.554105,0.789415,0.904363,1.0451,1.20541,1.25795,1.27386,1.26227,1.1904,1.10153,1.03926,0.946494,0.753506,0.577095,0.422818,0.167511,-0.0705069,-0.276653,-0.27347,-0.241123,-0.123706,0.027816,0.243082,0.470269,0.705009,0.944689,1.18784,1.36691,1.3776,1.34696,1.22156,1.2502,1.30549,1.33793,1.30877,1.44186,1.41089,1.36914,1.08738,0.785758,0.512353,0.245361,0.052848,-0.179612,-0.228584,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,-1.13496,0
-0.311988,-0.290676,-0.167978,0.0347177,0.247408,0.467643,0.65171,0.92328,1.05656,1.16047,1.18824,1.20683,1.24817,1.16689,1.07445,0.962754,0.876418,0.660966,0.499494,0.336544,0.0848083,-0.157283,-0.324627,-0.350217,-0.221413,0.00761129,0.232202,0.505211,0.764375,1.03707,1.31222,1.5729,1.8041,1.93921,1.99089,1.77109,1.58064,1.46105,1.30681,1.02743,0.83006,0.705301,0.515283,0.298549,0.248536,0.302165,0.0548239,-0.157516,-0.224641,-0.27547,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,-1.08777,0
-0.455948,-0.375677,-0.153169,0.0535454,0.279291,0.532056,0.674807,1.00288,1.1584,1.25559,1.33389,1.34769,1.24118,1.15565,1.01801,0.871022,0.651994,0.449969,0.313935,0.216811,-0.0506286,-0.293923,-0.452378,-0.40672,-0.270746,-0.0330494,0.152818,0.391029,0.650148,0.886453,1.12663,1.36109,1.47162,1.4656,1.30657,1.28857,1.29991,1.32009,1.35256,1.39982,1.49313,1.4488,1.32968,1.05998,0.80004,0.559559,0.320259,0.0613819,-0.166996,-0.372621,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,-1.10235,1
-0.396762,-0.353237,-0.164283,0.0737009,0.335437,0.585257,0.854475,1.07397,1.275,1.35345,1.38872,1.35919,1.26912,1.14969,1.05321,0.915127,0.72839,0.562386,0.270538,0.0120074,-0.20933,-0.435344,-0.446192,-0.379181,-0.226698,0.0196222,0.26645,0.518407,0.736005,0.80387,1.02187,1.26028,1.36734,1.32839,1.27364,1.25566,1.33194,1.38185,1.39117,1.47491,1.43521,1.27738,1.09144,0.874995,0.834837,0.659455,0.389864,0.103038,-0.153622,-0.367425,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,-1.10751,0
-0.500553,-0.433891,-0.231185,0.00233012,0.294486,0.532932,0.789405,0.999197,1.14683,1.28583,1.32335,1.34124,1.2407,1.15834,0.987746,0.783283,0.578876,0.311605,0.164875,-0.0556305,-0.28274,-0.393928,-0.473656,-0.39064,-0.215653,0.0500591,0.265095,0.516267,0.775942,1.013,1.24745,1.40895,1.34206,1.23934,1.21829,1.30218,1.32585,1.40223,1.48975,1.53161,1.55896,1.47161,1.31714,1.05653,0.81925,0.552319,0.297632,0.0301909,-0.204118,-0.421846,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,-1.08563,1
-0.523892,-0.427744,-0.217587,0.000404055,0.255256,0.530854,0.740725,0.961032,1.18876,1.2903,1.31384,1.32647,1.3088,1.21918,1.11529,0.951833,0.808895,0.531298,0.348835,0.0957277,-0.0680514,-0.292609,-0.482337,-0.464604,-0.363507,-0.113255,0.0953471,0.355211,0.609905,0.864852,1.11999,1.34122,1.47286,1.39857,1.31007,1.28056,1.32542,1.3763,1.40482,1.43194,1.53504,1.45148,1.26204,1.00865,0.761027,0.513471,0.256493,0.00665323,-0.236494,-0.423112,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,-1.08521,1
-0.466878,-0.434075,-0.236098,-0.0179848,0.230746,0.475825,0.723643,0.940179,1.11191,1.29697,1.36684,1.37508,1.30057,1.22141,1.06401,0.851507,0.701572,0.468468,0.196007,0.0251344,-0.208218,-0.37461,-0.478577,-0.391537,-0.288731,-0.0567616,0.179606,0.380598,0.622746,0.866194,1.12051,1.3017,1.47194,1.37286,1.29036,1.28262,1.32977,1.40384,1.42337,1.42569,1.52734,1.49202,1.35859,1.09222,0.822659,0.576944,0.325503,0.0789297,-0.17489,-0.371512,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,-1.08653,1
-0.301167,-0.227689,-0.0588753,0.0637842,0.295036,0.526693,0.784344,1.01164,1.10683,1.23474,1.27369,1.29503,1.23378,1.16879,1.08368,0.981294,0.805723,0.647432,0.460231,0.251503,0.0376425,-0.136119,-0.215763,-0.359173,-0.308625,-0.164255,0.0208793,0.246666,0.485671,0.732836,0.976641,1.19113,1.3547,1.245,1.21565,1.21694,1.24884,1.27321,1.36194,1.40329,1.44627,1.54046,1.42293,1.17533,0.913318,0.65334,0.38775,0.135859,-0.050826,-0.237178,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,-1.12836,0
-0.348274,-0.317075,-0.124845,0.125869,0.405426,0.564779,0.650827,0.938893,1.14079,1.27821,1.33929,1.28456,1.17962,1.06081,0.932421,0.787609,0.57197,0.290136,0.123153,0.105696,-0.127361,-0.291189,-0.231906,-0.0843773,0.120716,0.407863,0.669722,0.938573,1.1505,0.919238,0.66361,0.502939,0.667645,0.937295,1.09349,1.32819,1.2888,1.33853,1.27597,1.35251,1.50256,1.4833,1.65009,1.45978,1.13096,0.777742,0.480928,0.160065,-0.103632,-0.315797,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,-1.13789,0
-0.508432,-0.403808,-0.22265,0.0256172,0.165116,0.416668,0.64406,0.721484,0.871329,1.03585,1.21744,1.41143,1.43992,1.37591,1.29001,1.08896,0.915383,0.694315,0.470055,0.273455,0.0306213,-0.180438,-0.333783,-0.46048,-0.416149,-0.273642,-0.0217829,0.280638,0.528108,0.779691,1.017,1.31233,1.40756,1.47243,1.42263,1.40805,1.37336,1.37729,1.47718,1.44357,1.46647,1.4051,1.26382,0.993175,0.757433,0.49354,0.254482,-0.00311754,-0.232535,-0.423824,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,-1.08469,1
-0.460412,-0.382495,-0.203564,0.0391764,0.272531,0.467096,0.672659,0.967335,1.14251,1.29755,1.29028,1.37925,1.3367,1.21734,1.15215,0.981527,0.764118,0.643031,0.488978,0.323024,0.111156,-0.146173,-0.363016,-0.485998,-0.393945,-0.196609,0.0338048,0.277987,0.524601,0.763072,1.02365,1.26249,1.4136,1.42887,1.3928,1.41239,1.40156,1.36741,1.3388,1.32223,1.3736,1.36438,1.28587,1.05113,0.784446,0.542101,0.280843,0.0228919,-0.250467,-0.351708,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,-1.09935,1
-0.0492367,-0.0515304,-0.0345088,0.135889,0.387953,0.585513,0.788565,0.866551,0.972362,1.0431,1.12562,1.17662,1.14638,1.08168,0.947373,0.854418,0.706837,0.588471,0.415055,0.261317,0.163111,0.0258516,-0.072898,0.0714237,0.21828,0.310934,0.505717,0.588893,0.851098,1.11518,1.16087,1.17879,1.27284,1.12483,1.01033,1.05548,1.19274,1.24724,1.28068,1.48651,1.67967,1.47335,1.25575,0.971759,0.695188,0.433043,0.18303,-0.034207,0.00599303,-0.0443475,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,-1.17852,0
-0.241468,-0.133667,0.0161952,0.204529,0.401315,0.600095,0.72185,0.813784,0.958105,1.10243,1.1639,1.21274,1.22992,1.20221,1.12511,0.988843,0.875699,0.774874,0.607071,0.410804,0.276251,0.139027,-0.0214796,-0.142477,-0.239794,-0.215276,-0.0557258,0.167054,0.37285,0.619989,0.872709,1.09784,1.24372,1.35674,1.29411,1.24041,1.22127,1.2908,1.2906,1.40773,1.39378,1.49835,1.45876,1.23694,0.929639,0.643989,0.379906,0.0837706,-0.118597,-0.29521,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,-1.14873,0
-0.298552,-0.204473,-0.0163576,0.0726647,0.285629,0.530114,0.717837,0.929624,1.10366,1.181,1.28101,1.30612,1.34762,1.33158,1.26505,1.17607,1.11225,1.01756,0.925047,0.817191,0.675898,0.506398,0.34723,0.0802503,-0.103375,-0.219034,-0.198064,-0.107124,0.0967295,0.336113,0.586265,0.790423,0.946888,0.977405,1.21548,1.2089,1.23431,1.25031,1.28907,1.27926,1.29587,1.35752,1.27643,1.11024,0.843436,0.565426,0.313618,0.100435,-0.0544166,-0.245932,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,-1.15455,0
-0.382634,-0.324617,-0.13058,0.114983,0.374811,0.663465,0.885703,1.13798,1.26131,1.39359,1.42549,1.36524,1.20784,1.11528,0.922486,0.758705,0.531662,0.452045,0.217961,-0.0838951,-0.274118,-0.365947,-0.285743,-0.0787242,0.13629,0.395128,0.646118,0.655177,0.550732,0.577723,0.787823,0.896448,1.14685,1.35138,1.30587,1.27788,1.29982,1.3531,1.35967,1.26021,1.37786,1.43239,1.2985,1.07611,0.818188,0.69152,0.530415,0.249573,-0.00831194,-0.255488,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,-1.13711,0
-0.462174,-0.397858,-0.248842,-0.00989398,0.221728,0.457922,0.59008,0.824676,1.08729,1.21702,1.30139,1.3708,1.36031,1.28194,1.16827,1.01528,0.818727,0.734441,0.459767,0.235968,-0.0193968,-0.293051,-0.44226,-0.488314,-0.390586,-0.208683,0.0117009,0.234068,0.46343,0.697779,0.951436,1.18656,1.39273,1.46641,1.40989,1.3697,1.36992,1.36623,1.42327,1.40085,1.41669,1.43619,1.3318,1.16353,0.878168,0.605615,0.33634,0.110778,-0.162793,-0.374693,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,-1.089,1
-0.385436,-0.364324,-0.196996,0.00607373,0.242932,0.465186,0.7306,0.923205,1.11987,1.27314,1.39929,1.4247,1.34025,1.20629,1.08705,0.92901,0.781049,0.591307,0.374103,0.118086,-0.076341,-0.285944,-0.404412,-0.365027,-0.246429,-0.0682453,0.139301,0.347317,0.581259,0.801795,1.03847,1.26156,1.375,1.34317,1.2871,1.33632,1.3345,1.36633,1.39486,1.37695,1.3623,1.41683,1.32562,1.08806,0.833996,0.561397,0.330032,0.104654,-0.0837079,-0.292452,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,-1.10832,1
-0.435181,-0.395533,-0.246639,-0.0233704,0.204309,0.456722,0.721784,1.00134,1.21769,1.3314,1.43097,1.43536,1.35182,1.23936,1.14956,0.898312,0.684134,0.491936,0.316625,0.146993,-0.120724,-0.316432,-0.406694,-0.458381,-0.404282,-0.192125,0.0136216,0.238693,0.483869,0.711695,0.936304,1.18791,1.39368,1.44949,1.38857,1.30386,1.3398,1.39563,1.42829,1.4144,1.4395,1.4646,1.35737,1.10284,0.862904,0.611953,0.340872,0.0936493,-0.160519,-0.375331,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,-1.08342,1
-0.39386,-0.319354,-0.182229,0.0568073,0.295961,0.551683,0.759212,0.943856,1.12456,1.25455,1.3254,1.36945,1.34614,1.22962,1.10731,0.939591,0.797222,0.588878,0.400529,0.143268,-0.0417484,-0.23364,-0.379294,-0.437067,-0.311128,-0.139558,0.11155,0.338352,0.576736,0.828753,1.06166,1.27599,1.37108,1.35476,1.30093,1.34311,1.36688,1.39928,1.39858,1.39788,1.46593,1.39625,1.23591,1.02393,0.772053,0.544482,0.2827,0.041869,-0.199755,-0.340562,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,-1.10482,1
-0.267279,-0.209104,-0.0382851,0.149639,0.354439,0.600629,0.830903,1.0196,1.14089,1.18324,1.24672,1.31967,1.32251,1.31048,1.18292,1.07147,0.978718,0.805429,0.695391,0.671792,0.51355,0.422218,0.211335,0.0166423,-0.20357,-0.253696,-0.149512,-0.0451911,0.167704,0.385722,0.615447,0.893423,1.13252,1.26054,1.21174,1.1542,1.18324,1.33357,1.40748,1.27156,1.299,1.25619,1.23803,1.14286,0.878285,0.634015,0.414306,0.154807,-0.00741417,-0.198723,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,-1.157,0
