f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199,f200,f201,f202,f203,f204,f205,f206,f207,f208,f209,f210,f211,f212,f213,f214,f215,f216,f217,f218,f219,f220,f221,f222,f223,f224,f225,f226,f227,f228,f229,f230,f231,f232,f233,f234,class
-0.561526,-0.549391,-0.551279,-0.536447,-0.490066,-0.451234,-0.439909,-0.460673,-0.484672,-0.491414,-0.493841,-0.495189,-0.488178,-0.473616,-0.441527,-0.381662,-0.281348,-0.147866,-0.0669677,-0.0297545,0.0681324,0.195412,0.278738,0.363681,0.464804,0.509837,0.529253,0.636847,0.868756,1.19235,1.51675,1.73491,1.89751,2.13023,2.41364,2.59863,2.62506,2.56384,2.51935,2.56519,2.71593,2.90227,3.01553,3.00555,2.8931,2.77903,2.76825,2.79791,2.64555,2.25077,1.84385,1.65455,1.69581,1.7945,1.7643,1.56232,1.287,1.04134,0.862553,0.736622,0.641971,0.566735,0.5155,0.504174,0.528983,0.553252,0.536533,0.464264,0.339411,0.186514,0.05411,-0.020586,-0.0402713,-0.0281365,-0.00278841,0.0182451,0.0371214,0.0578853,0.0786492,0.101031,0.124492,0.155772,0.203502,0.26094,0.319996,0.369344,0.398197,0.407096,0.39631,0.370422,0.338333,0.303816,0.270917,0.239367,0.207277,0.167098,0.116402,0.070829,0.0411663,0.0249867,0.0166272,0.00907667,0.00395311,0.00584074,0.0212114,0.0462899,0.0756829,0.106155,0.131503,0.151188,0.170064,0.194603,0.224536,0.250154,0.274153,0.297074,0.308131,0.304895,0.291951,0.274423,0.256086,0.230738,0.202154,0.16548,0.122334,0.0832334,0.0603122,0.0554583,0.0689414,0.0961771,0.126918,0.150918,0.172222,0.180042,0.171413,0.146064,0.119098,0.0886266,0.0559977,0.0249867,-0.00305807,-0.0302938,-0.0812597,-0.148675,-0.188854,-0.275146,-0.369797,-0.48629,-0.588762,-0.692851,-0.78103,-0.837928,-0.883501,-0.919096,-0.951455,-0.967365,-0.981927,-0.980579,-0.982736,-0.986242,-0.985433,-0.989747,-0.998916,-1.00134,-1.00296,-1.00485,-1.0035,-1.00107,-0.997567,-0.993523,-0.987051,-0.974107,-0.966556,-0.951186,-0.924759,-0.906422,-0.887276,-0.872714,-0.863276,-0.855995,-0.858962,-0.865434,-0.874332,-0.896714,-0.913703,-0.927456,-0.946332,-0.948219,-0.949837,-0.953073,-0.943905,-0.942017,-0.938512,-0.926107,-0.9164,-0.90831,-0.926377,-0.936894,-0.935815,-0.93231,-0.928265,-0.921793,-0.907501,-0.887815,-0.847097,-0.810692,-0.758378,-0.689345,-0.612222,-0.54265,-0.468223,-0.411055,-0.357932,-0.316134,-0.304,-0.315595,-0.356044,-0.419684,-0.482785,-0.56584,-0.650514,-0.750558,-0.838737,-0.919366,-0.991635,-1.04125,-1.07631,-1.10489,-1.12107,-1.13024,-1.13698,-1.14049,-1.14291,-1.14642,-1.14642,2
-0.683883,-0.680501,-0.679579,-0.668818,-0.631924,-0.596259,-0.584576,-0.599334,-0.62147,-0.621778,-0.616551,-0.606405,-0.593492,-0.580887,-0.551064,-0.500027,-0.406561,-0.27405,-0.19196,-0.155681,-0.0677493,0.0450855,0.116722,0.185899,0.272293,0.309802,0.327326,0.432475,0.666753,0.996342,1.31332,1.53254,1.70932,1.9476,2.22861,2.42938,2.48871,2.45428,2.41185,2.44014,2.57234,2.74759,2.86288,2.86411,2.7688,2.68026,2.68425,2.71254,2.57203,2.19079,1.78311,1.58327,1.61032,1.70287,1.67243,1.48058,1.22201,0.991115,0.819864,0.696884,0.600036,0.514257,0.453074,0.436779,0.461068,0.489661,0.480437,0.416795,0.306727,0.179749,0.086899,0.0503122,0.0635327,0.107806,0.160073,0.20742,0.251078,0.294429,0.340239,0.387587,0.432782,0.485972,0.549614,0.618791,0.681204,0.723017,0.743309,0.733778,0.69135,0.632319,0.568369,0.501037,0.438624,0.38728,0.343621,0.294429,0.23878,0.194507,0.166529,0.151156,0.143163,0.134247,0.131787,0.137629,0.154538,0.182517,0.213877,0.248004,0.279056,0.301808,0.320562,0.341162,0.366373,0.393429,0.420792,0.442006,0.447233,0.43063,0.409416,0.38482,0.351923,0.317488,0.276904,0.228327,0.184976,0.151771,0.133939,0.12779,0.138551,0.167451,0.194815,0.208035,0.213262,0.201271,0.17852,0.141625,0.104424,0.0623029,0.0192596,-0.0191719,-0.0548363,-0.0908082,-0.150146,-0.230084,-0.284196,-0.38627,-0.490803,-0.615321,-0.720777,-0.822544,-0.914779,-0.975962,-1.02485,-1.06051,-1.09187,-1.10847,-1.12508,-1.12108,-1.10694,-1.10909,-1.11339,-1.12262,-1.13707,-1.14721,-1.15459,-1.15982,-1.1592,-1.14752,-1.14168,-1.13461,-1.11493,-1.07527,-1.04391,-1.0187,-0.981497,-0.948599,-0.907093,-0.876655,-0.852982,-0.837916,-0.832075,-0.840069,-0.852059,-0.864357,-0.875733,-0.888339,-0.917547,-0.941835,-0.947369,-0.953211,-0.969813,-0.979037,-0.966124,-0.969506,-0.968584,-0.970121,-0.988568,-1.00363,-0.99195,-0.9775,-0.957823,-0.939991,-0.905248,-0.854211,-0.775504,-0.712169,-0.632846,-0.528927,-0.399797,-0.284503,-0.171053,-0.0895784,-0.0136378,0.0472377,0.0601507,0.035862,-0.037619,-0.147994,-0.25345,-0.387192,-0.520011,-0.678656,-0.813935,-0.935379,-1.04514,-1.122,-1.17888,-1.2293,-1.25636,-1.27358,-1.28741,-1.29418,-1.29786,-1.3034,-1.3034,2
-1.12169,-1.14387,-1.16391,-1.13917,-1.09013,-1.04195,-1.02233,-1.01679,-1.0202,-0.995463,-0.965612,-0.956656,-0.947701,-0.931496,-0.902498,-0.847487,-0.763051,-0.633838,-0.544285,-0.512728,-0.427865,-0.325519,-0.273066,-0.222319,-0.153235,-0.116561,-0.0922535,0.0135047,0.235682,0.542722,0.843365,1.05062,1.2212,1.45531,1.73933,1.95084,2.02163,2.01481,2.01012,2.06086,2.20799,2.39648,2.52654,2.55128,2.48475,2.40799,2.42036,2.47537,2.35639,2.005,1.61864,1.4212,1.4502,1.54487,1.52824,1.35169,1.09582,0.861276,0.685155,0.550825,0.447625,0.363616,0.294532,0.270224,0.300075,0.335897,0.333338,0.277474,0.178112,0.0710747,0.00582868,0.0117989,0.0719276,0.157643,0.25871,0.35466,0.437817,0.517136,0.599866,0.683449,0.776414,0.883025,0.999871,1.10648,1.18921,1.24891,1.26725,1.231,1.15041,1.03996,0.921831,0.805838,0.697095,0.604557,0.527797,0.462977,0.386644,0.320971,0.290267,0.271077,0.260842,0.25999,0.263401,0.276194,0.305193,0.349543,0.392187,0.433552,0.467668,0.477903,0.489417,0.513724,0.537605,0.558074,0.590484,0.62929,0.65573,0.668523,0.657436,0.621614,0.562339,0.482594,0.406686,0.351249,0.327794,0.318412,0.334617,0.38707,0.459992,0.537178,0.596028,0.619482,0.6101,0.573426,0.516283,0.429714,0.335044,0.232697,0.137174,0.0591342,-0.0167729,-0.0867098,-0.185218,-0.314005,-0.397161,-0.520404,-0.647484,-0.789917,-0.907189,-1.01764,-1.10591,-1.15836,-1.1976,-1.21849,-1.24109,-1.24749,-1.24749,-1.23982,-1.22489,-1.21124,-1.19845,-1.19163,-1.20911,-1.22318,-1.21508,-1.20399,-1.18438,-1.16732,-1.14642,-1.10932,-1.06711,-0.993331,-0.896528,-0.822753,-0.720406,-0.645352,-0.543432,-0.446202,-0.376265,-0.33021,-0.308034,-0.30377,-0.314431,-0.33618,-0.376265,-0.406117,-0.45004,-0.516992,-0.551108,-0.606972,-0.625735,-0.702495,-0.802283,-0.806548,-0.81593,-0.844075,-0.878617,-0.913159,-0.917423,-0.896101,-0.827444,-0.791196,-0.73917,-0.658572,-0.545564,-0.467525,-0.391191,-0.282021,-0.110164,0.0612665,0.237814,0.364468,0.466389,0.55253,0.563192,0.498372,0.351675,0.127792,-0.085004,-0.337459,-0.5784,-0.849619,-1.06753,-1.25517,-1.42105,-1.53577,-1.62063,-1.69398,-1.73364,-1.76093,-1.77927,-1.79163,-1.80485,-1.8121,-1.8121,2
-0.833376,-0.853971,-0.863086,-0.839791,-0.797589,-0.749985,-0.733441,-0.75201,-0.759776,-0.746608,-0.729052,-0.710483,-0.694953,-0.675371,-0.646674,-0.591304,-0.496096,-0.376917,-0.302979,-0.267192,-0.183463,-0.0767756,-0.0203935,0.0288986,0.0957468,0.126808,0.14909,0.251051,0.482994,0.807782,1.1059,1.31016,1.48099,1.70652,1.97391,2.16703,2.22375,2.1991,2.18053,2.2305,2.3669,2.54482,2.67413,2.68055,2.58804,2.49215,2.49182,2.53402,2.41079,2.05021,1.66601,1.4847,1.52252,1.61401,1.57958,1.39389,1.14033,0.915482,0.752413,0.634584,0.542077,0.462062,0.40568,0.390149,0.414458,0.439779,0.425599,0.368879,0.270295,0.156518,0.0852807,0.0849431,0.138287,0.21864,0.30507,0.382384,0.448219,0.516756,0.588668,0.656529,0.728779,0.809808,0.897926,0.985706,1.0539,1.09746,1.10927,1.07788,1.01272,0.92561,0.824663,0.72439,0.632896,0.554906,0.487721,0.423573,0.361114,0.308446,0.27806,0.264556,0.254765,0.245987,0.243961,0.250713,0.267932,0.295954,0.328028,0.360101,0.389136,0.410406,0.430663,0.454296,0.484007,0.508315,0.526209,0.538026,0.536337,0.51473,0.482656,0.445518,0.401966,0.34896,0.296967,0.247675,0.208849,0.180489,0.16901,0.179138,0.202096,0.238559,0.275697,0.285488,0.277723,0.257128,0.226742,0.169347,0.117017,0.0660365,0.0137058,-0.0342358,-0.0842032,-0.133158,-0.206421,-0.301966,-0.368477,-0.487656,-0.597382,-0.730065,-0.843167,-0.954243,-1.04945,-1.11157,-1.16086,-1.19496,-1.23008,-1.24763,-1.26147,-1.25742,-1.24898,-1.25101,-1.25337,-1.25641,-1.26451,-1.27532,-1.28274,-1.27971,-1.27937,-1.26316,-1.24865,-1.23379,-1.21387,-1.18213,-1.13284,-1.09503,-1.03358,-0.994757,-0.950867,-0.912379,-0.885707,-0.863762,-0.848231,-0.840128,-0.84418,-0.847218,-0.852283,-0.878954,-0.909678,-0.914404,-0.907314,-0.918456,-0.927909,-0.896173,-0.917443,-0.964372,-0.977876,-0.9377,-0.922845,-0.991043,-1.00624,-0.99442,-0.959307,-0.896173,-0.834727,-0.776319,-0.656802,-0.566321,-0.469087,-0.329651,-0.142949,0.00661586,0.16192,0.278398,0.375969,0.46375,0.482319,0.440454,0.337143,0.179138,0.0302491,-0.16118,-0.351934,-0.581851,-0.771255,-0.938375,-1.08423,-1.18686,-1.26384,-1.32495,-1.36141,-1.38876,-1.40631,-1.41543,-1.42218,-1.42961,-1.42961,2
-0.548284,-0.555084,-0.572346,-0.548807,-0.499375,-0.455959,-0.43582,-0.447066,-0.465897,-0.473744,-0.472697,-0.475051,-0.474528,-0.466943,-0.43922,-0.389265,-0.305833,-0.18343,-0.107059,-0.0659969,0.0380975,0.169392,0.264856,0.369473,0.481937,0.520384,0.523784,0.61114,0.822729,1.11958,1.40492,1.60788,1.78992,2.05565,2.36636,2.57847,2.63313,2.59259,2.54944,2.57586,2.71395,2.89912,3.01237,3.00086,2.89363,2.78195,2.76652,2.78745,2.62686,2.22251,1.79959,1.59507,1.61782,1.69602,1.65601,1.46743,1.22524,1.01679,0.860129,0.745835,0.659264,0.582893,0.525092,0.507307,0.52483,0.539477,0.515938,0.444536,0.324749,0.179593,0.0598056,-0.00374954,-0.0139497,0.00801993,0.044113,0.0783752,0.106622,0.135915,0.166515,0.193978,0.22327,0.263287,0.312718,0.367643,0.424136,0.46886,0.491091,0.492399,0.470952,0.434598,0.392489,0.345934,0.303564,0.266425,0.228763,0.188747,0.140623,0.0958986,0.0679134,0.0522208,0.0451591,0.038359,0.0328666,0.0333897,0.0430668,0.0637287,0.0917139,0.12153,0.149777,0.170439,0.1877,0.211501,0.240794,0.267994,0.295195,0.315072,0.318472,0.304611,0.286302,0.269825,0.250471,0.221701,0.190839,0.156315,0.118391,0.0833445,0.0645134,0.0642518,0.0760213,0.0998218,0.127022,0.147161,0.162331,0.165731,0.158146,0.134084,0.105576,0.074452,0.0425437,0.00801993,-0.0338271,-0.0741048,-0.126937,-0.187876,-0.224754,-0.314725,-0.41045,-0.525006,-0.624131,-0.72561,-0.815581,-0.872598,-0.919676,-0.957861,-0.994477,-1.01435,-1.03371,-1.03554,-1.0494,-1.05908,-1.05882,-1.05908,-1.0732,-1.08628,-1.08916,-1.08654,-1.08209,-1.08576,-1.08811,-1.08105,-1.07085,-1.05672,-1.04548,-1.02822,-1.00755,-0.993693,-0.978261,-0.9678,-0.962046,-0.958646,-0.959692,-0.968584,-0.976692,-0.987677,-0.998139,-1.00259,-1.00729,-1.02795,-1.01671,-1.00494,-0.997354,-0.946353,-0.950015,-0.950276,-0.935107,-0.934584,-0.919414,-0.934061,-0.942168,-0.931968,-0.907906,-0.893783,-0.866844,-0.816627,-0.746534,-0.697625,-0.641393,-0.565545,-0.47139,-0.401558,-0.322571,-0.258493,-0.204092,-0.160937,-0.155183,-0.177153,-0.228677,-0.312894,-0.393188,-0.491267,-0.586992,-0.699194,-0.790211,-0.86789,-0.939815,-0.991077,-1.02848,-1.06039,-1.07843,-1.09099,-1.09909,-1.10197,-1.10642,-1.11113,-1.11113,2
-0.543073,-0.528572,-0.509237,-0.47379,-0.416323,-0.342207,-0.294675,-0.286888,-0.300315,-0.3269,-0.355634,-0.372551,-0.382219,-0.392155,-0.389738,-0.362616,-0.289305,-0.173296,-0.0876326,-0.019961,0.113771,0.29772,0.482474,0.690859,0.88904,0.990011,1.02787,1.07353,1.17047,1.35603,1.58187,1.74729,1.87431,2.06712,2.31766,2.50242,2.57412,2.58996,2.63078,2.74061,2.9063,3.0591,3.10421,3.02634,2.8636,2.69845,2.61735,2.56714,2.36358,1.97017,1.60228,1.44357,1.48627,1.57945,1.57005,1.428,1.22982,1.05016,0.916431,0.825128,0.763902,0.717176,0.675016,0.634466,0.588815,0.532959,0.460991,0.370493,0.254754,0.118336,-0.00599697,-0.0787708,-0.0951516,-0.0779652,-0.0435923,-0.0105621,0.0168288,0.0444882,0.0745645,0.108937,0.14331,0.182248,0.225751,0.27006,0.3141,0.349547,0.373447,0.378281,0.361363,0.333435,0.297451,0.258513,0.223872,0.194064,0.167479,0.134717,0.095779,0.0606005,0.0361635,0.0211254,0.0093097,-0.00653405,-0.0210351,-0.0229149,-0.0097565,0.0133378,0.0426084,0.0756386,0.105715,0.129615,0.152978,0.178489,0.20588,0.228168,0.245086,0.263078,0.27194,0.261735,0.243743,0.226826,0.208028,0.185471,0.161302,0.129346,0.0952419,0.0646285,0.0455623,0.042877,0.0552297,0.0804723,0.109206,0.130957,0.150561,0.158348,0.151903,0.129883,0.101418,0.0691937,0.0356264,0.00125356,-0.0366103,-0.0723259,-0.12308,-0.185649,-0.22217,-0.305148,-0.397526,-0.516756,-0.620144,-0.723531,-0.812954,-0.869884,-0.91661,-0.95152,-0.983476,-1.00093,-1.02053,-1.0251,-1.02859,-1.03262,-1.03638,-1.03933,-1.04631,-1.05168,-1.05464,-1.05383,-1.04954,-1.04443,-1.04578,-1.04121,-1.03369,-1.01919,-0.998514,-0.983744,-0.960381,-0.942389,-0.926277,-0.911776,-0.902914,-0.904794,-0.91097,-0.91661,-0.925471,-0.944538,-0.971123,-0.985087,-0.985355,-0.995023,-0.990189,-0.981059,-0.982401,-0.955011,-0.952325,-0.961187,-0.949371,-0.962261,-0.94964,-0.939167,-0.939167,-0.932185,-0.917952,-0.909628,-0.887876,-0.852429,-0.797379,-0.760589,-0.709298,-0.635182,-0.551129,-0.477281,-0.401285,-0.342744,-0.290916,-0.254932,-0.247413,-0.267016,-0.317501,-0.395109,-0.468957,-0.558917,-0.647803,-0.755487,-0.843567,-0.919564,-0.988578,-1.03557,-1.06887,-1.09841,-1.11425,-1.12392,-1.13171,-1.13547,-1.13896,-1.14191,-1.14191,2
-0.888437,-0.887321,-0.901822,-0.901079,-0.87691,-0.838612,-0.810353,-0.81184,-0.81779,-0.809981,-0.792506,-0.776517,-0.772427,-0.764247,-0.736732,-0.68542,-0.597669,-0.476825,-0.393536,-0.357841,-0.279385,-0.176018,-0.116897,-0.0618671,0.00506158,0.0318331,0.0496807,0.155651,0.380234,0.691824,0.994863,1.19491,1.35144,1.57342,1.84002,2.03523,2.09212,2.06014,2.0356,2.08543,2.21706,2.39181,2.51675,2.52567,2.45354,2.3762,2.38177,2.43829,2.32823,1.97128,1.59127,1.41874,1.46708,1.57677,1.57491,1.40127,1.14173,0.903394,0.720827,0.586598,0.483974,0.399941,0.339333,0.322229,0.351232,0.382093,0.373541,0.320742,0.228901,0.125161,0.0641819,0.0745931,0.142637,0.235966,0.331525,0.42002,0.506283,0.586598,0.664681,0.746483,0.829772,0.923844,1.02572,1.12686,1.21647,1.27336,1.28489,1.24808,1.16851,1.067,0.956565,0.842786,0.741277,0.659476,0.582508,0.508514,0.441957,0.387299,0.352719,0.332269,0.319627,0.306984,0.298061,0.300292,0.314793,0.340449,0.373913,0.404031,0.428572,0.443816,0.453112,0.469101,0.493641,0.512232,0.523015,0.538632,0.546069,0.53417,0.512232,0.476165,0.424853,0.364617,0.312934,0.263481,0.21849,0.191718,0.191346,0.213284,0.250095,0.29992,0.33859,0.34677,0.337102,0.307728,0.264224,0.199898,0.142265,0.0831451,0.0243965,-0.0295183,-0.0852922,-0.13772,-0.222496,-0.337018,-0.418077,-0.554537,-0.673149,-0.80366,-0.915952,-1.03196,-1.12641,-1.18515,-1.23163,-1.26658,-1.30042,-1.31455,-1.3257,-1.31752,-1.3086,-1.30711,-1.29707,-1.28778,-1.30414,-1.30488,-1.29484,-1.28815,-1.27923,-1.26287,-1.24613,-1.22457,-1.19371,-1.15392,-1.11637,-1.07993,-1.02006,-0.96652,-0.907772,-0.865755,-0.831919,-0.81184,-0.801801,-0.797711,-0.801801,-0.818533,-0.848651,-0.853857,-0.836753,-0.859434,-0.874307,-0.879885,-0.873192,-0.909259,-0.910374,-0.884718,-0.887693,-0.873192,-0.910746,-0.916695,-0.893642,-0.862037,-0.832291,-0.805891,-0.74045,-0.668316,-0.541895,-0.440014,-0.322145,-0.161888,0.0407569,0.20622,0.383581,0.519297,0.625639,0.716365,0.728263,0.672118,0.536773,0.33264,0.146356,-0.0923569,-0.327351,-0.591348,-0.806263,-0.997382,-1.16656,-1.28518,-1.37627,-1.45027,-1.49191,-1.5224,-1.54322,-1.55698,-1.56962,-1.5778,-1.5778,2
-0.522189,-0.532606,-0.546407,-0.524012,-0.49016,-0.459692,-0.452141,-0.47089,-0.489118,-0.495107,-0.499274,-0.497972,-0.49016,-0.47766,-0.452662,-0.402404,-0.304492,-0.181321,-0.105283,-0.0766385,0.0116384,0.136111,0.209806,0.286625,0.3736,0.395213,0.392349,0.47724,0.69624,1.00352,1.29387,1.50662,1.71338,1.99878,2.32559,2.55474,2.61333,2.56307,2.50813,2.53964,2.70343,2.93701,3.09352,3.10654,2.99951,2.87113,2.83806,2.86358,2.73103,2.34173,1.91259,1.68239,1.67588,1.73056,1.66937,1.46417,1.20897,0.995183,0.847014,0.742592,0.655096,0.570986,0.504322,0.485834,0.513176,0.549112,0.553018,0.497552,0.380891,0.234284,0.107207,0.0345539,0.0168465,0.0335123,0.0624171,0.0863743,0.107467,0.127518,0.144705,0.16111,0.178818,0.20616,0.249908,0.302509,0.356934,0.406411,0.437399,0.442867,0.429066,0.405109,0.376724,0.343914,0.311103,0.27725,0.241054,0.198608,0.148871,0.100696,0.0678856,0.0556466,0.0496573,0.0431472,0.0381996,0.0376788,0.0460117,0.0637191,0.0884575,0.111633,0.134289,0.152517,0.169183,0.191577,0.218659,0.250168,0.280635,0.303811,0.311624,0.305895,0.290791,0.274646,0.255376,0.228555,0.19991,0.163714,0.12908,0.0941864,0.0712709,0.0749165,0.0921032,0.118664,0.150954,0.179078,0.197827,0.200171,0.19314,0.171787,0.145226,0.114758,0.079083,0.0421056,0.00382627,-0.0349739,-0.082107,-0.130021,-0.160749,-0.242255,-0.339907,-0.460213,-0.564375,-0.665932,-0.758896,-0.817487,-0.86436,-0.897952,-0.927898,-0.951335,-0.971907,-0.97399,-0.978156,-0.98675,-0.989614,-0.992999,-1.00862,-1.01696,-1.02451,-1.03492,-1.03987,-1.04664,-1.04352,-1.04039,-1.03805,-1.02711,-1.02607,-1.01878,-0.997426,-0.976594,-0.962532,-0.950033,-0.930763,-0.920607,-0.920607,-0.91592,-0.920086,-0.927898,-0.93519,-0.952637,-0.959668,-0.972427,-0.988833,-0.996645,-0.973209,-0.98701,-0.992218,-0.985708,-0.989354,-0.946908,-0.944304,-0.936231,-0.923992,-0.930763,-0.911493,-0.888838,-0.871391,-0.837278,-0.794832,-0.757855,-0.70317,-0.637548,-0.558646,-0.484431,-0.411257,-0.357875,-0.313606,-0.278451,-0.274806,-0.296419,-0.342511,-0.417247,-0.494326,-0.585728,-0.672703,-0.766188,-0.843528,-0.911233,-0.969563,-1.01071,-1.04091,-1.06591,-1.08076,-1.08857,-1.0956,-1.0995,-1.10263,-1.10706,-1.10706,2
-0.869943,-0.878142,-0.9006,-0.887054,-0.85105,-0.816472,-0.799361,-0.797222,-0.797222,-0.797222,-0.790092,-0.771556,-0.747315,-0.729848,-0.696339,-0.635382,-0.544124,-0.426487,-0.347349,-0.311701,-0.23898,-0.142019,-0.0878342,-0.0429182,0.0166133,0.0397843,0.0561822,0.160273,0.383784,0.699265,0.997279,1.1912,1.3427,1.55267,1.81325,2.00147,2.05459,2.02857,2.01217,2.06207,2.19611,2.37435,2.49947,2.51266,2.42461,2.32979,2.32979,2.37684,2.27026,1.9341,1.57584,1.41008,1.45286,1.55623,1.54447,1.36837,1.11278,0.882494,0.714237,0.594461,0.500352,0.418718,0.359543,0.339224,0.362395,0.3902,0.380932,0.324965,0.22943,0.12926,0.0747189,0.0875521,0.157421,0.259374,0.366673,0.46007,0.542059,0.62191,0.70283,0.789097,0.878216,0.973752,1.0782,1.18086,1.26891,1.32167,1.32524,1.28317,1.20154,1.09567,0.986942,0.873226,0.762718,0.670391,0.591609,0.516393,0.445811,0.389131,0.357048,0.337442,0.324252,0.31534,0.31035,0.317479,0.332808,0.356335,0.386636,0.418718,0.448306,0.467199,0.478606,0.498926,0.521027,0.537069,0.558101,0.569508,0.567013,0.54705,0.511046,0.470408,0.424779,0.366673,0.314984,0.265434,0.221944,0.19093,0.18594,0.205189,0.237272,0.278267,0.313558,0.325678,0.311063,0.27898,0.242976,0.186652,0.125339,0.0675894,0.0123356,-0.0422053,-0.0946073,-0.151287,-0.239693,-0.350914,-0.423991,-0.552323,-0.674238,-0.808273,-0.919493,-1.02715,-1.12625,-1.18542,-1.22998,-1.26314,-1.29379,-1.30663,-1.31946,-1.31589,-1.31055,-1.31411,-1.31126,-1.31304,-1.32766,-1.33122,-1.32801,-1.31803,-1.30627,-1.30128,-1.2913,-1.2667,-1.2307,-1.18329,-1.1348,-1.09381,-1.03749,-0.985441,-0.93803,-0.908799,-0.879568,-0.852832,-0.831444,-0.827166,-0.8318,-0.838217,-0.852119,-0.85711,-0.886341,-0.944447,-0.940882,-0.918424,-0.926623,-0.960488,-0.973321,-0.970469,-0.974391,-0.970469,-0.972608,-0.987224,-0.974747,-0.955497,-0.913433,-0.86923,-0.798648,-0.709885,-0.586188,-0.487088,-0.355191,-0.179805,0.0330112,0.214101,0.39127,0.5278,0.643655,0.733487,0.746677,0.693918,0.567013,0.372377,0.182375,-0.0546819,-0.28247,-0.544124,-0.757653,-0.945872,-1.11342,-1.22856,-1.31483,-1.3879,-1.43139,-1.45991,-1.47916,-1.49128,-1.50304,-1.51053,-1.51053,2
-0.871062,-0.882712,-0.902834,-0.877063,-0.825168,-0.773979,-0.755269,-0.772567,-0.782452,-0.779275,-0.776803,-0.765153,-0.741501,-0.723143,-0.690665,-0.627473,-0.529684,-0.401888,-0.317161,-0.277269,-0.188659,-0.0732194,-0.0110866,0.0503402,0.138597,0.172135,0.191904,0.302049,0.536459,0.868305,1.1878,1.40208,1.56448,1.795,2.07813,2.27865,2.32701,2.28606,2.25888,2.30477,2.44881,2.6465,2.78489,2.79407,2.7044,2.60838,2.61226,2.65886,2.518,2.13179,1.73252,1.54506,1.58495,1.68945,1.66862,1.4794,1.21357,0.969977,0.791345,0.667432,0.568232,0.480681,0.415724,0.398425,0.421725,0.440083,0.421019,0.347942,0.224736,0.0919975,-0.0012018,-0.0347394,-0.00437904,0.0679916,0.145658,0.214145,0.280514,0.350767,0.422078,0.49339,0.564348,0.641661,0.728506,0.821352,0.908197,0.965388,0.986922,0.969977,0.915964,0.841475,0.750747,0.658607,0.578116,0.503981,0.439024,0.375479,0.309462,0.254037,0.216616,0.198612,0.187668,0.177783,0.174959,0.180607,0.197553,0.225442,0.258273,0.290046,0.318288,0.334527,0.350767,0.373713,0.399131,0.424196,0.448202,0.467619,0.475738,0.465501,0.440789,0.407957,0.363123,0.306991,0.258979,0.211674,0.172135,0.149188,0.145658,0.167192,0.203907,0.256155,0.308756,0.335586,0.342647,0.329232,0.295341,0.233209,0.174959,0.113532,0.0513993,-0.00473207,-0.0601574,-0.113465,-0.191837,-0.293862,-0.359878,-0.477436,-0.593582,-0.72279,-0.83011,-0.937784,-1.03593,-1.09276,-1.12948,-1.15348,-1.18384,-1.19867,-1.20538,-1.19691,-1.18349,-1.18173,-1.17961,-1.17925,-1.18702,-1.18949,-1.18843,-1.18279,-1.17219,-1.17572,-1.16937,-1.15207,-1.13407,-1.09665,-1.06276,-1.0331,-0.979088,-0.928958,-0.878122,-0.83823,-0.794808,-0.760564,-0.744325,-0.735146,-0.728792,-0.740795,-0.741501,-0.751738,-0.774685,-0.784217,-0.797279,-0.799044,-0.802574,-0.767272,-0.79269,-0.845997,-0.827639,-0.805046,-0.801515,-0.833288,-0.840701,-0.84635,-0.852704,-0.820226,-0.772214,-0.735146,-0.656774,-0.588287,-0.502501,-0.36835,-0.209488,-0.0785148,0.0630492,0.168957,0.26604,0.342294,0.353944,0.309815,0.203907,0.0439857,-0.109228,-0.303393,-0.490851,-0.707257,-0.880593,-1.03275,-1.17008,-1.26433,-1.33494,-1.39566,-1.4299,-1.45603,-1.47368,-1.48251,-1.49098,-1.49698,-1.49698,2
