f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,class
269.019,269.442,269.704,270.049,270.917,271.637,272.847,274.639,276.567,278.516,280.777,282.741,284.277,285.726,286.759,287.51,288.287,288.511,289.027,289.754,289.425,288.747,288.135,286.908,284.571,282.396,279.37,276.809,275.448,276.913,279.885,283.701,287.943,289.731,291.797,295.424,300.615,309.79,322.081,337.528,359.901,380.204,398.497,415.655,433.22,450.821,470.45,489.223,509.44,521.61,526.371,529.092,530.302,531.194,531.503,531.885,532.355,532.813,533.149,533.734,533.566,533.625,533.612,533.277,533.097,532.309,530.077,525.45,515.032,503.18,486.655,468.924,448.631,428.007,407.783,389.185,369.719,353.64,336.971,325.151,314.378,306.157,299.176,294.695,291.65,289.216,287.193,285.824,284.934,283.836,283.12,282.793,282.171,282.002,281.538,280.57,279.966,280.181,282.463,284.795,287.518,289.855,290.22,290.06,287.817,284.645,279.949,273.527,267.055,262.887,261.34,260.767,261.182,261.881,262.557,263.347,263.708,263.669,263.682,263.615,263.506,263.325,262.844,262.324,261.861,261.163,260.433,259.99,259.701,259.437,259.171,259.229,259.259,259.13,259.072,259.238,259.536,259.893,260.863,261.859,262.557,263.543,264.2,264.186,264.362,264.534,264.289,264.339,264.36,264.556,1
254.913,254.859,254.493,254.385,254.474,254.4,254.436,254.334,254.529,254.133,254.348,254.371,254.286,254.338,254.477,255.163,256.761,261.784,268.411,275.741,280.771,282.081,284.039,285.886,286.366,288.13,292.081,292.189,293.43,294.605,296.125,297.278,296.747,298.642,301.796,305.654,314.583,328.369,344.143,362.965,380.797,397.157,411.828,424.566,437.858,450.082,460.149,469.557,476.484,479.262,480.301,481.346,481.684,482.451,481.827,481.613,482.581,483.152,483.426,483.379,483.308,483.134,482.657,483.171,482.512,482.909,482.624,482.516,482.209,482.71,482.722,482.221,482.517,482.468,482.007,482.384,482.496,481.777,482.017,481.695,482.094,481.737,481.679,481.584,481.467,481.537,481.664,481.841,481.68,481.418,481.214,481.049,481.098,480.634,480.025,478.383,476.856,474.749,469.892,463.686,457.31,448.323,438.638,427.839,415.144,403.013,390.336,377.241,364.86,352.709,342.402,331.183,320.838,311.997,303.146,295.517,290.897,288.975,286.832,286.353,286.974,286.627,286.587,286.175,285.819,284.377,284.237,283.124,280.943,278.908,275.826,273.065,266.617,260.357,251.848,244.56,240.697,240.566,242.733,245.252,248.599,250.86,251.089,251.3,251.477,251.9,252.218,252.989,253.28,253.303,1
305.337,305.317,305.437,305.397,305.409,305.315,305.29,305.256,305.3,305.215,305.238,305.447,305.304,305.3,305.36,305.347,305.284,305.295,305.452,305.318,305.275,305.308,305.282,305.362,305.281,305.247,305.484,307.227,310.509,316.644,325.834,340.123,359.001,379.608,400.237,421.693,439.805,456.368,470.461,481.466,488.243,492.73,495.716,495.967,496.394,495.249,495.622,494.903,493.909,495.224,495.434,495.593,495.906,496.067,495.815,496.541,496.889,497.631,497.35,497.53,497.447,497.709,497.31,497.371,496.946,496.963,497.103,497.502,496.937,496.744,496.587,496.459,496.036,496.346,496.753,496.215,496.161,496.128,495.703,495.587,495.966,495.586,495.637,495.982,495.274,495.588,495.353,495.505,494.962,494.942,495.148,495.065,495.261,494.781,494.797,494.844,494.714,494.589,494.79,493.603,492.741,492.295,490.652,488.718,486.383,484.276,480.938,477.087,472.808,466.453,459.575,450.711,439.397,426.289,410.739,394.495,376.21,358.244,341.165,326.531,314.856,308.142,306.522,305.683,305.171,305.052,304.976,305.59,306.473,307.551,308.379,309.297,310.312,310.469,310.453,310.291,309.765,309.623,309.572,309.62,309.621,309.615,309.697,309.713,309.947,309.842,309.999,309.941,309.883,309.804,1
256.887,259.24,260.131,260.216,260.766,260.09,260.755,260.848,260.688,260.444,260.443,260.19,260.903,261.127,261.262,261.026,261.793,261.127,261.92,261.42,264.52,267.963,274.936,282.542,289.503,294.492,296.938,299.085,299.576,298.292,297.965,299.769,302.38,303.251,304.969,308.052,313.004,318.904,334.824,352.591,370.333,370.333,370.333,420.496,432.255,445.439,453.423,460.734,471.926,474.516,474.965,480.852,480.72,480.792,480.12,481.198,482.339,481.715,482.847,482.649,482.848,482.523,483.273,482.778,483.074,482.615,482.638,482.759,483.364,482.553,482.523,482.977,483.204,482.815,483.596,484.242,484.656,484.61,483.138,483.59,483.183,483.303,483.873,483.601,482.883,483.522,482.613,481.598,482.161,482.21,481.956,482.009,481.222,481.977,480.38,482.561,482.063,481.167,481.6,481.222,481.165,479.059,479.633,479.721,479.034,478.701,478.706,477.836,478.179,479.222,477.758,477.226,479.371,480.336,480.249,480.81,480.993,480.058,478.668,478.662,479.367,480.226,479.299,479.437,478.814,478.992,478.545,478.862,478.78,480.621,478.613,478.878,478.767,477.563,474.083,469.885,461.471,452.009,437.973,425.777,411.213,396.504,384.439,368.077,353.732,339.722,322.801,312.935,304.568,298.389,1
269.862,270.053,270.621,270.978,271.287,271.657,272.345,272.976,273.342,273.839,274.146,274.292,274.482,274.71,274.705,274.685,274.879,274.785,274.731,274.518,274.582,274.334,274.271,273.842,273.442,273.106,272.772,272.502,272.512,272.665,273.681,277.469,285.197,299.068,312.743,324.7,338.602,351.842,383.33,411.325,425.154,440.382,459.013,479.074,500.739,519.021,530.557,536.181,537.428,539.595,538.85,538.793,540.075,540.982,542.761,542.532,541.968,542.079,542.548,542.942,542.341,542.735,540.254,536.181,528.812,518.78,506.446,491.549,474.881,461.394,447.127,434.478,422.543,409.542,397.527,379.412,359.392,344.227,329.56,317.783,306.003,294.606,285.318,279.469,276.077,274.864,274.028,273.757,273.701,273.896,274.579,275.595,276.535,278.268,279.993,281.556,282.798,283.262,283.418,283.478,283.377,283.486,283.758,284.399,285.191,286.264,287.125,288.534,290.048,290.702,291.024,291.345,291.249,290.695,288.597,285.995,283.752,282.371,281.634,281.58,281.113,280.952,280.845,280.585,280.599,280.55,280.585,280.706,280.584,280.416,280.404,280.657,280.638,280.741,280.768,280.911,280.943,280.962,281.08,281.146,281.107,281.206,281.052,281.167,281.38,281.321,281.292,281.371,281.386,281.575,1
294.061,291.197,289.4,289.16,289.965,291.018,291.008,290.9,291.008,291.142,291.725,291.282,290.847,285.862,278.241,268.846,259.698,255.548,254.909,256.982,258.854,258.239,258.319,258.793,263.542,271.484,279.122,287.402,294.635,298.609,299.477,300.353,299.704,299.134,299.886,301.663,302.98,306.029,309.158,318.038,333.16,348.49,367.5,385.176,403.946,418.273,431.522,444.035,452.866,462.145,469.179,475.993,478.413,480.494,480.165,482.805,482.039,482.327,482.368,482.698,482.925,483.739,482.127,483.542,484.363,485.149,485.157,484.359,483.379,483.22,483.064,481.733,484.536,484.298,483.725,484.087,482.692,482.67,482.793,481.914,484.883,482.932,483.973,482.966,482.489,483.717,483.677,482.808,482.507,481.981,481.298,480.956,480.572,481.162,481.774,481.17,482.026,480.345,481.719,480.756,481.792,480.655,480.294,480.191,480.447,480.809,480.653,480.499,480.533,479.404,479.551,479.269,480.151,477.358,478.404,474.933,472.715,470.557,466.709,463.218,459.064,453.291,446.637,439.835,430.399,420.771,409.694,396.866,384.199,371.175,358.848,346.12,333.525,318.255,310.055,303.302,297.638,293.562,289.762,287.825,286.322,286.382,286.2,286.812,287.105,286.939,287.164,287.678,287.894,288.982,1
295.124,295.015,294.774,294.887,294.865,294.716,294.236,293.545,292.909,292.58,292.412,292.079,291.591,291.246,290.217,289.276,288.047,287.104,286.334,285.705,285.649,285.554,285.599,285.633,285.897,285.853,286.15,286.511,286.513,286.875,287.18,287.807,289.212,292.025,297.246,306.176,315.336,326.879,335.696,335.696,335.696,397.543,422.36,434.074,445.726,457.657,472.621,489.23,503.991,518.625,526.097,529.661,531.005,532.962,534.224,534.525,535.252,535.969,536.843,536.899,537.18,537.374,536.575,537.033,537.749,537.148,536.698,535.029,533.114,529.632,524.33,516.718,508.318,497.001,485.506,474.377,463.001,453.283,442.879,430.21,420.448,409,399.51,380.24,354.222,335.628,320.663,308.277,293.598,281.436,274.348,271.292,270.895,271.571,273.108,274.814,276.555,278.459,280.49,282.907,283.837,284.262,284.311,284.413,284.377,284.299,284.132,284.215,284.254,284.205,284.067,283.928,283.73,283.398,283.1,282.749,282.468,281.824,281.708,281.348,281.051,280.302,280.189,279.863,279.659,279.425,279.357,279.142,278.957,279.033,278.843,278.747,278.849,278.736,278.74,278.862,278.995,279.318,279.52,279.617,280.173,280.189,280.576,280.835,281.172,281.604,282.07,282.492,282.503,282.546,1
336.589,336.721,336.91,336.964,337.137,337.162,337.265,337.336,337.31,337.307,337.305,337.262,337.225,337.196,337.195,337.219,337.113,337.177,337.225,337.195,337.208,337.111,337.099,337.079,337.075,336.941,336.925,336.823,336.591,336.421,336.399,336.22,336.251,336.167,336.17,336.233,335.994,336.022,336.025,335.828,335.923,335.79,336.399,339.626,347.441,363.645,384.976,384.976,384.976,384.976,442.454,453.304,462.489,473.196,486.57,501.659,515.873,526.656,532.627,535.4,536.923,538.622,539.86,540.033,540.427,540.041,540.809,540.868,541.719,542.188,541.632,541.837,542.101,541.715,541.698,541.804,541.574,541.436,540.748,539.873,538.418,538.339,536.45,533.604,529.556,522.936,513.573,502.104,489.122,475.019,462.799,451.275,440.846,432.051,422.774,415.013,405.874,395.486,385.457,374.555,364.851,354.763,346.808,339.996,334.868,331.058,330.171,330.456,332.776,336.01,338.9,341.456,343.645,344.316,344.635,343.941,342.127,341.053,339.018,337.808,336.986,336.119,336.073,335.941,336.093,335.879,335.836,335.72,335.326,334.531,333.566,332.389,331.332,330.006,329.121,328.115,326.882,325.155,324.083,322.823,322.098,321.935,321.891,322.319,322.65,322.772,322.552,322.533,322.494,322.437,1
256.646,257.068,257.561,258.261,258.518,258.784,258.843,258.928,258.953,259.12,259.069,259.494,259.347,259.341,259.405,259.801,259.607,259.634,259.857,260.238,260.991,263.592,268.525,276.573,283.681,291.274,295.348,297.929,299.816,299.704,298.901,298.738,300.564,299.783,299.738,300.628,300.986,301.389,301.947,302.586,303.403,304.254,303.681,302.562,300.506,301.153,303.409,310.954,323.728,340.293,360.95,378.702,392.72,406.238,418.641,431.295,442.711,452.846,460.522,467.795,473.201,477.353,480.74,480.956,483.301,484.262,485.885,485.23,486.588,487.286,488.028,486.485,486.849,487.824,488.292,488.046,488.257,488.4,489.591,488.735,489.12,489.564,489.638,488.721,489.216,489.26,489.787,489.276,489.922,488.932,488.664,488.975,489.095,489.663,489.319,489.068,489.587,489.254,488.699,489.492,489.348,488.658,489.398,488.036,487.355,486.44,484.641,482.425,477.51,470.643,463.591,453.287,442.361,428.763,414.897,400.541,385.705,369.828,356.388,343.779,332.813,322.38,312.699,304.592,297.988,293.344,290.509,288.908,287.664,287.018,286.33,285.893,285.581,285.868,286.164,286.195,286.243,286.287,286.03,285.536,284.659,283.464,281.776,278.839,273.376,266.176,257.865,251.136,247.965,248.201,1
282.901,282.811,282.715,282.484,282.243,282.31,282.185,282.045,281.895,281.771,281.555,281.409,281.603,281.626,281.683,281.931,282.119,282.287,282.777,282.784,282.743,282.778,282.943,282.69,282.625,282.604,283.143,284.911,287.795,290.726,292.683,293.151,293.505,292.759,291.486,292.737,294.557,295.546,296.644,297.083,298.449,302.168,309.827,317.528,347.765,370.25,370.25,410.042,429.721,451.078,468.798,482.523,489.831,493.365,495.264,496.08,496.34,496.976,496.618,497.355,496.965,497.066,497.785,497.599,497.812,497.79,497.824,497.616,497.628,497.709,497.234,496.634,495.957,495.19,494.583,493.715,492.686,490.431,485.599,479.482,469.307,458.204,444.987,430.634,415.903,400.366,384.809,370.25,357.349,344.755,333.251,322.301,315.806,308.106,302.403,298.565,297.027,295.253,294.031,292.213,290.926,290.236,290.191,290.818,291.994,292.806,293.04,293.089,293.238,291.567,288.804,284.145,279.451,274.646,269.814,266.696,265.036,264.6,264.704,265.131,265.25,265.44,266.093,266.475,267.881,268.824,269.471,269.908,269.954,269.751,269.642,269.567,269.527,269.525,269.754,270.091,270.305,270.945,271.431,272.057,272.89,273.57,274.209,274.667,274.766,274.773,274.877,274.828,274.992,275.313,1
271.194,271.03,271.629,271.705,271.449,271.353,271.356,271.894,272.016,272.219,272.609,272.77,272.814,273.253,273.864,274.293,274.614,274.809,275.293,275.17,275.645,275.807,276.519,278.664,282.218,287.231,289.594,294.614,292.57,291.206,289.649,291.416,292.65,294.502,297.318,300.016,303.148,307.507,313.879,323.986,333.764,349.088,367.647,387.85,403.053,419.056,436.488,453.913,470.398,485.046,497.034,504.338,506.744,507.578,508.189,508.113,508.315,509.075,508.434,509.028,509.063,508.865,508.983,509.39,508.999,509.605,509.369,509.282,508.673,507.476,505.803,503.118,499.142,492.783,486.495,478.738,469.005,458.479,447.2,433.925,421.936,410.268,398.483,385.214,370.943,358.573,344.245,332.69,323.606,313.101,305.354,299.265,295.25,293.112,290.601,290.073,288.891,288.158,286.968,287.721,287.765,286.869,286.578,285.886,286.239,286.633,287.998,288.743,289.329,289.165,286.171,285.145,283.145,278.792,275.269,271.394,268.971,266.874,266.259,266.405,266.873,267.018,266.945,266.654,266.5,266.829,267.336,267.536,268.661,269.808,270.72,271.233,271.791,272.927,273.263,273.931,274.966,274.958,276.102,277.041,277.677,277.386,277.636,277.541,277.65,277.678,277.735,277.278,277.875,277.908,1
253.339,253.189,253.005,253.162,253.191,253.253,253.156,252.994,253.244,253.593,253.435,253.247,253.506,253.231,253.519,253.962,253.832,253.737,253.599,255.554,260.314,267.917,276.01,284.48,290.24,291.774,292.503,293.358,292.703,292.666,293.353,293.788,293.771,293.725,294.129,294.913,295.989,296.55,297.376,297.789,300.17,305.276,315.707,329.094,342.755,359.506,377.536,391.968,404.371,417.137,428.885,439.046,449.28,456.826,463.133,468.285,472.987,476.496,479.134,479.68,479.947,481.288,481.295,481.659,481.694,482.51,483.963,483.995,483.089,483.89,483.359,483.45,483.932,482.335,482.968,482.863,482.728,482.902,483.456,482.107,482.649,481.771,482.368,481.781,482.186,481.955,480.848,480.693,480.466,481.021,480.637,481.936,481.567,480.97,481.054,481.007,480.068,479.321,479.159,477.441,476.174,473.023,469.546,464.581,457.502,448.917,438.265,426.772,411.986,397.323,381.52,368.185,355.372,343.745,332.386,321.346,312.249,304.622,298.559,294.666,291.374,289.703,288.628,288.124,287.95,287.809,287.983,287.329,286.522,285.861,285.781,285.51,285.533,285.987,286.063,285.087,283.287,281.136,277.742,272.855,267.034,261.678,258.86,256.474,255.602,255.497,256.002,256.302,256.416,256.413,1
271.751,271.392,271.33,271.262,271.231,271.43,271.27,271.419,271.202,271.172,271.672,271.677,271.609,271.466,271.655,271.943,272.944,275.995,279.068,283.897,288.129,291.377,293.719,293.313,291.516,288.804,286.191,285.515,287.239,287.981,289.833,291.434,292.998,294.115,295.434,297.32,298.041,299.724,302.308,306.584,312.06,321.57,332.782,345.352,360.052,377.043,392.224,406.736,418.888,430.193,439.658,447.315,454.187,460.095,464.707,469.49,469.225,469.871,471.185,471.993,472.036,472.032,473.529,474.096,472.948,472.993,472.7,470.476,471.189,470.638,470.275,471.058,470.871,470.614,469.89,470.353,470.836,470.527,470.883,470.989,471.262,469.506,470.235,469.868,469.418,470.232,469.52,468.949,470.114,468.414,464.82,458.465,454.071,444.166,433.767,421.127,407.353,393.943,379.808,364.231,351.007,337.126,325.092,313.906,303.18,295.176,289.093,285.552,284.012,283.596,282.175,282.85,281.685,281.927,282.059,282.124,282.447,282.293,281.684,280.81,279.361,278.428,277.542,275.581,272.291,267.749,258.873,249.462,243.933,242.334,242.038,242.746,243.541,244.398,245.469,246.836,247.757,248.992,249.815,250.854,251.408,251.924,252.308,252.358,252.281,252.859,252.896,252.573,252.849,252.744,1
326.554,326.459,326.562,326.416,326.259,326.552,326.44,326.614,326.472,326.51,326.423,326.592,326.659,326.388,326.369,326.531,326.492,326.716,326.442,326.22,326.107,326.245,326.248,326.369,326.371,326.561,326.584,326.455,326.427,326.411,326.225,326.336,326.369,326.368,326.398,326.227,326.205,326.13,326.204,326.132,326.129,326.143,326.096,326.171,326.026,326.162,326.235,326.196,326.549,326.475,325.803,327.234,331.917,341.066,354.572,372.022,393.116,411.054,426.602,438.752,450.369,461.104,474.198,490.089,505.216,518.653,527.96,531.301,532.249,532.957,533.469,534.249,535.059,535.303,535.523,536.334,536.665,537.249,537.64,537.408,537.681,537.396,537.597,537.34,537.298,537.098,536.852,536.47,535.881,534.42,532.834,530.13,526.105,520.346,512.995,504.135,494.426,483.33,473.773,464.758,456.575,448.052,440.885,428.149,415.649,400.83,386.76,372.246,358.85,347.92,338.364,327.925,318.777,314.604,313.659,314.083,315.666,317.455,318.037,318.193,318.795,318.53,318.844,319.354,319.877,320.217,320.523,320.209,320.322,320.067,319.933,320.107,320.057,320.014,320.02,319.901,320.139,319.52,319.65,319.834,319.603,319.595,319.68,319.694,319.632,319.741,319.944,319.92,319.976,320.043,1
277.767,277.803,277.769,277.687,277.756,277.776,277.871,277.905,277.962,278.091,278.077,277.977,278.022,278.177,278.311,278.375,278.448,278.536,278.661,278.705,278.658,278.786,278.795,278.819,278.908,279.704,282.202,284.739,286.821,286.655,286.219,284.952,283.723,283.908,285.853,287.629,288.371,289.015,292.3,298.784,310.729,327.315,345.619,368.51,390.706,411.069,431.641,453.419,473.133,489.662,496.887,499.043,499.604,499.746,500.071,500.148,500.328,500.183,500.354,500.339,500.628,500.651,500.33,500.305,500.094,500.049,499.811,499.548,499.572,499.419,498.726,498.503,496.897,494.839,490.181,483.309,473.082,460.852,446.17,430.592,415.099,400.077,386.801,373.148,357.192,342.255,331.182,319.142,308.987,300.749,294.911,291.727,289.427,287.869,286.784,286.685,286.494,286.355,285.981,286.006,286.085,286.239,287.154,289.03,291.461,293.833,296.735,300.514,302.873,303.418,301.824,299.259,295.087,290.787,286.248,282.434,278.994,276.846,275.833,275.491,275.564,275.508,275.877,276.728,277.759,278.853,280.001,281.05,282.03,283.056,283.215,283.189,283.139,283.218,283.24,283.39,283.27,283.178,283.101,283.078,283.016,282.816,282.771,282.565,282.468,282.284,282.124,282.086,282.009,281.969,1
253.255,253.51,253.276,253.667,253.93,253.987,253.955,253.928,253.987,254.01,254.041,254.165,254.076,253.988,254.113,254.914,257.513,262.191,269.514,275.395,283.121,288.183,291.041,291.979,292.333,292.397,293.061,293.736,294.898,295.931,296.684,297.125,299.41,303.487,308.958,320.444,335.353,350.526,369.453,387.3,400.962,414.788,426.072,438.118,448.057,456.371,463.472,469.737,475.209,475.823,477.595,478.507,478.723,479.075,478.86,478.557,478.268,478.576,478.544,477.492,477.989,478.447,477.837,478.449,478.501,478.377,478.046,478.635,478.552,479.031,478.595,477.534,478.029,478.101,477.947,477.982,478.554,478.921,478.516,478.378,478.421,478.129,477.374,476.702,475.282,473.001,469.894,462.868,454.635,444.786,432.689,420.605,405.822,391.75,377.204,363.068,348.176,335.613,326.165,315.803,307.648,303.082,298.036,295.843,294.337,291.803,291.175,291.8,292.401,293.105,293.535,293.096,292.167,291.067,290.489,290.004,289.545,289.608,289.394,289.577,288.996,287.449,284.763,281.572,276.504,270.884,264.469,260.399,257.842,257.243,257.279,257.743,258.856,259.109,258.976,259.031,259.174,259.486,260.036,260.189,260.714,260.643,260.754,260.836,260.753,260.827,261.014,260.916,261.25,261.155,1
321.988,321.909,321.924,321.874,321.781,321.888,322.044,322.019,322.089,322.246,322.112,322.28,322.501,322.579,322.571,322.654,322.656,322.697,322.574,322.567,322.463,322.563,322.23,322.392,322.28,322.175,322.054,322.075,322.068,322.184,321.989,322,321.923,321.755,321.818,321.868,321.896,321.685,321.612,321.652,321.499,321.405,321.303,321.239,321.269,322.76,327.107,335.909,355.696,386.071,386.071,386.071,386.071,448.802,461.454,474.784,489.755,505.705,521.759,530.494,535.258,535.552,537.707,537.815,538.486,539.49,540.456,540.439,540.357,539.745,540.576,540.632,541.178,540.568,540.905,540.877,540.823,540.91,540.64,540.148,539.903,539.851,539.231,538.291,537.211,535.253,531.8,527.032,518.948,508.378,495.586,484.506,474.007,464.768,455.628,446.355,436.806,424.484,407.934,389.234,366.665,349.205,333.892,322.572,313.307,305.888,299.832,297.365,296.799,296.918,298.157,300.63,302.585,304.314,305.952,306.935,308.06,309.016,309.487,309.858,310.437,310.455,311.015,310.954,310.93,310.732,311.068,311.141,311.329,311.541,311.654,311.944,312.008,312.312,312.351,312.384,312.491,312.482,312.416,312.594,312.586,312.555,312.54,312.52,312.589,312.576,312.557,312.648,312.664,312.566,1
311.733,311.671,311.428,311.295,311.08,310.646,310.647,310.589,310.563,310.709,310.745,311.224,311.342,311.241,311.382,311.385,311.437,311.214,310.996,310.738,310.698,310.637,310.545,310.496,310.542,310.323,310.137,310.066,309.771,309.298,309.081,308.786,308.805,308.892,309.114,309.617,309.972,310.595,311.01,311.483,311.851,311.828,311.992,312.058,311.864,311.639,311.095,310.985,310.598,310.538,310.479,310.388,310.324,310.338,310.227,310.074,309.745,309.29,308.829,308.416,308.159,307.853,307.8,307.58,307.464,307.648,308.69,313.217,320.177,328.919,332.115,332.115,332.115,332.115,405.708,415.085,423.003,434.032,451.321,472.767,494.737,509.564,521.546,525.891,527.319,529.021,528.458,528.399,529.449,529.602,531.021,531.443,531.458,531.597,532.213,531.44,531.447,532.625,531.198,530.743,527.793,519.935,510.167,498.78,486.521,474.531,464.338,452.248,439.842,434.091,421.556,393.1,377.575,359.871,338.74,324.905,312.024,299.396,290.38,284.672,282.696,282.744,283.946,285.652,288.103,290.956,292.879,294.797,295.909,296.833,297.381,297.952,298.121,298.163,298.227,298.021,297.704,297.385,297.019,297.016,297.213,297.407,297.752,298.076,298.511,298.685,298.974,299.327,299.551,299.57,1
335.521,335.52,335.933,335.952,336.124,336.235,336.178,336.368,336.577,336.944,337.075,337.171,337.445,337.64,338.18,338.154,338.714,338.784,339.1,339.573,339.633,339.725,339.71,339.817,340.125,340.504,340.576,340.536,340.694,340.789,340.935,340.77,340.903,340.928,341.25,341.014,341.255,341.449,341.482,341.638,341.792,341.874,341.945,342.056,341.954,341.953,341.909,341.914,341.743,341.744,341.416,341.342,340.824,341.846,344.941,353.977,367.515,385.2,385.2,385.2,385.2,439.75,461.61,476.463,489.199,502.258,513.555,523.306,529.259,532.744,535.243,535.322,536.326,536.359,537.416,537.579,538.35,539.648,539.277,539.348,539.099,539.208,539.639,539.125,539.04,539.579,539.745,539.068,537.994,536.704,534.071,530.46,524.042,515.673,504.185,491.404,478.081,465.974,454.269,444.552,433.837,426.007,419.356,410.723,397.063,386.073,374.836,367.751,358.268,348.592,339.16,332.512,327.322,323.595,321.847,321.351,321.538,322.974,325.11,327.095,329.281,331.058,331.252,331.74,331.796,331.993,331.954,332.246,332.816,333.89,335.301,336.678,339.174,340.96,342.348,343.392,343.876,344.552,344.761,344.683,344.443,342.891,341.789,340.361,338.87,337.628,337.142,336.842,336.48,336.409,1
297.263,297.755,297.103,297.706,297.384,297.147,297.815,296.87,296.687,297.232,297.661,297.814,296.967,297.371,297.25,298.276,297.394,298.278,298.267,297.75,303.963,309.127,317.538,329.813,350.018,371.6,396.155,418.302,436.861,453.49,464.294,475.981,477.661,478.923,480.739,486.521,489.149,491.73,491.851,491.839,483.714,482.028,482.881,484.573,485.101,486.208,481.861,479.937,478.766,477.464,478.01,481.175,481.528,480.547,480.543,475.37,480.391,478.298,480.781,483.069,482.806,480.163,479.739,477.9,480.513,478.777,481.947,479.1,479.045,479.702,478.596,477.693,477.43,476.643,478.61,476.713,477.506,474.776,477.443,478.618,479.604,482.165,483.434,480.806,480.905,479.04,479.273,477.099,477.216,487.526,481.14,477.372,471.44,484.768,477.738,478.522,473,468.421,470.58,470.167,463.787,458.574,455.254,437.283,421.089,407.35,388.808,370.403,354.941,338.336,327.221,315.67,306.497,297.709,291.237,287.417,286.557,285.41,285.285,285.819,287.336,291.499,293.269,295.936,295.87,296.725,297.223,296.507,297.113,296.376,297.368,298.399,298.138,297.007,297.411,296.589,296.273,296.495,295.684,297.222,297.206,296.416,297.051,297.63,296.451,296.056,295.844,295.486,297.815,297.262,1
256.84,257.656,257.615,257.515,257.786,258.138,257.988,257.915,258.08,258.311,258.381,258.341,258.382,258.193,258.134,258.221,257.971,257.843,258.955,261.642,267.704,274.081,282.41,289.319,296.448,299.09,300.016,299.119,298.856,298.368,299.082,299.449,299.912,301.319,301.143,300.711,300.994,305.302,313.037,325.496,341.12,360.897,380.743,397.541,411.881,425.26,437.734,447.85,456.584,464.02,471.081,477.301,479.188,481.783,483.705,483.846,484.398,483.913,483.756,483.644,484.197,484.849,484.532,484.867,484.411,485.832,484.9,484.765,484.932,485.049,483.797,484.124,482.896,483.625,483.768,484.198,483.492,484.597,483.137,484.599,484.184,484.244,484.155,484.742,484.401,484.526,484.254,484.213,482.241,482.949,482.664,482.688,481.932,481.361,480.021,478.035,474.562,469.35,463.516,454.88,444.851,433.78,420.719,407.039,393.829,380.065,366.528,354.774,344.33,333.245,324.181,314.899,306.397,299.686,294.15,291.236,290.109,288.831,287.88,287.023,286.525,286.158,285.24,284.804,285.284,284.968,285.082,284.874,285.193,285.141,285.153,285.167,284.917,284.522,283.73,279.427,271.856,264.73,258.634,257.193,257.229,258.686,260.275,261.494,262.251,262.653,262.36,262.318,262.266,262.534,1
311.504,311.702,311.94,312.332,312.617,312.75,312.951,313.097,312.887,313.093,313.274,313.472,313.453,313.533,313.673,313.549,313.569,313.594,313.557,313.665,313.663,313.735,313.892,313.919,313.962,314.048,314.257,314.595,314.618,314.833,314.969,315.2,315.21,315.238,315.119,314.997,315.081,315.091,315.188,315.414,317.421,321.523,328.562,340.212,357.367,377.916,407.814,429.704,439.095,448.985,459.033,467.718,477.655,490.008,503.543,517.916,528.308,534.676,537.362,537.619,538.652,539.576,540.963,541.925,543.179,544.797,544.693,545.443,545.457,545.648,546.178,545.783,546.159,545.699,546.264,546.096,546.469,546.487,546.057,546.026,546.037,545.922,546.171,545.382,544.3,541.179,536.79,529.382,518.358,505.115,492.583,480.354,468.803,457.581,447.002,435.449,423.42,407.393,391.768,375.906,360.692,346.634,334.043,323.269,316.713,314.452,314.595,316.081,318.657,320.018,320.342,320.207,319.675,319.377,319.591,320.178,321.289,322.918,323.557,323.762,323.431,322.99,322.515,321.982,321.813,321.622,321.418,320.969,320.858,320.901,320.901,320.9,321.119,321.476,321.88,321.923,321.915,322.359,322.413,322.837,323.311,323.698,324.036,324.499,324.994,325.743,326.425,327.28,327.605,328.39,1
